key	text	type	parameter
S2_PBS_Quip_Clan_Tokugawa_08	text_rejected	130	FACTION_TOKUGAWA
S2_PBS_Quip_Clan_Tokugawa_09	text_rejected	130	FACTION_TOKUGAWA
S2_PBS_Quip_Clan_Tokugawa_10	text_rejected	130	FACTION_TOKUGAWA
S2_PBS_Quip_Clan_Uesugi_01	text_rejected	130	FACTION_UESUGI
S2_PBS_Quip_Clan_Uesugi_02	text_rejected	130	FACTION_UESUGI
S2_PBS_Quip_Clan_Uesugi_03	text_rejected	130	FACTION_UESUGI
S2_PBS_Quip_Clan_Uesugi_04	text_rejected	130	FACTION_UESUGI
S2_PBS_Quip_Clan_Uesugi_05	text_rejected	130	FACTION_UESUGI
S2_PBS_Quip_Clan_Uesugi_06	text_rejected	130	FACTION_UESUGI
S2_PBS_Quip_Clan_Uesugi_07	text_rejected	130	FACTION_UESUGI
S2_PBS_Quip_Clan_Uesugi_08	text_rejected	130	FACTION_UESUGI
S2_PBS_Quip_Clan_Uesugi_09	text_rejected	130	FACTION_UESUGI
S2_PBS_Quip_Clan_Uesugi_10	text_rejected	130	FACTION_UESUGI
S2_PBS_Quip_Land_Generic_01	text_rejected	131	
S2_PBS_Quip_Land_Generic_02	text_rejected	131	
S2_PBS_Quip_Land_Generic_03	text_rejected	131	
S2_PBS_Quip_Land_Generic_04	text_rejected	131	
S2_PBS_Quip_Land_Generic_05	text_rejected	131	
S2_PBS_Quip_Land_Generic_06	text_rejected	131	
S2_PBS_Quip_Land_Generic_07	text_rejected	131	
S2_PBS_Quip_Land_Generic_08	text_rejected	131	
S2_PBS_Quip_Land_Generic_09	text_rejected	131	
S2_PBS_Quip_Land_Generic_10	text_rejected	131	
S2_PBS_Quip_Land_Generic_11	text_rejected	131	
S2_PBS_Quip_Land_Generic_12	text_rejected	131	
S2_PBS_Quip_Land_Generic_13	text_rejected	131	
S2_PBS_Quip_Land_Generic_14	text_rejected	131	
S2_PBS_Quip_Land_Generic_15	text_rejected	131	
S2_PBS_Quip_Land_Generic_16	text_rejected	131	
S2_PBS_Quip_Land_Generic_17	text_rejected	131	
S2_PBS_Quip_Land_Generic_18	text_rejected	131	
S2_PBS_Quip_Land_Generic_19	text_rejected	131	
S2_PBS_Quip_Land_Generic_20	text_rejected	131	
S2_PBS_Quip_Land_Generic_21	text_rejected	131	
S2_PBS_Quip_Land_Generic_22	text_rejected	131	
S2_PBS_Quip_Land_Generic_23	text_rejected	131	
S2_PBS_Quip_Land_Generic_24	text_rejected	131	
S2_PBS_Quip_Land_Generic_25	text_rejected	131	
S2_PBS_Quip_Land_Generic_26	text_rejected	131	
S2_PBS_Quip_Land_Generic_27	text_rejected	131	
S2_PBS_Quip_Land_Generic_28	text_rejected	131	
S2_PBS_Quip_Land_Generic_29	text_rejected	131	
S2_PBS_Quip_Land_Generic_30	text_rejected	131	
S2_PBS_Quip_Land_Generic_31	text_rejected	131	
S2_PBS_Quip_Land_Generic_32	text_rejected	131	
S2_PBS_Quip_Land_Generic_33	text_rejected	131	
S2_PBS_Quip_Land_Generic_34	text_rejected	131	
S2_PBS_Quip_Land_Generic_35	text_rejected	131	
S2_PBS_Quip_Land_Generic_36	text_rejected	131	
S2_PBS_Quip_Land_Generic_37	text_rejected	131	
S2_PBS_Quip_Land_Generic_38	text_rejected	131	
S2_PBS_Quip_Land_Generic_39	text_rejected	131	
S2_PBS_Quip_Land_Generic_40	text_rejected	131	
S2_PBS_Quip_Land_Generic_41	text_rejected	131	
S2_PBS_Quip_Land_Generic_42	text_rejected	131	
S2_PBS_Quip_Land_Generic_43	text_rejected	131	
S2_PBS_Quip_Land_Generic_44	text_rejected	131	
S2_PBS_Quip_Land_Generic_45	text_rejected	131	
S2_PBS_Quip_Land_Generic_46	text_rejected	131	
S2_PBS_Quip_Land_Generic_47	text_rejected	131	
S2_PBS_Quip_Land_Generic_48	text_rejected	131	
S2_PBS_Quip_Land_Generic_49	text_rejected	131	
S2_PBS_Quip_Land_Generic_50	text_rejected	131	
S2_PBS_Quip_Sea_Generic_01	text_rejected	132	
S2_PBS_Quip_Sea_Generic_02	text_rejected	132	
S2_PBS_Quip_Sea_Generic_03	text_rejected	132	
S2_PBS_Quip_Sea_Generic_04	text_rejected	132	
S2_PBS_Quip_Sea_Generic_05	text_rejected	132	
S2_PBS_Quip_Sea_Generic_06	text_rejected	132	
S2_PBS_Quip_Sea_Generic_07	text_rejected	132	
S2_PBS_Quip_Sea_Generic_08	text_rejected	132	
S2_PBS_Quip_Sea_Generic_09	text_rejected	132	
S2_PBS_Quip_Sea_Generic_10	text_rejected	132	
S2_PBS_Quip_Sea_Generic_11	text_rejected	132	
S2_PBS_Quip_Sea_Generic_12	text_rejected	132	
S2_PBS_Quip_Sea_Generic_13	text_rejected	132	
S2_PBS_Quip_Sea_Generic_14	text_rejected	132	
S2_PBS_Quip_Sea_Generic_15	text_rejected	132	
S2_PBS_Quip_Sea_Generic_16	text_rejected	132	
S2_PBS_Quip_Sea_Generic_17	text_rejected	132	
S2_PBS_Quip_Sea_Generic_18	text_rejected	132	
S2_PBS_Quip_Sea_Generic_19	text_rejected	132	
S2_PBS_Quip_Sea_Generic_20	text_rejected	132	
S2_PBS_Quip_Sea_Generic_21	text_rejected	132	
S2_PBS_Quip_Sea_Generic_22	text_rejected	132	
S2_PBS_Quip_Sea_Generic_23	text_rejected	132	
S2_PBS_Quip_Sea_Generic_24	text_rejected	132	
S2_PBS_Quip_Sea_Generic_25	text_rejected	132	
S2_PBS_Quip_Sea_Generic_26	text_rejected	132	
S2_PBS_Quip_Sea_Generic_27	text_rejected	132	
S2_PBS_Quip_Sea_Generic_28	text_rejected	132	
S2_PBS_Quip_Sea_Generic_29	text_rejected	132	
S2_PBS_Quip_Sea_Generic_30	text_rejected	132	
S2_PBS_Quip_Sea_Generic_31	text_rejected	132	
S2_PBS_Quip_Sea_Generic_32	text_rejected	132	
S2_PBS_Quip_Sea_Generic_33	text_rejected	132	
S2_PBS_Quip_Sea_Generic_34	text_rejected	132	
S2_PBS_Quip_Sea_Generic_35	text_rejected	132	
S2_PBS_Quip_Sea_Generic_36	text_rejected	132	
S2_PBS_Quip_Sea_Generic_37	text_rejected	132	
S2_PBS_Quip_Sea_Generic_38	text_rejected	132	
S2_PBS_Quip_Sea_Generic_39	text_rejected	132	
S2_PBS_Quip_Sea_Generic_40	text_rejected	132	
S2_PBS_Quip_Sea_Generic_41	text_rejected	132	
S2_PBS_Quip_Sea_Generic_42	text_rejected	132	
S2_PBS_Quip_Sea_Generic_43	text_rejected	132	
S2_PBS_Quip_Sea_Generic_44	text_rejected	132	
S2_PBS_Quip_Sea_Generic_45	text_rejected	132	
S2_PBS_Quip_Sea_Generic_46	text_rejected	132	
S2_PBS_Quip_Sea_Generic_47	text_rejected	132	
S2_PBS_Quip_Sea_Generic_48	text_rejected	132	
S2_PBS_Quip_Sea_Generic_49	text_rejected	132	
S2_PBS_Quip_Sea_Generic_50	text_rejected	132	
S2_PBS_Quip_vs_Clan_Chosokabe_01	text_rejected	133	FACTION_CHOSOKABE
S2_PBS_Quip_vs_Clan_Chosokabe_02	text_rejected	133	FACTION_CHOSOKABE
S2_PBS_Quip_vs_Clan_Chosokabe_03	text_rejected	133	FACTION_CHOSOKABE
S2_PBS_Quip_vs_Clan_Chosokabe_04	text_rejected	133	FACTION_CHOSOKABE
S2_PBS_Quip_vs_Clan_Chosokabe_05	text_rejected	133	FACTION_CHOSOKABE
S2_PBS_Quip_vs_Clan_Chosokabe_06	text_rejected	133	FACTION_CHOSOKABE
S2_PBS_Quip_vs_Clan_Chosokabe_07	text_rejected	133	FACTION_CHOSOKABE
S2_PBS_Quip_vs_Clan_Chosokabe_08	text_rejected	133	FACTION_CHOSOKABE
S2_PBS_Quip_vs_Clan_Chosokabe_09	text_rejected	133	FACTION_CHOSOKABE
S2_PBS_Quip_vs_Clan_Chosokabe_10	text_rejected	133	FACTION_CHOSOKABE
S2_PBS_Quip_vs_Clan_Date_01	text_rejected	133	FACTION_DATE
S2_PBS_Quip_vs_Clan_Date_02	text_rejected	133	FACTION_DATE
S2_PBS_Quip_vs_Clan_Date_03	text_rejected	133	FACTION_DATE
S2_PBS_Quip_vs_Clan_Date_04	text_rejected	133	FACTION_DATE
S2_PBS_Quip_vs_Clan_Date_05	text_rejected	133	FACTION_DATE
S2_PBS_Quip_vs_Clan_Date_06	text_rejected	133	FACTION_DATE
S2_PBS_Quip_vs_Clan_Date_07	text_rejected	133	FACTION_DATE
S2_PBS_Quip_vs_Clan_Date_08	text_rejected	133	FACTION_DATE
S2_PBS_Quip_vs_Clan_Date_09	text_rejected	133	FACTION_DATE
S2_PBS_Quip_vs_Clan_Date_10	text_rejected	133	FACTION_DATE
S2_PBS_Quip_vs_Clan_Hattori_01	text_rejected	133	FACTION_HATTORI
S2_PBS_Quip_vs_Clan_Hattori_02	text_rejected	133	FACTION_HATTORI
S2_PBS_Quip_vs_Clan_Hattori_03	text_rejected	133	FACTION_HATTORI
S2_PBS_Quip_vs_Clan_Hattori_04	text_rejected	133	FACTION_HATTORI
S2_PBS_Quip_vs_Clan_Hattori_05	text_rejected	133	FACTION_HATTORI
S2_PBS_Quip_vs_Clan_Hattori_06	text_rejected	133	FACTION_HATTORI
S2_PBS_Quip_vs_Clan_Hattori_07	text_rejected	133	FACTION_HATTORI
S2_PBS_Quip_vs_Clan_Hattori_08	text_rejected	133	FACTION_HATTORI
S2_PBS_Quip_vs_Clan_Hattori_09	text_rejected	133	FACTION_HATTORI
S2_PBS_Quip_vs_Clan_Hattori_10	text_rejected	133	FACTION_HATTORI
S2_PBS_Quip_vs_Clan_Hojo_01	text_rejected	133	FACTION_HOJO
S2_PBS_Quip_vs_Clan_Hojo_02	text_rejected	133	FACTION_HOJO
S2_PBS_Quip_vs_Clan_Hojo_03	text_rejected	133	FACTION_HOJO
S2_PBS_Quip_vs_Clan_Hojo_04	text_rejected	133	FACTION_HOJO
S2_PBS_Quip_vs_Clan_Hojo_05	text_rejected	133	FACTION_HOJO
S2_PBS_Quip_vs_Clan_Hojo_06	text_rejected	133	FACTION_HOJO
S2_PBS_Quip_vs_Clan_Hojo_07	text_rejected	133	FACTION_HOJO
S2_PBS_Quip_vs_Clan_Hojo_08	text_rejected	133	FACTION_HOJO
S2_PBS_Quip_vs_Clan_Hojo_09	text_rejected	133	FACTION_HOJO
S2_PBS_Quip_vs_Clan_Hojo_10	text_rejected	133	FACTION_HOJO
S2_PBS_Quip_vs_Clan_Ikko-Ikki_01	text_rejected	133	FACTION_IKKO_IKKI
S2_PBS_Quip_vs_Clan_Ikko-Ikki_02	text_rejected	133	FACTION_IKKO_IKKI
S2_PBS_Quip_vs_Clan_Ikko-Ikki_03	text_rejected	133	FACTION_IKKO_IKKI
S2_PBS_Quip_vs_Clan_Ikko-Ikki_04	text_rejected	133	FACTION_IKKO_IKKI
S2_PBS_Quip_vs_Clan_Ikko-Ikki_05	text_rejected	133	FACTION_IKKO_IKKI
S2_PBS_Quip_vs_Clan_Ikko-Ikki_06	text_rejected	133	FACTION_IKKO_IKKI
S2_PBS_Quip_vs_Clan_Ikko-Ikki_07	text_rejected	133	FACTION_IKKO_IKKI
S2_PBS_Quip_vs_Clan_Ikko-Ikki_08	text_rejected	133	FACTION_IKKO_IKKI
S2_PBS_Quip_vs_Clan_Ikko-Ikki_09	text_rejected	133	FACTION_IKKO_IKKI
S2_PBS_Quip_vs_Clan_Ikko-Ikki_10	text_rejected	133	FACTION_IKKO_IKKI
S2_PBS_Quip_vs_Clan_Mori_01	text_rejected	133	FACTION_MORI
S2_PBS_Quip_vs_Clan_Mori_02	text_rejected	133	FACTION_MORI
S2_PBS_Quip_vs_Clan_Mori_03	text_rejected	133	FACTION_MORI
S2_PBS_Quip_vs_Clan_Mori_04	text_rejected	133	FACTION_MORI
S2_PBS_Quip_vs_Clan_Mori_05	text_rejected	133	FACTION_MORI
S2_PBS_Quip_vs_Clan_Mori_06	text_rejected	133	FACTION_MORI
S2_PBS_Quip_vs_Clan_Mori_07	text_rejected	133	FACTION_MORI
S2_PBS_Quip_vs_Clan_Mori_08	text_rejected	133	FACTION_MORI
S2_PBS_Quip_vs_Clan_Mori_09	text_rejected	133	FACTION_MORI
S2_PBS_Quip_vs_Clan_Mori_10	text_rejected	133	FACTION_MORI
S2_PBS_Quip_vs_Clan_Oda_01	text_rejected	133	FACTION_ODA
S2_PBS_Quip_vs_Clan_Oda_02	text_rejected	133	FACTION_ODA
S2_PBS_Quip_vs_Clan_Oda_03	text_rejected	133	FACTION_ODA
S2_PBS_Quip_vs_Clan_Oda_04	text_rejected	133	FACTION_ODA
S2_PBS_Quip_vs_Clan_Oda_05	text_rejected	133	FACTION_ODA
S2_PBS_Quip_vs_Clan_Oda_06	text_rejected	133	FACTION_ODA
S2_PBS_Quip_vs_Clan_Oda_07	text_rejected	133	FACTION_ODA
S2_PBS_Quip_vs_Clan_Oda_08	text_rejected	133	FACTION_ODA
S2_PBS_Quip_vs_Clan_Oda_09	text_rejected	133	FACTION_ODA
S2_PBS_Quip_vs_Clan_Oda_10	text_rejected	133	FACTION_ODA
S2_PBS_Quip_vs_Clan_Shimazu_01	text_rejected	133	FACTION_SHIMAZU
S2_PBS_Quip_vs_Clan_Shimazu_02	text_rejected	133	FACTION_SHIMAZU
S2_PBS_Quip_vs_Clan_Shimazu_03	text_rejected	133	FACTION_SHIMAZU
S2_PBS_Quip_vs_Clan_Shimazu_04	text_rejected	133	FACTION_SHIMAZU
S2_PBS_Quip_vs_Clan_Shimazu_05	text_rejected	133	FACTION_SHIMAZU
S2_PBS_Quip_vs_Clan_Shimazu_06	text_rejected	133	FACTION_SHIMAZU
S2_PBS_Quip_vs_Clan_Shimazu_07	text_rejected	133	FACTION_SHIMAZU
S2_PBS_Quip_vs_Clan_Shimazu_08	text_rejected	133	FACTION_SHIMAZU
S2_PBS_Quip_vs_Clan_Shimazu_09	text_rejected	133	FACTION_SHIMAZU
S2_PBS_Quip_vs_Clan_Shimazu_10	text_rejected	133	FACTION_SHIMAZU
S2_PBS_Quip_vs_Clan_Takeda_01	text_rejected	133	FACTION_TAKEDA
S2_PBS_Quip_vs_Clan_Takeda_02	text_rejected	133	FACTION_TAKEDA
S2_PBS_Quip_vs_Clan_Takeda_03	text_rejected	133	FACTION_TAKEDA
S2_PBS_Quip_vs_Clan_Takeda_04	text_rejected	133	FACTION_TAKEDA
S2_PBS_Quip_vs_Clan_Takeda_05	text_rejected	133	FACTION_TAKEDA
S2_PBS_Quip_vs_Clan_Takeda_06	text_rejected	133	FACTION_TAKEDA
S2_PBS_Quip_vs_Clan_Takeda_07	text_rejected	133	FACTION_TAKEDA
S2_PBS_Quip_vs_Clan_Takeda_08	text_rejected	133	FACTION_TAKEDA
S2_PBS_Quip_vs_Clan_Takeda_09	text_rejected	133	FACTION_TAKEDA
S2_PBS_Quip_vs_Clan_Takeda_10	text_rejected	133	FACTION_TAKEDA
S2_PBS_Quip_vs_Clan_Tokugawa_01	text_rejected	133	FACTION_TOKUGAWA
S2_PBS_Quip_vs_Clan_Tokugawa_02	text_rejected	133	FACTION_TOKUGAWA
S2_PBS_Quip_vs_Clan_Tokugawa_03	text_rejected	133	FACTION_TOKUGAWA
S2_PBS_Quip_vs_Clan_Tokugawa_04	text_rejected	133	FACTION_TOKUGAWA
S2_PBS_Quip_vs_Clan_Tokugawa_05	text_rejected	133	FACTION_TOKUGAWA
S2_PBS_Quip_vs_Clan_Tokugawa_06	text_rejected	133	FACTION_TOKUGAWA
S2_PBS_Quip_vs_Clan_Tokugawa_07	text_rejected	133	FACTION_TOKUGAWA
S2_PBS_Quip_vs_Clan_Tokugawa_08	text_rejected	133	FACTION_TOKUGAWA
S2_PBS_Quip_vs_Clan_Tokugawa_09	text_rejected	133	FACTION_TOKUGAWA
S2_PBS_Quip_vs_Clan_Tokugawa_10	text_rejected	133	FACTION_TOKUGAWA
S2_PBS_Quip_vs_Clan_Uesugi_01	text_rejected	133	FACTION_UESUGI
S2_PBS_Quip_vs_Clan_Uesugi_02	text_rejected	133	FACTION_UESUGI
S2_PBS_Quip_vs_Clan_Uesugi_03	text_rejected	133	FACTION_UESUGI
S2_PBS_Quip_vs_Clan_Uesugi_04	text_rejected	133	FACTION_UESUGI
S2_PBS_Quip_vs_Clan_Uesugi_05	text_rejected	133	FACTION_UESUGI
S2_PBS_Quip_vs_Clan_Uesugi_06	text_rejected	133	FACTION_UESUGI
S2_PBS_Quip_vs_Clan_Uesugi_07	text_rejected	133	FACTION_UESUGI
S2_PBS_Quip_vs_Clan_Uesugi_08	text_rejected	133	FACTION_UESUGI
S2_PBS_Quip_vs_Clan_Uesugi_09	text_rejected	133	FACTION_UESUGI
S2_PBS_Quip_vs_Clan_Uesugi_10	text_rejected	133	FACTION_UESUGI
S2_PBS_Quip_vs_Clan_Wee_Faction_01	text_rejected	133	FACTION_MINOR_CLAN
S2_PBS_Quip_vs_Clan_Wee_Faction_02	text_rejected	133	FACTION_MINOR_CLAN
S2_PBS_Quip_vs_Clan_Wee_Faction_03	text_rejected	133	FACTION_MINOR_CLAN
S2_PBS_Quip_vs_Clan_Wee_Faction_04	text_rejected	133	FACTION_MINOR_CLAN
S2_PBS_Quip_vs_Clan_Wee_Faction_05	text_rejected	133	FACTION_MINOR_CLAN
S2_PBS_Quip_vs_Clan_Wee_Faction_06	text_rejected	133	FACTION_MINOR_CLAN
S2_PBS_Quip_vs_Clan_Wee_Faction_07	text_rejected	133	FACTION_MINOR_CLAN
S2_PBS_Quip_vs_Clan_Wee_Faction_08	text_rejected	133	FACTION_MINOR_CLAN
S2_PBS_Quip_vs_Clan_Wee_Faction_09	text_rejected	133	FACTION_MINOR_CLAN
S2_PBS_Quip_vs_Clan_Wee_Faction_10	text_rejected	133	FACTION_MINOR_CLAN
S2_PBS_Quip_vs_Gaijin_Asians_01	text_rejected	133	FACTION_GAIJIN_ASIAN
S2_PBS_Quip_vs_Gaijin_Asians_02	text_rejected	133	FACTION_GAIJIN_ASIAN
S2_PBS_Quip_vs_Gaijin_Asians_03	text_rejected	133	FACTION_GAIJIN_ASIAN
S2_PBS_Quip_vs_Gaijin_Asians_04	text_rejected	133	FACTION_GAIJIN_ASIAN
S2_PBS_Quip_vs_Gaijin_Asians_05	text_rejected	133	FACTION_GAIJIN_ASIAN
S2_PBS_Quip_vs_Gaijin_Asians_06	text_rejected	133	FACTION_GAIJIN_ASIAN
S2_PBS_Quip_vs_Gaijin_Asians_07	text_rejected	133	FACTION_GAIJIN_ASIAN
S2_PBS_Quip_vs_Gaijin_Asians_08	text_rejected	133	FACTION_GAIJIN_ASIAN
S2_PBS_Quip_vs_Gaijin_Asians_09	text_rejected	133	FACTION_GAIJIN_ASIAN
S2_PBS_Quip_vs_Gaijin_Asians_10	text_rejected	133	FACTION_GAIJIN_ASIAN
S2_PBS_Quip_vs_Gaijin_Europeans_01	text_rejected	133	FACTION_GAIJIN_EUROPEAN
S2_PBS_Quip_vs_Gaijin_Europeans_02	text_rejected	133	FACTION_GAIJIN_EUROPEAN
S2_PBS_Quip_vs_Gaijin_Europeans_03	text_rejected	133	FACTION_GAIJIN_EUROPEAN
S2_PBS_Quip_vs_Gaijin_Europeans_04	text_rejected	133	FACTION_GAIJIN_EUROPEAN
S2_PBS_Quip_vs_Gaijin_Europeans_05	text_rejected	133	FACTION_GAIJIN_EUROPEAN
S2_PBS_Quip_vs_Gaijin_Europeans_06	text_rejected	133	FACTION_GAIJIN_EUROPEAN
S2_PBS_Quip_vs_Gaijin_Europeans_07	text_rejected	133	FACTION_GAIJIN_EUROPEAN
S2_PBS_Quip_vs_Gaijin_Europeans_08	text_rejected	133	FACTION_GAIJIN_EUROPEAN
S2_PBS_Quip_vs_Gaijin_Europeans_09	text_rejected	133	FACTION_GAIJIN_EUROPEAN
S2_PBS_Quip_vs_Gaijin_Europeans_10	text_rejected	133	FACTION_GAIJIN_EUROPEAN
S2_PBS_Quip_vs_Rebel_Buddhists_01	text_rejected	133	FACTION_REBEL_BUDDHISTS
S2_PBS_Quip_vs_Rebel_Buddhists_02	text_rejected	133	FACTION_REBEL_BUDDHISTS
S2_PBS_Quip_vs_Rebel_Buddhists_03	text_rejected	133	FACTION_REBEL_BUDDHISTS
S2_PBS_Quip_vs_Rebel_Buddhists_04	text_rejected	133	FACTION_REBEL_BUDDHISTS
S2_PBS_Quip_vs_Rebel_Buddhists_05	text_rejected	133	FACTION_REBEL_BUDDHISTS
S2_PBS_Quip_vs_Rebel_Buddhists_06	text_rejected	133	FACTION_REBEL_BUDDHISTS
S2_PBS_Quip_vs_Rebel_Buddhists_07	text_rejected	133	FACTION_REBEL_BUDDHISTS
S2_PBS_Quip_vs_Rebel_Buddhists_08	text_rejected	133	FACTION_REBEL_BUDDHISTS
S2_PBS_Quip_vs_Rebel_Buddhists_09	text_rejected	133	FACTION_REBEL_BUDDHISTS
S2_PBS_Quip_vs_Rebel_Buddhists_10	text_rejected	133	FACTION_REBEL_BUDDHISTS
S2_PBS_Quip_vs_Rebel_Christians_01	text_rejected	133	FACTION_REBEL_CHRISTIANS
S2_PBS_Quip_vs_Rebel_Christians_02	text_rejected	133	FACTION_REBEL_CHRISTIANS
S2_PBS_Quip_vs_Rebel_Christians_03	text_rejected	133	FACTION_REBEL_CHRISTIANS
S2_PBS_Quip_vs_Rebel_Christians_04	text_rejected	133	FACTION_REBEL_CHRISTIANS
S2_PBS_Quip_vs_Rebel_Christians_05	text_rejected	133	FACTION_REBEL_CHRISTIANS
S2_PBS_Quip_vs_Rebel_Christians_06	text_rejected	133	FACTION_REBEL_CHRISTIANS
S2_PBS_Quip_vs_Rebel_Christians_07	text_rejected	133	FACTION_REBEL_CHRISTIANS
S2_PBS_Quip_vs_Rebel_Christians_08	text_rejected	133	FACTION_REBEL_CHRISTIANS
S2_PBS_Quip_vs_Rebel_Christians_09	text_rejected	133	FACTION_REBEL_CHRISTIANS
S2_PBS_Quip_vs_Rebel_Christians_10	text_rejected	133	FACTION_REBEL_CHRISTIANS
S2_PBS_Quip_vs_Rebel_Peasants_01	text_rejected	133	FACTION_REBEL_PEASANTS
S2_PBS_Quip_vs_Rebel_Peasants_02	text_rejected	133	FACTION_REBEL_PEASANTS
S2_PBS_Quip_vs_Rebel_Peasants_03	text_rejected	133	FACTION_REBEL_PEASANTS
S2_PBS_Quip_vs_Rebel_Peasants_04	text_rejected	133	FACTION_REBEL_PEASANTS
S2_PBS_Quip_vs_Rebel_Peasants_05	text_rejected	133	FACTION_REBEL_PEASANTS
S2_PBS_Quip_vs_Rebel_Peasants_06	text_rejected	133	FACTION_REBEL_PEASANTS
S2_PBS_Quip_vs_Rebel_Peasants_07	text_rejected	133	FACTION_REBEL_PEASANTS
S2_PBS_Quip_vs_Rebel_Peasants_08	text_rejected	133	FACTION_REBEL_PEASANTS
S2_PBS_Quip_vs_Rebel_Peasants_09	text_rejected	133	FACTION_REBEL_PEASANTS
S2_PBS_Quip_vs_Rebel_Peasants_10	text_rejected	133	FACTION_REBEL_PEASANTS
S2_PBS_Quip_vs_Rebel_Ronin_01	text_rejected	133	FACTION_REBEL_RONIN
S2_PBS_Quip_vs_Rebel_Ronin_02	text_rejected	133	FACTION_REBEL_RONIN
S2_PBS_Quip_vs_Rebel_Ronin_03	text_rejected	133	FACTION_REBEL_RONIN
S2_PBS_Quip_vs_Rebel_Ronin_04	text_rejected	133	FACTION_REBEL_RONIN
S2_PBS_Quip_vs_Rebel_Ronin_05	text_rejected	133	FACTION_REBEL_RONIN
S2_PBS_Quip_vs_Rebel_Ronin_06	text_rejected	133	FACTION_REBEL_RONIN
S2_PBS_Quip_vs_Rebel_Ronin_07	text_rejected	133	FACTION_REBEL_RONIN
S2_PBS_Quip_vs_Rebel_Ronin_08	text_rejected	133	FACTION_REBEL_RONIN
S2_PBS_Quip_vs_Rebel_Ronin_09	text_rejected	133	FACTION_REBEL_RONIN
S2_PBS_Quip_vs_Rebel_Ronin_10	text_rejected	133	FACTION_REBEL_RONIN
S2_PBS_Quip_vs_Shogun_Ashikaga_01	text_rejected	133	FACTION_ASHIKAGA
S2_PBS_Quip_vs_Shogun_Ashikaga_02	text_rejected	133	FACTION_ASHIKAGA
S2_PBS_Quip_vs_Shogun_Ashikaga_03	text_rejected	133	FACTION_ASHIKAGA
S2_PBS_Quip_vs_Shogun_Ashikaga_04	text_rejected	133	FACTION_ASHIKAGA
S2_PBS_Quip_vs_Shogun_Ashikaga_05	text_rejected	133	FACTION_ASHIKAGA
S2_PBS_Quip_vs_Shogun_Ashikaga_06	text_rejected	133	FACTION_ASHIKAGA
S2_PBS_Quip_vs_Shogun_Ashikaga_07	text_rejected	133	FACTION_ASHIKAGA
S2_PBS_Quip_vs_Shogun_Ashikaga_08	text_rejected	133	FACTION_ASHIKAGA
S2_PBS_Quip_vs_Shogun_Ashikaga_09	text_rejected	133	FACTION_ASHIKAGA
S2_PBS_Quip_vs_Shogun_Ashikaga_10	text_rejected	133	FACTION_ASHIKAGA
S2_PBS_Reinforce_Clan_Maybe_In_Time_01	text_rejected	134	
S2_PBS_Reinforce_Clan_Maybe_In_Time_02	text_rejected	134	
S2_PBS_Reinforce_Clan_Maybe_In_Time_03	text_rejected	134	
S2_PBS_Reinforce_Clan_Maybe_Late_01	text_rejected	135	
S2_PBS_Reinforce_Clan_Maybe_Late_02	text_rejected	135	
S2_PBS_Reinforce_Clan_Maybe_Late_03	text_rejected	135	
S2_PBS_Reinforce_Clan_Near_Soon_01	text_rejected	136	
S2_PBS_Reinforce_Clan_Near_Soon_02	text_rejected	136	
S2_PBS_Reinforce_Clan_Near_Soon_03	text_rejected	136	
S2_PBS_Reinforce_Enemy_Maybe_In_Time_01	text_rejected	137	
S2_PBS_Reinforce_Enemy_Maybe_In_Time_02	text_rejected	137	
S2_PBS_Reinforce_Enemy_Maybe_In_Time_03	text_rejected	137	
S2_PBS_Reinforce_Enemy_Maybe_Late_01	text_rejected	138	
S2_PBS_Reinforce_Enemy_Maybe_Late_02	text_rejected	138	
S2_PBS_Reinforce_Enemy_Maybe_Late_03	text_rejected	138	
S2_PBS_Reinforce_Enemy_Near_Soon_01	text_rejected	139	
S2_PBS_Reinforce_Enemy_Near_Soon_02	text_rejected	139	
S2_PBS_Reinforce_Enemy_Near_Soon_03	text_rejected	139	
S2_PBS_Strategy_Clan_Allies_Faction_Leader_Here_01	text_rejected	140	
S2_PBS_Strategy_Clan_Allies_Faction_Leader_Here_02	text_rejected	140	
S2_PBS_Strategy_Clan_Allies_Faction_Leader_Here_03	text_rejected	140	
S2_PBS_Strategy_Clan_Allies_Last_Stand_01	text_rejected	141	
S2_PBS_Strategy_Clan_Allies_Last_Stand_02	text_rejected	141	
S2_PBS_Strategy_Clan_Allies_Last_Stand_03	text_rejected	141	
S2_PBS_Strategy_Clan_Attack_Major_Fort_01	text_rejected	142	
S2_PBS_Strategy_Clan_Attack_Major_Fort_02	text_rejected	142	
S2_PBS_Strategy_Clan_Attack_Major_Fort_03	text_rejected	142	
S2_PBS_Strategy_Clan_Battle_Enemy_Lands_01	text_rejected	143	
S2_PBS_Strategy_Clan_Battle_Enemy_Lands_02	text_rejected	143	
S2_PBS_Strategy_Clan_Battle_Enemy_Lands_03	text_rejected	143	
S2_PBS_Strategy_Clan_Battle_Important_01	text_rejected	144	
S2_PBS_Strategy_Clan_Battle_Important_02	text_rejected	144	
S2_PBS_Strategy_Clan_Battle_Important_03	text_rejected	144	
S2_PBS_Strategy_Clan_Battle_Own_Lands_01	text_rejected	145	
S2_PBS_Strategy_Clan_Battle_Own_Lands_02	text_rejected	145	
S2_PBS_Strategy_Clan_Battle_Own_Lands_03	text_rejected	145	
