building	culture	subculture	faction	battlefield_building	artpiece	artpiece_animated	description	icon	disables	short_description	flavour	display_tooltip
barb_religious_thrace_zibelthiurdos_3	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	pir_odryssian_zibelthiurdos_2	false	pirates_thracian_shrine_zibelthiurdos_short	pirates_thracian_zibelthiurdos_flavour	true
barb_religious_thrace_zibelthiurdos_4	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	pir_odryssian_zibelthiurdos_3	false	pirates_thracian_sanctuary_zibelthiurdos_short	pirates_thracian_zibelthiurdos_flavour	true
barb_religious_toutatis_2	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_religious_celtic_Tuotatis_3	false	twr2_rome_celts_Grove_of_tuotatis_short	twr2_rome_celts_Grove_of_tuotatis_flavour	true
barb_religious_toutatis_3	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_religious_celtic_Tuotatis_4	false	twr2_rome_celts_Shrine_of_tuotatis_short	twr2_rome_celts_Grove_of_tuotatis_flavour	true
barb_religious_toutatis_4	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_religious_celtic_Tuotatis_5	false	twr2_rome_celts_Sanctuary_of_tuotatis	twr2_rome_celts_Grove_of_tuotatis_flavour	true
barb_silk_1	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_silk_1	false	silk_trader	silk_chain	true
barb_silk_2	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_silk_2	false	silk_caravan	silk_chain	true
barb_silk_3	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_silk_3	false	silk_market	silk_chain	true
barb_silk_4	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_silk_4	false	silk_road	silk_chain	true
barb_spice_1	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_minor_spice_1	false	dk_minor_spice_1	dk_minor_spice	true
barb_spice_2	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_minor_spice_2	false	twr2_rome_eastern_Spice_trader_short	dk_minor_spice	true
barb_spice_3	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_minor_spice_3	false	twr2_rome_eastern_Spice_market_short	dk_minor_spice	true
barb_spice_4	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_minor_spice_4	false	twr2_rome_eastern_Spice_trader_short	dk_minor_spice	true
barb_town_1	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_city_minor_3	false	twr2_rome_barbarian_Hamlet_short	twr2_rome_barbarian_Hamlet_flavour	true
barb_town_2	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_city_minor_4	false	twr2_rome_barbarian_Village_short	twr2_rome_barbarian_Hamlet_flavour	true
barb_town_3	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_BARBARIAN_city_minor_5	false	twr2_rome_barbarian_Small_town_short	twr2_rome_barbarian_Hamlet_flavour	true
barb_town_farm_4	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_bar_farm_pag	false	twr2_rome_barbarian_Pagus_short	twr2_rome_barbarian_Hamlet_flavour	true
barb_town_tribal_4	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_bar_tribe_pag	false	twr2_rome_barbarian_Pagus_short	twr2_rome_barbarian_Hamlet_flavour	true
barb_water_1	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_well_1	false	twr2_rome_barbarian_Well_short	twr2_rome_barbarian_Reservoir_flavour	true
barb_water_canal_2	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_reservoir_2	false	twr2_rome_barbarian_Reservoir_short	twr2_rome_barbarian_Reservoir_flavour	true
barb_water_canal_3	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_reservoir_3	false	twr2_rome_barbarian_Canals_short	twr2_rome_barbarian_Reservoir_flavour	true
barb_water_spring_2	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_mineral_spring	false	barb_mineral_spring	barb_spring	true
barb_water_spring_3	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_sacred_spring	false	barb_sacred_spring	barb_spring	true
barb_wine_1	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_wine_1	false	wine_vineyard	wine_chain	true
barb_wine_2	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_wine_2	false	wine_large_vineyard	wine_chain	true
barb_wine_3	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_wine_3	false	wine_winemaker	wine_chain	true
barb_wine_4	rom_Barbarian				campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_commerce_wine_4	false	wine_master_winemaker	wine_chain	true
dk_afr_city_centre_1	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_1	false	twr2_rome_eastern_City_centre_short	twr2_rome_eastern_City_centre_flavour	true
dk_afr_city_centre_1	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_1	false	twr2_rome_eastern_City_centre_short	twr2_rome_eastern_City_centre_flavour	true
dk_afr_city_centre_arena_2	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_entertainment_3	false	twr2_rome_eastern_Wrestling_arena_short	twr2_rome_eastern_Wrestling_arena_flavour	true
dk_afr_city_centre_arena_2	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_entertainment_3	false	twr2_rome_eastern_Wrestling_arena_short	twr2_rome_eastern_Wrestling_arena_flavour	true
dk_afr_city_centre_arena_3	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_entertainment_4	false	twr2_rome_eastern_Polo_pitch_short	twr2_rome_eastern_Polo_pitch_flavour	true
dk_afr_city_centre_arena_3	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_entertainment_4	false	twr2_rome_eastern_Polo_pitch_short	twr2_rome_eastern_Polo_pitch_flavour	true
dk_afr_city_centre_arena_4	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_entertainment_5	false	twr2_rome_eastern_Majore_field_short	twr2_rome_eastern_Majore_field_flavour	true
dk_afr_city_centre_arena_4	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_entertainment_5	false	twr2_rome_eastern_Majore_field_short	twr2_rome_eastern_Majore_field_flavour	true
dk_afr_city_centre_grain_2	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_grain_3	false	twr2_rome_greek_Grain_market_short	twr2_rome_greek_Grain_market_flavour	true
dk_afr_city_centre_grain_2	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_grain_3	false	twr2_rome_greek_Grain_market_short	twr2_rome_greek_Grain_market_flavour	true
dk_afr_city_centre_grain_3	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_grain_4	false	dk_afr_grain_3_short	twr2_rome_greek_Grain_market_flavour	true
dk_afr_city_centre_grain_3	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_grain_4	false	dk_afr_grain_3_short	twr2_rome_greek_Grain_market_flavour	true
dk_afr_city_centre_grain_4	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_grain_5	false	twr2_rome_greek_Deigma_short	twr2_rome_greek_Grain_market_flavour	true
dk_afr_city_centre_grain_4	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_grain_5	false	twr2_rome_greek_Deigma_short	twr2_rome_greek_Grain_market_flavour	true
dk_afr_city_centre_library_2	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_research_3	false	twr2_rome_eastern_Library_short	twr2_rome_eastern_Clay_tablet_archive_flavour	true
dk_afr_city_centre_library_2	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_research_3	false	twr2_rome_eastern_Library_short	twr2_rome_eastern_Clay_tablet_archive_flavour	true
dk_afr_city_centre_library_3	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_research_4	false	twr2_rome_eastern_Clay_tablet_archives_short	twr2_rome_eastern_Clay_tablet_archive_flavour	true
dk_afr_city_centre_library_3	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_research_4	false	twr2_rome_eastern_Clay_tablet_archives_short	twr2_rome_eastern_Clay_tablet_archive_flavour	true
dk_afr_city_centre_library_4	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_research_5	false	twr2_rome_eastern_Danesgah_short	twr2_rome_eastern_Clay_tablet_archive_flavour	true
dk_afr_city_centre_library_4	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_research_5	false	twr2_rome_eastern_Danesgah_short	twr2_rome_eastern_Clay_tablet_archive_flavour	true
dk_afr_city_centre_palace_2	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_governor_3	false	twr2_rome_eastern_Governors_palace_short	twr2_rome_eastern_Governors_palace_flavour	true
dk_afr_city_centre_palace_2	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_governor_3	false	twr2_rome_eastern_Governors_palace_short	twr2_rome_eastern_Governors_palace_flavour	true
dk_afr_city_centre_palace_3	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_governor_4	false	dk_all_royal_3_short	twr2_rome_eastern_Governors_palace_flavour	true
dk_afr_city_centre_palace_3	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_governor_4	false	dk_all_royal_3_short	twr2_rome_eastern_Governors_palace_flavour	true
dk_afr_city_centre_palace_4	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_governor_5	false	twr2_rome_eastern_Royal_palace_short	twr2_rome_eastern_Governors_palace_flavour	true
dk_afr_city_centre_palace_4	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_governor_5	false	twr2_rome_eastern_Royal_palace_short	twr2_rome_eastern_Governors_palace_flavour	true
dk_afr_city_centre_slave_2	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_forum_slave_3	false	twr2_rome_eastern_Slave_trader_short	twr2_rome_eastern_Slave_trader_flavour	true
dk_afr_city_centre_slave_2	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_forum_slave_3	false	twr2_rome_eastern_Slave_trader_short	twr2_rome_eastern_Slave_trader_flavour	true
dk_afr_city_centre_slave_3	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_forum_slave_4	false	twr2_rome_eastern_Slave_auctioneer_short	twr2_rome_eastern_Slave_trader_flavour	true
dk_afr_city_centre_slave_3	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_forum_slave_4	false	twr2_rome_eastern_Slave_auctioneer_short	twr2_rome_eastern_Slave_trader_flavour	true
dk_afr_city_centre_slave_4	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_city_slot_slave_5	false	dk_kush_slave_4_short	twr2_rome_eastern_Slave_trader_flavour	true
dk_afr_city_centre_wine_2	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_forum_trade_3	false	twr2_rome_greek_Wine_trader_short	twr2_rome_greek_Wine_trader_flavour	true
dk_afr_city_centre_wine_3	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_forum_trade_4	false	twr2_rome_greek_Wine_shop_short	twr2_rome_greek_Wine_trader_flavour	true
dk_afr_city_centre_wine_4	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_forum_trade_5	false	twr2_rome_greek_Wine_market_short	twr2_rome_greek_Wine_trader_flavour	true
dk_all_city_1	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_afr_ara_capital_1	false	twr2_rome_eastern_City_short	twr2_rome_rome_City_flavour	true
dk_all_city_1	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_afr_ara_capital_1	false	twr2_rome_eastern_City_short	twr2_rome_rome_City_flavour	true
dk_all_city_2	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_afr_ara_capital_2	false	twr2_rome_greek_Polis_short	twr2_rome_rome_City_flavour	true
dk_all_city_2	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_afr_ara_capital_2	false	twr2_rome_greek_Polis_short	twr2_rome_rome_City_flavour	true
dk_all_city_3	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_afr_ara_capital_3	false	twr2_rome_eastern_Kerta_short	twr2_rome_rome_City_flavour	true
dk_all_city_3	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_afr_ara_capital_3	false	twr2_rome_eastern_Kerta_short	twr2_rome_rome_City_flavour	true
dk_all_city_4	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_afr_ara_capital_4	false	twr2_rome_eastern_Karka_short	twr2_rome_rome_City_flavour	true
dk_all_city_4	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_afr_ara_capital_4	false	twr2_rome_eastern_Karka_short	twr2_rome_rome_City_flavour	true
dk_all_city_5	rom_Eastern	sc_rom_african_arabian	rom_nabatea		campaign_sho_castle_1_fort		rom_PLACEHOLDER	dk_nabatea_petra_v	false	dk_all_city_5_short	dk_all_city_5_flavour	true
dk_all_military_infantry_1	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_military_levy_light_2	false	twr2_rome_eastern_Royal_barracks_short	twr2_rome_eastern_Levy_camp_flavour	true
dk_all_military_infantry_1	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_military_levy_light_2	false	twr2_rome_eastern_Royal_barracks_short	twr2_rome_eastern_Levy_camp_flavour	true
dk_all_military_infantry_2	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_military_levy_light_3	false	twr2_rome_eastern_Infantry_quarters_short	twr2_rome_eastern_Levy_camp_flavour	true
dk_all_military_infantry_2	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_military_levy_light_3	false	twr2_rome_eastern_Infantry_quarters_short	twr2_rome_eastern_Levy_camp_flavour	true
dk_all_military_infantry_3	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_military_levy_light_4	false	twr2_rome_eastern_Infantry_tents_short	twr2_rome_eastern_Levy_camp_flavour	true
dk_all_military_infantry_3	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_military_levy_light_4	false	twr2_rome_eastern_Infantry_tents_short	twr2_rome_eastern_Levy_camp_flavour	true
dk_all_military_infantry_4	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_military_levy_light_5	false	twr2_rome_eastern_Levy_camp_short	twr2_rome_eastern_Levy_camp_flavour	true
dk_all_military_infantry_4	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_military_levy_light_5	false	twr2_rome_eastern_Levy_camp_short	twr2_rome_eastern_Levy_camp_flavour	true
dk_all_sanitation_1	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_well_1	false	twr2_rome_eastern_Well_short	east_water	true
dk_all_sanitation_1	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_well_1	false	twr2_rome_eastern_Well_short	east_water	true
dk_all_sanitation_canal_2	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_canal_2	false	east_canal	twr2_rome_eastern_Qanat_flavour	true
dk_all_sanitation_canal_2	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_canal_2	false	east_canal	twr2_rome_eastern_Qanat_flavour	true
dk_all_sanitation_canal_3	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_canal_3	false	east_canal	twr2_rome_eastern_Qanat_flavour	true
dk_all_sanitation_canal_3	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_canal_3	false	east_canal	twr2_rome_eastern_Qanat_flavour	true
dk_all_sanitation_canal_4	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_canal_4	false	east_canal	twr2_rome_eastern_Qanat_flavour	true
dk_all_sanitation_canal_4	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	emp_canal_4	false	east_canal	twr2_rome_eastern_Qanat_flavour	true
dk_all_sanitation_tank_2	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_water_firefighter_3	false	twr2_rome_greek_Water_tanks_short	twr2_rome_greek_Water_tank_flavour	true
dk_all_sanitation_tank_2	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_water_firefighter_3	false	twr2_rome_greek_Water_tanks_short	twr2_rome_greek_Water_tank_flavour	true
dk_all_sanitation_tank_3	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_water_firefighter_4	false	twr2_rome_greek_Cistern_short	twr2_rome_greek_Water_tank_flavour	true
dk_all_sanitation_tank_3	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_water_firefighter_4	false	twr2_rome_greek_Cistern_short	twr2_rome_greek_Water_tank_flavour	true
dk_all_sanitation_tank_4	rom_Eastern	sc_rom_african_arabian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_water_firefighter_5	false	twr2_rome_greek_Alytarches_short	twr2_rome_greek_Water_tank_flavour	true
dk_all_sanitation_tank_4	rom_Eastern	sc_rom_numidian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_water_firefighter_5	false	twr2_rome_greek_Alytarches_short	twr2_rome_greek_Water_tank_flavour	true
dk_all_stables_1	rom_Eastern				campaign_sho_castle_4_castle		rom_PLACEHOLDER	rom_EASTERN_stables_1	false	twr2_rome_eastern_Animal_breeder_short	twr2_rome_eastern_Animal_breeder_flavour	true
dk_all_stables_2	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_stables_heavy_3	false	twr2_rome_eastern_Heavy_horse_studs_short	twr2_rome_eastern_Heavy_horse_studs_flavour	true
dk_all_stables_2	rom_Eastern	sc_rom_african_arabian	rom_nabatea		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_stables_light_3	false	twr2_rome_eastern_Light_horse_studs_short	twr2_rome_eastern_Light_horse_studs_flavour	true
dk_all_stables_2	rom_Eastern	sc_rom_african_arabian	rom_saba		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_stables_light_3	false	twr2_rome_eastern_Light_horse_studs_short	twr2_rome_eastern_Light_horse_studs_flavour	true
dk_all_stables_2	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_stables_light_3	false	twr2_rome_eastern_Light_horse_studs_short	twr2_rome_eastern_Light_horse_studs_flavour	true
dk_all_stables_3	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_stables_heavy_4	false	twr2_rome_eastern_Royal_stables_short	twr2_rome_eastern_Heavy_horse_studs_flavour	true
dk_all_stables_3	rom_Eastern	sc_rom_african_arabian	rom_nabatea		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_stables_light_4	false	twr2_rome_eastern_Cavalry_stables_short	twr2_rome_eastern_Light_horse_studs_flavour	true
dk_all_stables_3	rom_Eastern	sc_rom_african_arabian	rom_saba		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_stables_light_4	false	twr2_rome_eastern_Cavalry_stables_short	twr2_rome_eastern_Light_horse_studs_flavour	true
dk_all_stables_3	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_stables_light_4	false	twr2_rome_eastern_Cavalry_stables_short	twr2_rome_eastern_Light_horse_studs_flavour	true
dk_all_stables_4	rom_Eastern	sc_rom_african_arabian	rom_kush		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_stables_heavy_5	false	twr2_rome_eastern_Nisean_stables_short	twr2_rome_eastern_Heavy_horse_studs_flavour	true
dk_all_stables_4	rom_Eastern	sc_rom_african_arabian	rom_nabatea		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_stables_light_5	false	twr2_rome_eastern_Arabaya_stables_short	twr2_rome_eastern_Light_horse_studs_flavour	true
dk_all_stables_4	rom_Eastern	sc_rom_african_arabian	rom_saba		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_stables_light_5	false	twr2_rome_eastern_Arabaya_stables_short	twr2_rome_eastern_Light_horse_studs_flavour	true
dk_all_stables_4	rom_Eastern	sc_rom_numidian	rom_masaesyli		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_EASTERN_stables_light_5	false	twr2_rome_eastern_Arabaya_stables_short	twr2_rome_eastern_Light_horse_studs_flavour	true
