key	filename	range	rigid
2146876888	/RigidModels/Buildings/roman_agora_main_segment_end_detailed/roman_agora_main_segment_end_detailed_piece01_destruct01.rigid_model_v2	1_1	roman_agora_main_segment_end_detailed_piece01_destruct01
2146876895	/RigidModels/Buildings/roman_agora_main_segment_end_detailed_flipped/roman_agora_main_segment_end_detailed_flipped_piece01_destruct01.rigid_model_v2	1_1	roman_agora_main_segment_end_detailed_flipped_piece01_destruct01
2146876905	/RigidModels/Buildings/street_barricades_low_3/street_barricades_low_3_piece01_destruct01.rigid_model_v2	1_1	street_barricades_low_3_piece01_destruct01
2146876907	/RigidModels/Buildings/greek_fort_straight_e3/greek_fort_straight_e3_piece01_destruct01.rigid_model_v2	1_1	greek_fort_straight_e3_piece01_destruct01
2146876917	/RigidModels/Buildings/greek_fort_straight_e3/greek_fort_straight_e3_piece01_destruct02.rigid_model_v2	1_1	greek_fort_straight_e3_piece01_destruct02
2146876923	/RigidModels/Buildings/greek_fort_straight_e3/greek_fort_straight_e3_piece01_destruct03.rigid_model_v2	1_1	greek_fort_straight_e3_piece01_destruct03
2146876925	/RigidModels/Buildings/greek_pillar_wall_end/greek_pillar_wall_end_piece01_destruct01.rigid_model_v2	1_1	greek_pillar_wall_end_piece01_destruct01
2146876929	/RigidModels/Buildings/street_barricades_rubble_1/street_barricades_rubble_1_piece01_destruct01.rigid_model_v2	1_1	street_barricades_rubble_1_piece01_destruct01
2146876934	/RigidModels/Buildings/greek_civic_wall_4m/greek_civic_wall_4m_piece01_destruct01.rigid_model_v2	1_1	greek_civic_wall_4m_piece01_destruct01
2146876943	/RigidModels/Buildings/street_barricades_door_2/street_barricades_door_2_piece01_destruct01.rigid_model_v2	1_1	street_barricades_door_2_piece01_destruct01
2146876952	/RigidModels/Buildings/greek_domestic_occupiable_10fps/greek_domestic_occupiable_10fps_piece01_destruct01.rigid_model_v2	1_1	greek_domestic_occupiable_10fps_piece01_destruct01
2146876962	/RigidModels/Buildings/greek_domestic_occupiable_10fps/greek_domestic_occupiable_10fps_piece01_destruct02.rigid_model_v2	1_1	greek_domestic_occupiable_10fps_piece01_destruct02
2146876965	/RigidModels/Buildings/greek_extras_tower01/greek_extras_tower01_piece01_destruct01.rigid_model_v2	1_1	greek_extras_tower01_piece01_destruct01
2146876970	/RigidModels/Buildings/street_barricades_rubble_2/street_barricades_rubble_2_piece01_destruct01.rigid_model_v2	1_1	street_barricades_rubble_2_piece01_destruct01
2146876973	/RigidModels/Buildings/greek_civic_wall_arched_door/greek_civic_wall_arched_door_piece01_destruct01.rigid_model_v2	1_1	greek_civic_wall_arched_door_piece01_destruct01
2146876981	/RigidModels/Buildings/greek_extras_tower02/greek_extras_tower02_piece01_destruct01.rigid_model_v2	1_1	greek_extras_tower02_piece01_destruct01
2146876986	/RigidModels/Buildings/greek_extras_tower03/greek_extras_tower03_piece01_destruct01.rigid_model_v2	1_1	greek_extras_tower03_piece01_destruct01
2146876993	/RigidModels/Buildings/street_barricades_door_3/street_barricades_door_3_piece01_destruct01.rigid_model_v2	1_1	street_barricades_door_3_piece01_destruct01
2146877076	/RigidModels/Buildings/greek_large_statue_broken/greek_large_statue_broken_piece01_destruct01.rigid_model_v2	1_1	greek_large_statue_broken_piece01_destruct01
2146877090	/RigidModels/Buildings/greek_statue_augustus_large/greek_statue_augustus_large_piece01_destruct01.rigid_model_v2	1_1	greek_statue_augustus_large_piece01_destruct01
2146877092	/RigidModels/Buildings/greek_flat_roof_3_storey/greek_flat_roof_3_storey_piece01_destruct01.rigid_model_v2	1_1	greek_flat_roof_3_storey_piece01_destruct01
2146877096	/RigidModels/Buildings/greek_freestanding_canopy_a/greek_freestanding_canopy_a_piece01_destruct01.rigid_model_v2	1_1	greek_freestanding_canopy_a_piece01_destruct01
2146877108	/RigidModels/Buildings/dock_ship_shed_large/dock_ship_shed_large_piece01_destruct01.rigid_model_v2	1_1	dock_ship_shed_large_piece01_destruct01
2146877109	/RigidModels/Buildings/greek_civic_wall_end/greek_civic_wall_end_piece01_destruct01.rigid_model_v2	1_1	greek_civic_wall_end_piece01_destruct01
2146877123	/RigidModels/Buildings/greek_freestanding_canopy_b/greek_freestanding_canopy_b_piece01_destruct01.rigid_model_v2	1_1	greek_freestanding_canopy_b_piece01_destruct01
2146877129	/RigidModels/Buildings/roman_agora_main_segment/roman_agora_main_segment_piece01_destruct01.rigid_model_v2	1_1	roman_agora_main_segment_piece01_destruct01
2146877133	/RigidModels/Buildings/greek_fort_tower_end_right/greek_fort_tower_end_right_piece01_destruct01.rigid_model_v2	1_1	greek_fort_tower_end_right_piece01_destruct01
2146877142	/RigidModels/Buildings/greek_pillar_wall_8m/greek_pillar_wall_8m_piece01_destruct01.rigid_model_v2	1_1	greek_pillar_wall_8m_piece01_destruct01
2146877152	/RigidModels/Buildings/street_barricades_high_1/street_barricades_high_1_piece01_destruct01.rigid_model_v2	1_1	street_barricades_high_1_piece01_destruct01
2146877154	/RigidModels/Buildings/scaffolding_tall_02/scaffolding_tall_02_piece01_destruct01.rigid_model_v2	1_1	scaffolding_tall_02_piece01_destruct01
2146877160	/RigidModels/Buildings/street_barricades_high_2/street_barricades_high_2_piece01_destruct01.rigid_model_v2	1_1	street_barricades_high_2_piece01_destruct01
2146877167	/RigidModels/Buildings/greek_flat_roof_1_storey_a/greek_flat_roof_1_storey_a_piece01_destruct01.rigid_model_v2	1_1	greek_flat_roof_1_storey_a_piece01_destruct01
2146877171	/RigidModels/Buildings/greek_statue_hera_large/greek_statue_hera_large_piece01_destruct01.rigid_model_v2	1_1	greek_statue_hera_large_piece01_destruct01
2146877181	/RigidModels/Buildings/dock_ship_shed_small/dock_ship_shed_small_piece01_destruct01.rigid_model_v2	1_1	dock_ship_shed_small_piece01_destruct01
2146877184	/RigidModels/Buildings/greek_torch_sconce/greek_torch_sconce_piece01_destruct01.rigid_model_v2	1_1	greek_torch_sconce_piece01_destruct01
2146877191	/RigidModels/Buildings/greek_fort_tower_c_straight_with_extension/greek_fort_tower_c_straight_with_extension_piece01_destruct01.rigid_model_v2	1_1	greek_fort_tower_c_straight_with_extension_piece01_destruct01
2146877201	/RigidModels/Buildings/greek_fort_tower_c_straight_with_extension/greek_fort_tower_c_straight_with_extension_piece01_destruct02.rigid_model_v2	1_1	greek_fort_tower_c_straight_with_extension_piece01_destruct02
2146877207	/RigidModels/Buildings/greek_flat_roof_1_storey_b/greek_flat_roof_1_storey_b_piece01_destruct01.rigid_model_v2	1_1	greek_flat_roof_1_storey_b_piece01_destruct01
2146877213	/RigidModels/Buildings/greek_fort_straight_with_solid_squared_bastion/greek_fort_straight_with_solid_squared_bastion_piece01_destruct01.rigid_model_v2	1_1	greek_fort_straight_with_solid_squared_bastion_piece01_destruct01
2146877215	/RigidModels/Buildings/greek_fort_straight_with_solid_squared_bastion/greek_fort_straight_with_solid_squared_bastion_piece01_destruct02.rigid_model_v2	1_1	greek_fort_straight_with_solid_squared_bastion_piece01_destruct02
2146877217	/RigidModels/Buildings/greek_fort_tower_end_left/greek_fort_tower_end_left_piece01_destruct01.rigid_model_v2	1_1	greek_fort_tower_end_left_piece01_destruct01
2146877234	/RigidModels/Buildings/greek_agora_2storey_building01/greek_agora_2storey_building01_piece01_destruct01.rigid_model_v2	1_1	greek_agora_2storey_building01_piece01_destruct01
2146877240	/RigidModels/Buildings/greek_agora_2storey_building01/greek_agora_2storey_building01_piece01_destruct02.rigid_model_v2	1_1	greek_agora_2storey_building01_piece01_destruct02
2146877246	/RigidModels/Buildings/greek_agora_2storey_building01/greek_agora_2storey_building01_piece01_destruct03.rigid_model_v2	1_1	greek_agora_2storey_building01_piece01_destruct03
2146877261	/RigidModels/Buildings/greek_agora_2storey_building02/greek_agora_2storey_building02_piece01_destruct01.rigid_model_v2	1_1	greek_agora_2storey_building02_piece01_destruct01
2146877275	/RigidModels/Buildings/greek_extras_porch01/greek_extras_porch01_piece01_destruct01.rigid_model_v2	1_1	greek_extras_porch01_piece01_destruct01
2146877292	/RigidModels/Buildings/boulder_small_c/boulder_small_c_piece01_destruct01.rigid_model_v2	1_1	boulder_small_c_piece01_destruct01
2146877296	/RigidModels/Buildings/greek_civic_wall_8m/greek_civic_wall_8m_piece01_destruct01.rigid_model_v2	1_1	greek_civic_wall_8m_piece01_destruct01
2146877297	/RigidModels/Buildings/greek_domestic_occupiable_1/greek_domestic_occupiable_1_piece01_destruct01.rigid_model_v2	1_1	greek_domestic_occupiable_1_piece01_destruct01
2146877298	/RigidModels/Buildings/greek_domestic_occupiable_1/greek_domestic_occupiable_1_piece01_destruct02.rigid_model_v2	1_1	greek_domestic_occupiable_1_piece01_destruct02
2146877301	/RigidModels/Buildings/boulder_small_d/boulder_small_d_piece01_destruct01.rigid_model_v2	1_1	boulder_small_d_piece01_destruct01
2146877305	/RigidModels/Buildings/greek_flat_roof_2_storey_a/greek_flat_roof_2_storey_a_piece01_destruct01.rigid_model_v2	1_1	greek_flat_roof_2_storey_a_piece01_destruct01
2146877307	/RigidModels/Buildings/ruin_columns_1/ruin_columns_1_piece01_destruct01.rigid_model_v2	1_1	ruin_columns_1_piece01_destruct01
2146877317	/RigidModels/Buildings/ruin_columns_2/ruin_columns_2_piece01_destruct01.rigid_model_v2	1_1	ruin_columns_2_piece01_destruct01
2146877327	/RigidModels/Buildings/greek_statue_poseidon_large/greek_statue_poseidon_large_piece01_destruct01.rigid_model_v2	1_1	greek_statue_poseidon_large_piece01_destruct01
2146877334	/RigidModels/Buildings/ruin_columns_3/ruin_columns_3_piece01_destruct01.rigid_model_v2	1_1	ruin_columns_3_piece01_destruct01
2146877342	/RigidModels/Buildings/ruin_floor_1/ruin_floor_1_piece03_destruct01.rigid_model_v2	1_1	ruin_floor_1_piece03_destruct01
2146877348	/RigidModels/Buildings/ruin_floor_1/ruin_floor_1_piece01_destruct01.rigid_model_v2	1_1	ruin_floor_1_piece01_destruct01
2146877350	/RigidModels/Buildings/ruin_floor_1/ruin_floor_1_piece04_destruct01.rigid_model_v2	1_1	ruin_floor_1_piece04_destruct01
2146877355	/RigidModels/Buildings/ruin_floor_1/ruin_floor_1_piece02_destruct01.rigid_model_v2	1_1	ruin_floor_1_piece02_destruct01
2146877360	/RigidModels/Buildings/greek_statue_hera/greek_statue_hera_piece01_destruct01.rigid_model_v2	1_1	greek_statue_hera_piece01_destruct01
2146877371	/RigidModels/Buildings/street_barricades_low_1/street_barricades_low_1_piece01_destruct01.rigid_model_v2	1_1	street_barricades_low_1_piece01_destruct01
2146877377	/RigidModels/Buildings/ruin_columns_4/ruin_columns_4_piece01_destruct01.rigid_model_v2	1_1	ruin_columns_4_piece01_destruct01
2146877381	/RigidModels/Buildings/greek_civic_wall_corner/greek_civic_wall_corner_piece01_destruct01.rigid_model_v2	1_1	greek_civic_wall_corner_piece01_destruct01
2146877388	/RigidModels/Buildings/ruin_columns_5/ruin_columns_5_piece01_destruct01.rigid_model_v2	1_1	ruin_columns_5_piece01_destruct01
2146877398	/RigidModels/Buildings/ruin_floor_2/ruin_floor_2_piece01_destruct01.rigid_model_v2	1_1	ruin_floor_2_piece01_destruct01
2146877403	/RigidModels/Buildings/greek_fort_gateway_e/greek_fort_gateway_e_piece01_destruct01.rigid_model_v2	1_1	greek_fort_gateway_e_piece01_destruct01
2146877407	/RigidModels/Buildings/greek_fort_gateway_e/greek_fort_gateway_e_piece01_destruct02.rigid_model_v2	1_1	greek_fort_gateway_e_piece01_destruct02
2146877411	/RigidModels/Buildings/greek_fort_gateway_e/greek_fort_gateway_e_piece02_destruct01.rigid_model_v2	1_1	greek_fort_gateway_e_piece02_destruct01
2146877421	/RigidModels/Buildings/greek_fort_gateway_e/greek_fort_gateway_e_piece02_destruct02.rigid_model_v2	1_1	greek_fort_gateway_e_piece02_destruct02
2146877422	/RigidModels/Buildings/greek_extras_towertop/greek_extras_towertop_piece01_destruct01.rigid_model_v2	1_1	greek_extras_towertop_piece01_destruct01
2146877430	/RigidModels/Buildings/roman_colonnade_straight/roman_colonnade_straight_piece01_destruct01.rigid_model_v2	1_1	roman_colonnade_straight_piece01_destruct01
2146877438	/RigidModels/Buildings/greek_fort_tower_c_straight_with_extension_30fps/greek_fort_tower_c_straight_with_extension_30fps_piece01_destruct01.rigid_model_v2	1_1	greek_fort_tower_c_straight_with_extension_30fps_piece01_destruct01
2146877439	/RigidModels/Buildings/greek_fort_tower_c_straight_with_extension_30fps/greek_fort_tower_c_straight_with_extension_30fps_piece01_destruct02.rigid_model_v2	1_1	greek_fort_tower_c_straight_with_extension_30fps_piece01_destruct02
2146877440	/RigidModels/Buildings/ruin_rubble_1/ruin_rubble_1_piece01_destruct01.rigid_model_v2	1_1	ruin_rubble_1_piece01_destruct01
2146877447	/RigidModels/Buildings/street_barricades_streetborders_1/street_barricades_streetborders_1_piece01_destruct01.rigid_model_v2	1_1	street_barricades_streetborders_1_piece01_destruct01
2146877455	/RigidModels/Buildings/ruin_floor_3/ruin_floor_3_piece01_destruct01.rigid_model_v2	1_1	ruin_floor_3_piece01_destruct01
2146877459	/RigidModels/Buildings/ruin_rubble_2/ruin_rubble_2_piece01_destruct01.rigid_model_v2	1_1	ruin_rubble_2_piece01_destruct01
2146877469	/RigidModels/Buildings/street_barricades_low_2/street_barricades_low_2_piece01_destruct01.rigid_model_v2	1_1	street_barricades_low_2_piece01_destruct01
2146877479	/RigidModels/Buildings/street_barricades_streetborders_2/street_barricades_streetborders_2_piece01_destruct01.rigid_model_v2	1_1	street_barricades_streetborders_2_piece01_destruct01
2146877485	/RigidModels/Buildings/ruin_single_column_1/ruin_single_column_1_piece01_destruct01.rigid_model_v2	1_1	ruin_single_column_1_piece01_destruct01
2146877502	/RigidModels/Buildings/ruin_single_column_2/ruin_single_column_2_piece01_destruct01.rigid_model_v2	1_1	ruin_single_column_2_piece01_destruct01
2146877512	/RigidModels/Buildings/roman_agora_2storey_building01/roman_agora_2storey_building01_piece01_destruct01.rigid_model_v2	1_1	roman_agora_2storey_building01_piece01_destruct01
2146877514	/RigidModels/Buildings/street_barricades_door_1/street_barricades_door_1_piece01_destruct01.rigid_model_v2	1_1	street_barricades_door_1_piece01_destruct01
2146877515	/RigidModels/Buildings/ruin_single_column_3/ruin_single_column_3_piece01_destruct01.rigid_model_v2	1_1	ruin_single_column_3_piece01_destruct01
2146877518	/RigidModels/Buildings/roman_colonnade_corner/roman_colonnade_corner_piece01_destruct01.rigid_model_v2	1_1	roman_colonnade_corner_piece01_destruct01
2146877524	/RigidModels/Buildings/ruin_single_column_4/ruin_single_column_4_piece01_destruct01.rigid_model_v2	1_1	ruin_single_column_4_piece01_destruct01
2146877533	/RigidModels/Buildings/roman_agora_2storey_building02/roman_agora_2storey_building02_piece01_destruct01.rigid_model_v2	1_1	roman_agora_2storey_building02_piece01_destruct01
2146877534	/RigidModels/Buildings/greek_pillar_wall_corner/greek_pillar_wall_corner_piece01_destruct01.rigid_model_v2	1_1	greek_pillar_wall_corner_piece01_destruct01
2146877537	/RigidModels/Buildings/roman_agora_2storey_building03/roman_agora_2storey_building03_piece01_destruct01.rigid_model_v2	1_1	roman_agora_2storey_building03_piece01_destruct01
2146877541	UI/3DUI/models/default//army_banner_standard_top_general.rigid_model_v2	1_1	army_banner_standard_top_general
2146877572	RigidModels/artillery_and_siege/ballista30d_50p/ballista30d_50p_destroyed_model.rigid_model_v2	0	rome_ballista_medium_destroyed
2146877573	UI/3DUI/models/default//proxy_facing_arrow.rigid_model_v2	1_1	proxy_facing_arrow
2146877580	UI/3DUI/models/default//proxy_cavalry.rigid_model_v2	1_1	proxy_cavalry
2146877588	UI/3DUI/models/default//proxy_infantry.rigid_model_v2	1_1	proxy_infantry
2146877596	UI/3DUI/models/default//proxy_artillery.rigid_model_v2	1_1	proxy_artillery
2146877598	UI/3DUI/models/default//army_banner_ping_marker.rigid_model_v2	1_1	army_banner_ping_marker
2146877601	/rigidmodels/projectiles/onager_rock_large_lod1.rigid_model_v2	2_1	projectiles_rock_large
2146877611	/rigidmodels/projectiles/ballista_stone_large_flam_lod1.rigid_model_v2	2_1	projectiles_stone_large_flammable
2146877620	/rigidmodels/projectiles/ballista_stone_large_lod1.rigid_model_v2	2_1	projectiles_stone_large
2146877622	/rigidmodels/projectiles/ballista_stone_standard_flam_lod1.rigid_model_v2	2_1	projectiles_stone_flammable
2146877626	/rigidmodels/projectiles/ballista_stone_standard_lod1.rigid_model_v2	2_1	projectiles_stone
2146877636	/rigidmodels/projectiles/onager_rock_large_flam_lod1.rigid_model_v2	2_1	projectiles_rock_large_flammable
2146877642	/rigidmodels/projectiles/onager_rock_standard_flam_lod1.rigid_model_v2	2_1	projectiles_rock_flammable
2146877643	/rigidmodels/projectiles/onager_rock_standard_lod1.rigid_model_v2	2_1	projectiles_rock
2146877652	/rigidmodels/projectiles/polybolos_arrow_lod1.rigid_model_v2	2_1	projectiles_arrow_polybolos
2146877654	/rigidmodels/projectiles/scorpio_bolt_large_lod1.rigid_model_v2	2_1	projectiles_bolt_large
2146877662	/rigidmodels/projectiles/scorpio_bolt_standard_lod1.rigid_model_v2	2_1	projectiles_bolt
2146877668	RigidModels/artillery_and_siege/ballista30d_50p_ship/ballista30d_50p_ship_destroyed_model.rigid_model_v2	0	rome_ballista_medium_ship_destroyed
2146877677	RigidModels/artillery_and_siege/onager/onager_destroyed_model.rigid_model_v2	0	rome_onager_destroyed
2146877683	RigidModels/artillery_and_siege/onager_ship/onager_ship_destroyed_model.rigid_model_v2	0	rome_onager_ship_destroyed
2146877686	RigidModels\Projectiles\deer_carcass.rigid_model_v2	2_1	projectile_deer_carcass
2146877689	RigidModels/artillery_and_siege/scorpio/scorpio_destroyed_model.rigid_model_v2	0	rome_scorpio_destroyed
2146877692	RigidModels/artillery_and_siege/polybolos/polybolos_destroyed_model.rigid_model_v2	0	rome_polybolos_destroyed
2146877696	RigidModels/artillery_and_siege/cherioballistra/cherioballistra_destroyed_model.rigid_model_v2	0	rome_cheiroballistra_destroyed
2146877698	/rigidmodels/projectiles/firepot_large.rigid_model_v2	2_1	projectiles_explosive_pot_large
2146877707	/rigidmodels/projectiles/firepot_medium.rigid_model_v2	2_1	projectiles_explosive_pot
2146877714	VariantMeshes/_VariantModels/man/weapons/barbarian_arrow.rigid_model_v2	2_1	projectiles_arrow_barbarian
2146877719	VariantMeshes/_VariantModels/man/weapons/eastern_arrow.rigid_model_v2	2_1	projectiles_arrow_eastern
2146877724	VariantMeshes/_VariantModels/man/weapons/fire_arrow.rigid_model_v2	2_1	projectiles_arrow_fire
2146877725	UI/3DUI/models/default//army_banner_flagpole_building.rigid_model_v2	1_1	army_banner_flagpole_building
2146877726	RigidModels/artillery_and_siege/ballista30d_100p/ballista30d_100p_destroyed_model.rigid_model_v2	0	rome_ballista_giant_destroyed
2146877728	RigidModels\Projectiles\fireball.rigid_model_v2	0	projectile_fireball
2146877729	/rigidmodels/projectiles/stonebrick_large.rigid_model_v2	2_1	projectiles_stone_brick_large
2146877736	/rigidmodels/projectiles/stonebrick_small.rigid_model_v2	2_1	projectiles_stone_brick_small
2146877740	RigidModels\artillery_and_siege\onager_large\onager_large_destroyed_model.rigid_model_v2	0	rome_onager_large_destroyed
2146877741	RigidModels\artillery_and_siege\harpax\harpax_destroyed_model.rigid_model_v2	0	rome_harpax_destroyed
2146877743	UI\3DUI\models\default\capture_flag_cloth.rigid_model_v2	0	flag_capturepoint_cloth_flag
2146877745	UI\3DUI\models\default\capture_flag_pole.rigid_model_v2	0	flag_capturepoint_cloth_pole
2146877753	UI\3DUI\models\default\capture_flag_crossbar.rigid_model_v2	0	flag_capturepoint_cloth_crossbar
2146877755	RigidModels\artillery_and_siege\chariot_generic\chariot_generic_destroyed_model.rigid_model_v2	0	chariot_generic_destroyed
2146877760	RigidModels\artillery_and_siege\chariot_celtic\chariot_celtic_destroyed_model.rigid_model_v2	0	chariot_celtic_destroyed
2146877764	RigidModels\artillery_and_siege\chariot_romanbox\chariot_romanbox_destroyed_model.rigid_model_v2	0	chariot_roman_destroyed
2146877768	RigidModels\artillery_and_siege\chariot_egyptian\chariot_egyptian_destroyed_model.rigid_model_v2	0	chariot_egyptian_destroyed
2146877778	RigidModels\Projectiles\sling_shot.rigid_model_v2	0	projectiles_sling_shot
2146877779	RigidModels\Projectiles\carcass_gib_1.rigid_model_v2	2_1	projectile_animal_carcass_debris
2146877784	RigidModels\Projectiles\harpax_ballista.rigid_model_v2	2_1	projectile_harpax
2146877790	RigidModels\eventmarkers\battlemarker_roman.rigid_model_v2	1_1	battle_marker_rom_Roman
2146877791	RigidModels\eventmarkers\battlemarker_barbarian.rigid_model_v2	1_1	battle_marker_rom_Barbarian
2146877800	RigidModels\eventmarkers\battlemarker_hellenistic.rigid_model_v2	1_1	battle_marker_rom_Hellenistic
2146877810	RigidModels\eventmarkers\battlemarker_eastern.rigid_model_v2	1_1	battle_marker_rom_Eastern
2146877813	RigidModels\Projectiles\beehive_small.rigid_model_v2	2_1	projectiles_beehvie
2146877817	VariantMeshes/_VariantModels/man/weapons/roman_pilum_heavy.rigid_model_v2	0	projectile_pilum_heavy
2146877823	RigidModels\Projectiles\scorpion_pot_small.rigid_model_v2	2_1	projectiles_scorpion_pot
2146877824	RigidModels\Projectiles\snake_pot_small.rigid_model_v2	2_1	projectiles_snake_pot
2146877826	VariantMeshes/_VariantModels/man/weapons/roman_pilum_light.rigid_model_v2	0	projectile_pilum_light
219	RigidModels/Vegetation/CampaignTrees/trees.rigid_model	0	trees
24873991	RigidModels\Buildings\fallen_rotting_log\small_log_dry_piece01_destruct01_lod05.rigid_model	0	small_log_dry_piece01_destruct01
266945295	RigidModels\BattleFieldProps\woodenfence_8_piece01_destruct01_lod01.rigid_model	20	woodenfence_8_piece01_destruct01
283636318	RigidModels\BattleFieldProps\hedge_small_8_piece01_destruct01_lod01.rigid_model	150	hedge_winter_small_8_piece01_destruct01
385893284	RigidModels\BattleFieldProps\hedge_small_1_piece01_destruct01_lod01.rigid_model	150	hedge_small_1_piece01_destruct01
400650201	RigidModels\BattleFieldProps\woodenfence_2_piece01_destruct01_lod05.rigid_model	0	woodenfence_2_piece01_destruct01
411833862	RigidModels\BattleFieldProps\woodenfence_4_piece01_destruct01_lod01.rigid_model	20	woodenfence_4_piece01_destruct01
414	RigidModels/Naval/Variant/positional_bigrailA_L01.rigid_model	0	positional_bigrailA_L01
415	RigidModels/Naval/Variant/positional_capstanA_L01.rigid_model	0	positional_capstanA_L01
416	RigidModels/Naval/Variant/positional_capstanA_L02.rigid_model	0	positional_capstanA_L02
417	RigidModels/Naval/Variant/positional_figurehead_L01.rigid_model	0	positional_figurehead_L01
418	RigidModels/Naval/Variant/positional_lanternA_L01.rigid_model	0	positional_lanternA_L01
419	RigidModels/Naval/Variant/positional_lanternA_L02.rigid_model	0	positional_lanternA_L02
420	RigidModels/Naval/Variant/positional_postsA_L01.rigid_model	0	positional_postsA_L01
421	RigidModels/Naval/Variant/positional_sparA_L01.rigid_model	0	positional_sparA_L01
422	RigidModels/Naval/Variant/positional_sparA_L02.rigid_model	0	positional_sparA_L02
423	RigidModels/Naval/Variant/positional_wheelA_L01.rigid_model	0	positional_wheelA_L01
423770635	RigidModels\BattleFieldProps\hedge_small_8_piece01_destruct01_lod01.rigid_model	150	hedge_small_8_piece01_destruct01
430	RigidModels/Naval/Variant/positional_oar_L01.rigid_model	0	positional_oar_L01
431	RigidModels/Naval/Variant/positional_oar_L02.rigid_model	0	positional_oar_L02
432	RigidModels/Naval/Variant/positional_oar_L03.rigid_model	0	positional_oar_L03
437636697	RigidModels\UI\artillery_proxy.rigid_model_v2	0	artillery_proxy
48156524	RigidModels\BattleFieldProps\hedge_small_2_piece01_destruct01_lod03.rigid_model	0	hedge_small_2_piece01_destruct01
486152280	RigidModels/DeployableItems/Fougasse/fougasse_piece01_destruct01_lod05.rigid_model	3_3	deployable_item_fougasse
592619428	RigidModels\Buildings\north_euro_hut03\north_euro_hut03_v02_piece01_destruct01_lod01.rigid_model	1_1	north_euro_hut03_v02_piece01_destruct01
619362858	RigidModels\outfield\terrain\models\hills01_d.rigid_model	0	hills01_d
653515167	RigidModels\outfield\terrain\models\hills03_a.rigid_model	0	hills03_a
657109963	RigidModels\BattleFieldProps\hedge_small_2_piece01_destruct01_lod03.rigid_model	0	hedge_winter_small_2_piece01_destruct01
662478966	RigidModels\Buildings\fallen_rotting_log\rock_1_wet_piece01_destruct01_lod01.rigid_model	20	rock_1_wet_piece01_destruct01
730174130	RigidModels\WarscapeFrame\sound_emitters\coast_marker.rigid_model	1_1	coast_sound_emitter_marker
776111689	RigidModels\outfield\terrain\models\hills02_c.rigid_model	0	hills02_c
857580146	RigidModels\city_buildings\euro\out_build_03.rigid_model	1_1	city_euro_building_03
863732240	RigidModels\WarscapeFrame\ai_hints\ambush_forest.rigid_model	1_1	ambush_forest_marker
875817221	RigidModels\Buildings\fallen_rotting_log\rock_2_dry_piece01_destruct01_lod05.rigid_model	0	rock_2_dry_piece01_destruct01
91198356	RigidModels\Buildings\fallen_rotting_log\rock_2_dry_piece01_destruct01_lod01.rigid_model	20	rock_2_dry_piece01_destruct01
912105254	RigidModels\BattleFieldProps\woodenfence_4_piece01_destruct01_lod05.rigid_model	0	woodenfence_4_piece01_destruct01
91702022	RigidModels\Buildings\fallen_rotting_log\small_log_piece01_destruct01_lod01.rigid_model	20	small_log_piece01_destruct01
921771439	RigidModels\BattleFieldProps\woodenfence_8_piece01_destruct01_lod05.rigid_model	0	woodenfence_8_piece01_destruct01
932199633	RigidModels\WarscapeFrame\ai_hints\choke_point.rigid_model	1_1	choke_point_marker
94433081	RigidModels\Buildings\fallen_rotting_log\medium_log_piece01_destruct01_lod01.rigid_model	20	medium_log_piece01_destruct01
945024353	RigidModels\city_buildings\east\out_build_04.rigid_model	1_1	city_east_building_04
949106879	RigidModels\Buildings\fallen_rotting_log\rock_1_wet_piece01_destruct01_lod05.rigid_model	0	rock_1_wet_piece01_destruct01
977172158	RigidModels\WarscapeFrame\ai_hints\cover.rigid_model	1_1	cover_marker
991596490	RigidModels\Buildings\fallen_rotting_log\tree_stump_dry_piece01_destruct01_lod01.rigid_model	20	tree_stump_dry_piece01_destruct01
996914702	RigidModels\Buildings\fallen_rotting_log\rock_3_wet_piece01_destruct01_lod01.rigid_model	20	rock_3_wet_piece01_destruct01
