id	building_path	construction_type	display_building_key	phase
16505	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_minor_water_4	0
16506	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_nomadic_2	0
16507	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_nomadic_3	0
16515	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_nomadic_4	0
16519	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_research_2	0
16520	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_research_3	0
16524	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_research_4	0
16525	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_stables_2	0
16532	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_stables_3	0
16537	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_stables_4	0
16539	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_water_2	0
16544	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_water_3	0
16549	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_enclosure_water_4	0
16553	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_port_major_1	0
16559	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_port_major_food_2	0
16561	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_port_major_food_3	0
16563	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_port_major_food_4	0
16566	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_port_major_military_2	0
16574	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_port_major_military_3	0
16582	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_port_major_military_4	0
16592	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_port_minor_1	0
16596	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_port_minor_2	0
16599	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_port_minor_3	0
16605	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_port_minor_military_2	0
16608	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_port_minor_military_3	0
16617	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_NOMADIC_temple_nomadic_kurgan_field_5	0
16621	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ALL_industry_minor_1	0
16623	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ALL_industry_minor_mine_2	0
16627	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ALL_industry_minor_mine_3	0
16628	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ALL_industry_minor_mine_4	0
16634	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ALL_industry_minor_quarry_2	0
16637	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ALL_industry_minor_quarry_3	0
16640	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ALL_industry_minor_quarry_4	0
16643	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_ALL_industry_minor_1	0
16646	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_ALL_industry_minor_mine_2	0
16652	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_ALL_industry_minor_mine_3	0
16654	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_ALL_industry_minor_mine_4	0
16658	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_ALL_industry_minor_quarry_2	0
16665	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_ALL_industry_minor_quarry_3	0
16668	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_ALL_industry_minor_quarry_4	0
16675	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Epona_minor_3	0
16677	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Epona_minor_2	0
16679	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Epona_4	0
16682	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Epona_3	0
16683	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Epona_2	0
16691	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Bandua_minor_3	0
16693	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Bandua_minor_2	0
16699	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Bandua_4	0
16707	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Bandua_3	0
16711	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Bandua_2	0
16716	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Neto_minor_3	0
16722	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Neto_minor_2	0
16725	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Neto_4	0
16730	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Neto_3	0
16731	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Neto_2	0
16738	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Nabia_minor_3	0
16739	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Nabia_minor_2	0
16743	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Nabia_4	0
16749	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Nabia_3	0
16758	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Nabia_2	0
16763	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Ataegina_minor_3	0
16765	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Ataegina_minor_2	0
16771	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Ataegina_4	0
16777	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Ataegina_3	0
16780	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Ataegina_2	0
16785	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Endovelicus_minor_3	0
16793	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Endovelicus_minor_2	0
16795	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Endovelicus_4	0
16800	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Endovelicus_3	0
16810	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_Endovelicus_2	0
16816	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_minor_1	0
16817	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_1	0
16822	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	default	rom_BARBARIAN_religious_iberian_5	0
16829	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Epona_minor_3	0
16835	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Epona_minor_2	0
16838	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Epona_4	0
16842	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Epona_3	0
16852	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Epona_2	0
16859	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Bandua_minor_3	0
16860	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Bandua_minor_2	0
16864	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Bandua_4	0
16868	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Bandua_3	0
16873	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Bandua_2	0
16874	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Neto_minor_3	0
16883	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Neto_minor_2	0
16884	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Neto_4	0
16890	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Neto_3	0
16899	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Neto_2	0
16905	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Nabia_minor_3	0
16914	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Nabia_minor_2	0
16921	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Nabia_4	0
16928	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Nabia_3	0
16934	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Nabia_2	0
16938	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Ataegina_minor_3	0
16939	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Ataegina_minor_2	0
16944	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Ataegina_4	0
16953	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Ataegina_3	0
16960	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Ataegina_2	0
16961	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Endovelicus_minor_3	0
16962	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Endovelicus_minor_2	0
16972	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Endovelicus_4	0
16975	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Endovelicus_3	0
16977	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_Endovelicus_2	0
16980	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_BARBARIAN_religious_iberian_minor_1	0
