faction	unit	name	variant	height_variation	height_scale	unit_card
	Gre_Royal_Guard	Gre_Royal_Pike	Gre_Royal_Guard	0.0750	0.9750	Gre_Royal_Guard
	Gre_Royal_Peltasts	Gre_Royal_Peltasts	Gre_Royal_Peltasts	0.0750	0.9750	Gre_Royal_Peltasts
	Gre_Royal_Spartans	Gre_Royal_Spartans	Gre_Royal_Spartans	0.0750	1.0250	Gre_Royal_Spartans
	Gre_Royal_Thorax_Sword	Gre_Royal_Thorax_Sword	Gre_Royal_Thorax_Sword	0.0750	0.9750	Gre_Royal_Thorax_Sword
	Gre_Sarissa_Cav	Gre_Sarissa_Cav	Gre_Sarissa_Cav	0.0750	0.9750	Gre_Sarissa_Cav
	Gre_Scorpion	Gre_Scorpion	Gre_Art	0.0750	0.9750	Rom_Scorpion_fixed
	Gre_Scorpion_Bastion	Gre_Scorpion_Bastion	Gre_Art	0.0750	0.9750	Rom_Scorpion_fixed
	Gre_Scythed_Chariots	Gre_Scythed_Chariots	Gre_Scythed_Chariots	0.0750	0.9750	Gre_Scythed_Chariots
	Gre_Scythian_Hoplites	Gre_Scythian_Hoplites	Gre_Scythian_Hoplites	0.0750	0.9750	Gre_Scythian_Hoplites
	Gre_Shield_Bearers	Gre_Shield_Bearers	Gre_Shield_Bearers	0.0750	0.9750	Gre_Shield_Bearers
	Gre_Silver_Shield_Pike	Gre_Silver_Shield_Pike	Gre_Silver_Shield_Pike	0.0750	0.9750	Gre_Silver_Shield_Pike
	Gre_Silver_Shield_Sword	Gre_Silver_Shield_Sword	Gre_Silver_Shield_Sword	0.0750	0.9750	Gre_Silver_Shield_Sword
	Gre_Skirm_Cav	Gre_Skirm_Cav	Gre_Skirm_Cav	0.0750	0.9750	Gre_Skirm_Cav
	Gre_Slingers	Gre_Slingers	Gre_Slingers	0.0750	0.9750	Gre_Slingers
	Gre_Spartan_Hoplites	Gre_Spartan_Hoplites	Gre_Spartan_Hoplites	0.0750	1.0250	Gre_Spartan_Hoplites
	Gre_Spartan_Pike	Gre_Spartan_Pike	Gre_Spartan_Pike	0.0750	1.0250	Gre_Spartan_Pike
	Gre_Spartan_Youths	Gre_Spartan_Youths	Gre_Spartan_Youths	0.0750	1.0250	Gre_Spartan_Youths
	Gre_Tarantine_Cav	Gre_Tarantine_Cav	Gre_Tarantine_Cav	0.0750	0.9750	Gre_Tarantine_Cav
	Gre_Thessalian_Cav	Gre_Thessalian_Cav	Gre_Thessalian_Cav	0.0750	0.9750	Gre_Thessalian_Cav
	Gre_Thorax_Hoplites	Gre_Thorax_Hoplites	Gre_Thorax_Hoplites	0.0750	0.9750	Gre_Thorax_Hoplites
	Gre_Thorax_Pike	Gre_Thorax_Pike	Gre_Thorax_Pike	0.0750	0.9750	Gre_Thorax_Pike
	Gre_Thorax_Sword	Gre_Thorax_Sword	Gre_Thorax_Sword	0.0750	0.9750	Gre_Thorax_Sword
	Gre_Thureos_Hoplites	Gre_Thureos_Hoplites	Gre_Thureos_Hoplites	0.0750	0.9750	Gre_Thureos_Hoplites
	Gre_Thureos_Spears	Gre_Thureos_Spears	Gre_Thureos_Spears	0.0750	0.9750	Gre_Thureos_Spears
	Ibe_Balearic_Slingers	Ibe_Balearic_Slingers	Ibe_Balearic_Slingers	0.0750	1.0000	Ibe_Balearic_Slingers
	Ibe_Ballista	Ibe_Ballista	Ibe_Art	0.0750	1.0000	Rom_Ballista
	Ibe_Ballista_Bastion	Ibe_Ballista_Bastion	Ibe_Art	0.0750	1.0000	Rom_Ballista
	Ibe_Ballista_Shp	Ibe_Ballista_Shp	Ibe_Art	0.0750	1.0000	Rom_Ballista
	Ibe_Cantabrian_Cav	Ibe_Cantabrian_Cav	Ibe_Cantabrian_Cav	0.0750	1.0000	Ibe_Cantabrian_Cav
	Ibe_Cav	Ibe_Cav	Ibe_Cav	0.0750	1.0000	Ibe_Cav
	Ibe_Celtiberian_Cav	Ibe_Celtiberian_Cav	Ibe_Celtiberian_Cav	0.0750	1.0000	Ibe_Celtiberian_Cavalry
	Ibe_Cheiroballistra	Ibe_Cheiroballistra	Ibe_Art	0.0750	1.0000	Rom_Scorpion
	Ibe_Giant_Ballista	Ibe_Giant_Ballista	Ibe_Art	0.0750	1.0000	Rom_Giant_Ballista
	Ibe_Guerilla_Warriors	Ibe_Guerilla_Warriors	Ibe_Guerilla_Warriors	0.0750	1.0000	Ibe_Guerilla_Warriors
	Ibe_Large_Onager	Ibe_Large_Onager	Ibe_Art	0.0750	1.0000	Rom_Large_Onager
	Ibe_Lusitani_Guerillas	Ibe_Lusitani_Guerillas	Ibe_Lusitani_Guerillas	0.0750	1.0000	Ibe_Lusitani_Guerrillas
	Ibe_Lusitani_Nobles	Ibe_Lusitani_Nobles	Ibe_Lusitani_Nobles	0.0750	1.0000	Ibe_Lusitani_Nobles
	Ibe_Lusitani_Spear	Ibe_Lusitani_Spear	Ibe_Lusitani_Spear	0.0750	1.0000	Ibe_Lusitani_Spearmen
	Ibe_Lusitani_Swordswomen	Ibe_Lusitani_Swordswomen	Ibe_Lusitani_Women	0.0750	1.0000	Ibe_Lusitani_Swordswomen
	Ibe_Noble_Cav	Ibe_Noble_Cav	Ibe_Noble_Cav	0.0750	1.0000	Ibe_Noble_Cav
	Ibe_Noble_Fighters	Ibe_Noble_Fighters	Ibe_Noble_Fighters	0.0750	1.0000	Ibe_Noble_Fighters
	Ibe_Onager	Ibe_Onager	Ibe_Art	0.0750	1.0000	Rom_Onager
	Ibe_Onager_Bastion	Ibe_Onager_Bastion	Ibe_Art	0.0750	1.0000	Rom_Onager
	Ibe_Onager_Shp	Ibe_Onager_Shp	Ibe_Art	0.0750	1.0000	Rom_Onager
	Ibe_Painted_Warriors	Ibe_Painted_Warriors	Ibe_Painted_Warriors	0.0750	1.0000	Ibe_Painted_Warriors
	Ibe_Scorpion	Ibe_Scorpion	Ibe_Art	0.0750	1.0000	Rom_Scorpion_fixed
	Ibe_Scorpion_Bastion	Ibe_Scorpion_Bastion	Ibe_Art	0.0750	1.0000	Rom_Scorpion_fixed
	Ibe_Scut_Spear	Ibe_Scut_Spear	Ibe_Scut_Spear	0.0750	1.0000	Ibe_Scut_Spear
	Ibe_Scutarii	Ibe_Scutarii	Ibe_Scutarii	0.0750	1.0000	Ibe_Scutarii
	Ibe_Scutarii_Cav	Ibe_Scutarii_Cav	Ibe_Scutarii_Cav	0.0750	1.0000	Ibe_Scutarii_Cav
	Ibe_Skirm	Ibe_Skirm	Ibe_Skirm	0.0750	1.0000	Ibe_Skirm
	Ibe_Slingers	Ibe_Slingers	Ibe_Slingers	0.0750	1.0000	Ibe_Slingers
	Ibe_Spear	Ibe_Spear	Ibe_Spear	0.0750	1.0000	Ibe_Spear
	Ibe_Sword	Ibe_Sword	Ibe_Sword	0.0750	1.0000	Ibe_Sword
	Ibe_Tribesmen	Ibe_Tribesmen	Ibe_Tribesmen	0.0750	1.0000	Ibe_Tribesmen
	Ibe_Vet_Shield_Warriors	Ibe_Vet_Shield_Warriors	Ibe_Vet_Shield_Warriors	0.0750	1.0000	Ibe_Vet_Shield_Warriors
	Ill_Cav	Ill_Cav	Ill_Cav	0.0750	1.0000	Ill_Cav
	Ill_Hoplites	Ill_Hoplites	Ill_Hoplites	0.0750	1.0000	Ill_Hoplites
	Ill_Levies	Ill_Levies	Ill_Levies	0.0750	1.0000	Ill_Levies
	Ill_Marines	Ill_Marines	Ill_Marines	0.0750	1.0250	Ill_Marines
	Ill_Noble_Hoplites	Ill_Noble_Hoplites	Ill_Noble_Hoplites	0.0750	1.0250	Ill_Noble_Hoplites
	Ill_Raiders	Ill_Raiders	Ill_Raiders	0.0750	1.0250	Ill_Raiders
	Ill_Slave_Javelinmen	Ill_Slave_Javelinmen	Ill_Slave_Javelinmen	0.0750	1.0000	Ill_Slave_Javelinmen
	Ill_Slave_Slingers	Ill_Slave_Slingers	Ill_Slave_Slingers	0.0750	1.0000	Ill_Slave_Slingers
	Ill_Spear	Ill_Spear	Ill_Spear	0.0750	1.0000	Ill_Spear
	Ill_Thureos_Spears	Ill_Thureos_Spears	Ill_Thureos_Spears	0.0750	1.0000	Ill_Thureos_Spears
	Ill_Tribesmen	Ill_Tribesmen	Ill_Tribesmen	0.0750	1.0000	Ill_Tribesmen
	Ind_Armour_Elephants	Ind_Armour_Elephants	Ind_Elephant	0.0750	1.0000	Ind_Armour_Elephants
	Ind_War_Elephants	Ind_War_Elephants	Ind_Elephant	0.0750	1.0000	Ind_War_Elephants
	Ita_Campanian_Cavalry	Ita_Campanian_Cavalry	Ita_Campanian_Cavalry	0.0750	0.9750	Ita_Campanian_Cavalry
	Ita_Cav	Ita_Cav	Ita_Cav	0.0750	0.9750	Ita_Cav
	Ita_Etruscan_Hoplites	Ita_Etruscan_Hoplites	Ita_Etruscan_Hoplites	0.0750	0.9750	Ita_Etruscan_Hoplites
	Ita_Levy_Skirm	Ita_Levy_Skirm	Ita_Levy_Skirm	0.0750	0.9750	Ita_Levy_Skirm
	Ita_Levy_Slingers	Ita_Levy_Slingers	Ita_Levy_Slingers	0.0750	0.9750	Ita_Levy_Slingers
	Ita_Mob	Ita_Mob	Ita_Mob	0.0750	0.9750	Ita_Mob
	Ita_Noble_Cav	Ita_Noble_Cav	Ita_Noble_Cav	0.0750	0.9750	Ita_Noble_Cav
	Ita_Noble_Infantry	Ita_Noble_Infantry	Ita_Noble_Infantry	0.0750	0.9750	Ita_Noble_Infantry
	Ita_Samnite_Warriors	Ita_Samnite_Warriors	Ita_Samnite_Warriors	0.0750	0.9750	Ita_Samnite_Warriors
	Ita_Spear	Ita_Spear	Ita_Spear	0.0750	0.9750	Ita_Spear
	Ita_Sword	Ita_Sword	Ita_Sword	0.0750	0.9750	Ita_Sword
	Mer_Afr_Archers	Mer_Afr_Archers	Afr_Archers	0.0750	1.0000	Afr_Archers
	Mer_Afr_Cav	Mer_Afr_Cav	Aet_Cav	0.0750	1.0000	Aet_Cav
	Mer_Afr_Elephants	Mer_Afr_Elephants	African_Elephants	0.0750	1.0000	Afr_Elephants
	Mer_Afr_Spear	Mer_Afr_Spear	Afr_Levy_Spear	0.0750	1.0000	Afr_Levy_Spear
	Mer_Ara_Camel_Archers	Mer_Ara_Camel_Archers	Ara_Camel_Archers	0.0750	1.0000	Ara_Camel_Archers
	Mer_Ara_Camel_Spear	Mer_Ara_Camel_Spear	Ara_Camel_Spear	0.0750	1.0000	Ara_Camel_Spear
	Mer_Ara_Cav	Mer_Ara_Cav	Ara_Cav	0.0750	1.0000	Ara_Cav
	Mer_Ara_Spear	Mer_Ara_Spear	Ara_Levy_Spear	0.0750	1.0000	Ara_Levy_Spear
	Mer_Bac_Hillmen	Mer_Bac_Hillmen	Bac_Hillmen	0.0750	1.0000	Bac_Hillmen
	Mer_Bac_Light_Horse	Mer_Bac_Light_Horse	Bac_Light_Horse	0.0750	1.0000	Bac_Light_Horse
	Mer_Bri_Scout_Riders	Mer_Bri_Scout_Riders	Bri_Scout_Riders	0.0750	1.0250	Bri_Scout_Riders
	Mer_Bri_Slingers	Mer_Bri_Slingers	Bri_Slingers	0.0750	1.0250	Bri_Slingers
	Mer_Bri_Spear_Band	Mer_Bri_Spear_Band	Bri_Spear_Band	0.0750	1.0250	Bri_Spear_Band
	Mer_Cel_Axe_Warriors	Mer_Cel_Axe_Warriors	Cel_Axe_Warriors	0.0750	1.0250	Cel_Axe_Warriors
	Mer_Cel_Light_Horse	Mer_Cel_Light_Horse	Cel_Light_Horse	0.0750	1.0250	Cel_Light_Horse
	Mer_Cel_Naked_Swords	Mer_Cel_Naked_Swords	Cel_Naked_Swords	0.0750	1.0250	Cel_Naked_Swords
	Mer_Cel_Short_Swords	Mer_Cel_Short_Swords	Cel_Short_Swords	0.0750	1.0250	Cel_Short_Swords
	Mer_Cel_Skirm	Mer_Cel_Skirm	Cel_Skirm	0.0750	1.0250	Cel_Skirm
	Mer_Cel_Warhounds	Mer_Cel_Warhounds	Cel_Savage_Dogs	0.0750	1.0250	Cel_Pugnaces_Dogs
	Mer_Cel_Warriors	Mer_Cel_Warriors	Cel_Warriors	0.0750	1.0250	Cel_Warriors
	Mer_Dac_Bowmen	Mer_Dac_Bowmen	Dac_Bowmen	0.0750	1.0250	Dac_Bowmen
	Mer_Dac_Falxmen	Mer_Dac_Falxmen	Dac_Falxmen	0.0750	1.0250	Dac_Falxmen
	Mer_Dac_Skirm	Mer_Dac_Skirm	Dac_Skirm	0.0750	1.0250	Dac_Skirm
	Mer_Dac_Spear_Horsemen	Mer_Dac_Spear_Horsemen	Dac_Spear_Horsemen	0.0750	1.0250	Dac_Spear_Horsemen
	Mer_Dac_Spears	Mer_Dac_Spears	Dac_Spears	0.0750	1.0250	Dac_Spears
	Mer_Eas_Cappadocian_Cav	Mer_Eas_Cappadocian_Cav	Eas_Cappadocian_Cav	0.0750	1.0000	Eas_Cappadocian_Cav
	Mer_Eas_Hillmen	Mer_Eas_Hillmen	Eas_Hillmen	0.0750	1.0000	Eas_Hillmen
	Mer_Eas_Javelinmen	Mer_Eas_Javelinmen	Eas_Javelinmen	0.0750	1.0000	Eas_Javelinmen
	Mer_Eas_Skirm_Cav	Mer_Eas_Skirm_Cav	Eas_Horse_Skirm	0.0750	1.0000	Eas_Horse_Skirm
	Mer_Eas_Syrian_Archers	Mer_Eas_Syrian_Archers	Eas_Syrian_Heavy_Archers	0.0750	1.0000	Eas_Syrian_Heavy_Archers
	Mer_Egy_Archers	Mer_Egy_Archers	Egy_Archers	0.0750	1.0000	Egy_Archers
	Mer_Egy_Inf	Mer_Egy_Inf	Egy_Infantry	0.0750	1.0000	Egy_Infantry
	Mer_Egy_Leopard_Warriors	Mer_Egy_Leopard_Warriors	Egy_Leopard_Warriors	0.0750	1.0000	Egy_Leopard_Warriors
	Mer_Gal_Gallic_Hunters	Mer_Gal_Gallic_Hunters	Cel_Gallic_Hunters	0.0750	1.0250	Cel_Gallic_Hunters
	Mer_Gal_Light_Horse	Mer_Gal_Light_Horse	Cel_Light_Horse	0.0750	1.0000	Cel_Light_Horse
	Mer_Gal_Noble_Horse	Mer_Gal_Noble_Horse	Cel_Noble_Horse	0.0750	1.0250	Cel_Noble_Horse
	Mer_Gal_Warriors	Mer_Gal_Warriors	Cel_Warriors	0.0750	1.0000	Cel_Warriors
	Mer_Ger_Longbow_Hunters	Mer_Ger_Longbow_Hunters	Ger_Longbow_Hunters	0.0750	1.0250	Ger_Longbow_Hunters
	Mer_Ger_Scout_Riders	Mer_Ger_Scout_Riders	Ger_Scout_Riders	0.0750	1.0250	Ger_Scout_Riders
	Mer_Ger_Spear_Brothers	Mer_Ger_Spear_Brothers	Ger_Spear_Brothers	0.0750	1.0250	Ger_Spear_Brothers
	Mer_Ger_Spearwomen	Mer_Ger_Spearwomen	Ger_Female_Spears	0.0750	1.0250	Ger_Spearwomen
	Mer_Ger_Wolf_Warriors	Mer_Ger_Wolf_Warriors	Ger_Wolf_Warriors	0.0750	1.0250	Ger_Wolf_Warriors
	Mer_Gre_Citizen_Cav	Mer_Gre_Citizen_Cav	Gre_Citizen_Cav	0.0750	0.9750	Gre_Citizen_Cav
	Mer_Gre_Cretan_Archers	Greek_Mercenary_Cretan_Archers	Gre_Cretan_Archers	0.0750	0.9750	Aux_Gre_Cretan_Archers
	Mer_Gre_Gorgos_Skirmishers	Mer_Gre_Gorgos_Skirmishers	Spa_Women	0.0750	0.9750	Gre_Gorgos_Skirmishers
	Mer_Gre_Hoplites	Mer_Gre_Hoplites	Gre_Hoplites	0.0750	0.9750	Gre_Hoplites
	Mer_Gre_Molossian_Dogs	Mer_Gre_Molossian_Dogs	Gre_Dog_Handlers	0.0750	0.9750	Gre_Molossian_Dogs
	Mer_Gre_Peltasts	Mer_Gre_Peltasts	Gre_Peltasts	0.0750	0.9750	Gre_Peltasts
	Mer_Gre_Rhodian_Slingers	Mer_Gre_Rhodian_Slingers	Gre_Rhodian_Slingers	0.0750	0.9750	Aux_Gre_Rhodian_Slingers
	Mer_Gre_Tarantine_Cav	Mer_Gre_Tarantine_Cav	Gre_Tarantine_Cav	0.0750	0.9750	Gre_Tarantine_Cav
	Mer_Gre_Thureos_Spears	Mer_Gre_Thureos_Spears	Gre_Thureos_Spears	0.0750	0.9750	Gre_Thureos_Spears
	Mer_Gre_Vet_Hoplites	Mer_Gre_Vet_Hoplites	Gre_Vet_Hoplites	0.0750	0.9750	Mer_Gre_Vet_Hoplites
	Mer_Ibe_Balearic_Slingers	Mer_Ibe_Balearic_Slingers	Ibe_Balearic_Slingers	0.0750	1.0000	Ibe_Balearic_Slingers
	Mer_Ibe_Cantabrian_Cav	Mer_Ibe_Cantabrian_Cav	Ibe_Cantabrian_Cav	0.0750	1.0000	Ibe_Cantabrian_Cav
	Mer_Ibe_Cav	Mer_Ibe_Cav	Ibe_Cav	0.0750	1.0000	Ibe_Cav
	Mer_Ibe_Lusitani_Swordswomen	Mer_Ibe_Lusitani_Swordswomen	Ibe_Lusitani_Women	0.0750	1.0000	Ibe_Lusitani_Swordswomen
	Mer_Ibe_Noble_Fighters	Mer_Ibe_Noble_Fighters	Ibe_Noble_Fighters	0.0750	1.0000	Ibe_Noble_Fighters
	Mer_Ibe_Scutarii	Mer_Ibe_Scutarii	Ibe_Scutarii	0.0750	1.0000	Ibe_Scutarii
	Mer_Ibe_Scutarii_Cav	Mer_Ibe_Scutarii_Cav	Ibe_Scutarii_Cav	0.0750	1.0000	Ibe_Scutarii_Cav
	Mer_Ibe_Slingers	Mer_Ibe_Slingers	Ibe_Slingers	0.0750	1.0000	Ibe_Slingers
	Mer_Ibe_Sword	Mer_Ibe_Sword	Ibe_Sword	0.0750	1.0000	Ibe_Sword
	Mer_Ill_Cav	Mer_Ill_Cav	Ill_Cav	0.0750	1.0000	Ill_Cav
	Mer_Ill_Coastal_Levies	Mer_Ill_Coastal_Levies	Ill_Levies	0.0750	1.0000	Ill_Levies
	Mer_Ill_Raiders	Mer_Ill_Raiders	Ill_Raiders	0.0750	1.0250	Ill_Raiders
	Mer_Ind_War_Elephants	Mer_Ind_War_Elephants	Ind_Elephant	0.0750	1.0000	Ind_War_Elephants
	Mer_Ita_Campanian_Cavalry	Mer_Ita_Campanian_Cavalry	Ita_Campanian_Cavalry	0.0750	0.9750	Ita_Campanian_Cavalry
	Mer_Ita_Cav	Mer_Ita_Cav	Ita_Cav	0.0750	0.9750	Ita_Cav
	Mer_Ita_Etruscan_Hoplites	Mer_Ita_Etruscan_Hoplites	Ita_Etruscan_Hoplites	0.0750	0.9750	Ita_Etruscan_Hoplites
	Mer_Ita_Samnite_Warriors	Mer_Ita_Samnite_Warriors	Ita_Samnite_Warriors	0.0750	0.9750	Ita_Samnite_Warriors
	Mer_Ita_Spear	Mer_Ita_Spear	Ita_Spear	0.0750	0.9750	Ita_Spear
	Mer_Ita_Sword	Mer_Ita_Sword	Ita_Sword	0.0750	0.9750	Ita_Sword
	Mer_Kushite_Shieldwomen	Mer_Kushite_Shieldwomen	Afr_Kushite_Warrioresses	0.0750	0.9750	Afr_Kushite_Warrioresses
	Mer_Num_Cav	Mer_Num_Cav	Afr_Numidian_Cav	0.0750	1.0000	Afr_Numidian_Cav
	Mer_Num_Javelinmen	Mer_Num_Javelinmen	Num_Javelinmen	0.0750	1.0000	Num_Javelinmen
	Mer_Num_Noble_Cav	Mer_Num_Noble_Cav	Afr_Numidian_Noble_Cav	0.0750	1.0000	Afr_Numidian_Noble_Cav
	Mer_Par_Horse_Archers	Mer_Par_Horse_Archers	Eas_Parthian_Horse_Archers	0.0750	1.0000	Eas_Parthian_Horse_Archers
	Mer_Par_Spear	Mer_Par_Spear	Eas_Spear	0.0750	1.0000	Eas_Spear
	Mer_Pel_Agrianian_Axemen	Mer_Agrianian_Axemen	Pel_Mer_Agrianian_Axemen	0.0750	0.9750	Pel_Agrianian_Axemen
	Mer_Pel_Ionian_Hippeus	Mer_Ionian_Hippeus	Pel_Mer_Ionian_Hippeus	0.0750	0.9750	thr_mer_ionian_hippeus
	Mer_Pel_Kretan_Archers	Mer_Kretan_Archers	Pel_Mer_Kretan_Archers	0.0750	0.9750	Aux_Gre_Cretan_Archers
	Mer_Pel_Rodian_Slingers	Mer_Rodian_Slingers	Pel_Mer_Rodian_Slingers	0.0750	0.9750	Pel_Rodian_Slingers
	Mer_Pel_Thr_Peltasts	Mer_Thr_Peltasts	Pel_Mer_Thr_Peltasts	0.0750	0.9750	Thr_Peltasts
	Mer_Per_Archers	Mer_Per_Archers	Eas_Persian_Light_Archers	0.0750	1.0000	Eas_Persian_Light_Archers
	Mer_Per_Cav	Mer_Per_Cav	Eas_Persian_Cavalry	0.0750	1.0000	Eas_Persian_Cavalry
	Mer_Rom_Gladiatrices	Mer_Rom_Gladiatrices	Rom_Gladiatrices	0.0750	0.9750	Rom_Gladiatrices
	Mer_Rom_Gladiatrices_Spear	Mer_Rom_Gladiatrices_Spear	Rom_Gladiatrices_Spear	0.0750	0.9750	Rom_Gladiatrices_Spear
	Mer_Sar_Armour_Lancers	Mer_Sar_Armour_Lancers	Ste_Armoured_Lancers	0.0750	1.0000	Ste_Armoured_Lancers
	Mer_Sar_Horse_Archers	Mer_Sar_Horse_Archers	Ste_Horse_Archers	0.0750	1.0000	Ste_Horse_Archers
	Mer_Sar_Lancers	Mer_Sar_Lancers	Ste_Lancers	0.0750	1.0000	Ste_Lancers
	Mer_Scy_Armour_Horse_Archers	Mer_Scy_Armour_Horse_Archers	Ste_Armour_Horse_Archers	0.0750	1.0000	Ste_Armour_Horse_Archers
	Mer_Scy_Horse_Archers	Mer_Scy_Horse_Archers	Ste_Horse_Archers	0.0750	1.0000	Ste_Horse_Archers
	Mer_Ste_Amazonian_Riders	Mer_Ste_Amazonian_Riders	Ste_Scythian_Amazonian_Riders	0.0750	1.0250	Ste_Amazonian_Riders
	Mer_Syrian_Armoured_Elephants	Mer_Syrian_Armoured_Elephants	Gre_Elephant	0.0750	0.9750	Mer_Syr_Armoured_Elephants
	Mer_Thr_Cav	Mer_Thr_Cav	Thr_Cav	0.0750	1.0250	Thr_Cav
	Mer_Thr_Peltasts	Mer_Thr_Peltasts	Thr_Peltasts	0.0750	1.0250	Thr_Peltasts
	Mer_Thr_Warriors	Mer_Thr_Warriors	Thr_Warriors	0.0750	1.0250	Thr_Warriors
	Num_Javelinmen	Num_Javelinmen	Num_Javelinmen	0.0750	1.0000	Num_Javelinmen
	Num_Noble_Infantry	Num_Noble_Infantry	Num_Noble_Infantry	0.0750	1.0000	Num_Noble_Infantry
	Num_Spear	Num_Spear	Num_Spear	0.0750	1.0000	Num_Spear
	Pel_Archer_Marines	Pel_Archer_Marines	Pel_Archer_Marines	0.0750	0.9750	gre_archer_marines
	Pel_Archers	Pel_Archers	Pel_Archers	0.0750	0.9750	Gre_Archers
	Pel_Armoured_Marines	Pel_Armoured_Marines	Pel_Armoured_Marines	0.0750	0.9750	gre_armoured_marines
	Pel_Baktrian_Cavalry	Pel_Baktrian_Cavalry	Pel_Baktrian_Cavalry	0.0750	0.9750	per_baktrian_cavalry
	Pel_Helot_Archers	Pel_Helot_Archers	Pel_Helot_Archers	0.0750	0.9750	Gre_Helot_Archers
	Pel_Helot_Javelinmen	Pel_Helot_Javelinmen	Pel_Helot_Javelinmen	0.0750	0.9750	pel_helot_javelinmen
	Pel_Helot_Slingers	Pel_Helot_Slingers	Pel_Helot_Slingers	0.0750	0.9750	pel_helot_slingers
	Pel_Hillmen	Pel_Hillmen	Pel_Hillmen	0.0750	0.9750	pel_eas_hillmen
	Pel_Hippeus	Pel_Hippeus	Pel_Hippeus	0.0750	0.9750	gre_hippeus
	Pel_Hoplites	Pel_Hoplites	Pel_Hoplites	0.0750	0.9750	pel_gre_hoplites
	Pel_Immortal_Archers	Pel_Immortal_Archers	Pel_Immortal_Archers	0.0750	0.9750	per_immortal_archers
	Pel_Immortal_Spearmen	Pel_Immortal_Spearmen	Pel_Immortal_Spearmen	0.0750	0.9750	per_immortal_spearmen
	Pel_Javelin_Marines	Pel_Javelin_Marines	Pel_Javelin_Marines	0.0750	0.9750	gre_javelin_marines
	Pel_Javelinmen	Pel_Javelinmen	Pel_Javelinmen	0.0750	0.9750	Pel_Javelinmen
	Pel_Kilikian_Javelinmen	Pel_Kilikian_Javelinmen	Pel_Kilikian_Javelinmen	0.0750	0.9750	per_kilikian_javelinmen
	Pel_Light_Cavalry	Pel_Light_Cavalry	Pel_Light_Cavalry	0.0750	0.9750	gre_light_cavalry
	Pel_Light_Hoplites	Pel_Light_Hoplites	Pel_Light_Hoplites	0.0750	0.9750	Pel_Hoplites
	Pel_Marines	Pel_Marines	Pel_Marines	0.0750	0.9750	gre_marines
	Pel_Median_Cavalry	Pel_Median_Cavalry	Pel_Median_Cavalry	0.0750	0.9750	per_median_cavalry
	Pel_Median_Spear	Pel_Median_Spear	Pel_Median_Spear	0.0750	0.9750	per_med_spearmen
	Pel_Militia_Hoplites	Pel_Militia_Hoplites	Pel_Militia_Hoplites	0.0750	0.9750	Gre_Citizen_Hoplites
	Pel_Periokoi_Hoplites	Pel_Periokoi_Hoplites	Pel_Periokoi_Hoplites	0.0750	0.9750	Gre_Periokoi_Hoplites
	Pel_Persian_Archer_Marines	Pel_Persian_Archer_Marines	Pel_Persian_Archer_Marines	0.0750	0.9750	per_archer_marines
	Pel_Persian_Archers	Pel_Persian_Archers	Pel_Persian_Archers	0.0750	0.9750	Eas_Persian_Light_Archers
	Pel_Phoenician_Marines	Pel_Phoenician_Marines	Pel_Phoenician_Marines	0.0750	0.9750	per_phoenician_marines
	Pel_Phyrgian_Spear	Pel_Phyrgian_Spear	Pel_Phyrgian_Spear	0.0750	0.9750	per_phyrigan_spearmen
	Pel_Picked_Hoplites	Pel_Picked_Hoplites	Pel_Picked_Hoplites	0.0750	0.9750	Gre_Picked_Hoplites
	Pel_Royal_Spartans	Pel_Royal_Spartans	Pel_Royal_Spartans	0.0750	0.9750	Pel_Royal_Spartans
	Pel_Sakae_Horse_Archers	Pel_Sakae_Horse_Archers	Pel_Sakae_Horse_Archers	0.0750	0.9750	Ste_Horse_Archers
	Pel_Skiritai	Pel_Skiritai	Pel_Skiritai	0.0750	0.9750	spa_skiritai
	Pel_Slingers	Pel_Slingers	Pel_Slingers	0.0750	0.9750	Pel_Slingers
	Pel_Spartan_Archer_Marines	Pel_Spartan_Archer_Marines	Pel_Spartan_Archer_Marines	0.0750	0.9750	spa_archer_marines
	Pel_Spartan_Hoplites	Pel_Spartan_Hoplites	Pel_Spartan_Hoplites	0.0750	0.9750	Pel_Spartan_Hoplites
	Pel_Spartan_Marines	Pel_Spartan_Marines	Pel_Spartan_Marines	0.0750	0.9750	spa_marines
	Pel_Spartan_Youths	Pel_Spartan_Youths	Pel_Spartan_Youths	0.0750	0.9750	Gre_Spartan_Youths
	Pel_Theban_Hippeus	Pel_Theban_Hippeus	Pel_Theban_Hippeus	0.0750	0.9750	gre_theban_hippeus
	Pel_Thessalian_Hippeus	Pel_Thessalian_Hippeus	Pel_Thessalian_Hippeus	0.0750	0.9750	gre_thesalian_hippeus
	Pel_Thr_Archers	Pel_Thr_Archers	Pel_Thr_Archers	0.0750	0.9750	Thr_Bowmen
	Pel_Thr_Cav	Pel_Thr_Cav	Pel_Thr_Cav	0.0750	0.9750	Thr_Cav
	Pel_Thr_Marines	Pel_Thr_Marines	Pel_Thr_Marines	0.0750	0.9750	thr_marines
	Pel_Thr_Nobles	Pel_Thr_Nobles	Pel_Thr_Nobles	0.0750	0.9750	Thr_Nobles
	Pel_Thr_Peltasts	Pel_Thr_Peltasts	Pel_Thr_Peltasts	0.0750	0.9750	Thr_Peltasts
