key	index	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	icon_path_units	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	military_group	settler_rebellion_faction	rebel_colour_r	rebel_colour_g	rebel_colour_b	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	mp_stats_name	pre_battle_speech_parameter	can_be_regionless	card_colour_r	card_colour_g	card_colour_b	diplomacy_culture	senator_total	use_legion_names
emp_pompey_secession	2041770739	sc_rom_roman	playable	Pompey's Secessionists	Pompey's Secessionists	46	default		false	false	false	data\ui\units\icons\france	data\ui\flags\Rome_Pompey_Civil_War		data\ui\flags\Rome	232.0000	222.0000	201.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	roman_emperor		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Pompey's Secessionists!	You are defending against Pompey's Secessionists!		FACTION_CHOSOKABE	true	232.0000	222.0000	201.0000	rom_Roman	0	true
emp_pontus	2041769876	sc_rom_eastern	playable	Pontus	Pontus	64	eastern		false	false	false	data\ui\units\icons\france	data\ui\flags\Pontus		data\ui\flags\Carthage	38.0000	76.0000	97.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pontic		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Pontus!	You are defending against Pontus!		FACTION_CHOSOKABE	true	38.0000	76.0000	97.0000	rom_Eastern	0	false
emp_qidri	2041769917	sc_rom_african_arabian	playable	Qidri	Qidri	170	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Qidri		data\ui\flags\Carthage	188.0000	192.0000	175.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	african		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Qidri!	You are defending against Qidri!		FACTION_CHOSOKABE	true	188.0000	192.0000	175.0000	rom_Eastern	0	false
emp_quadi	2041769735	sc_rom_germanic	playable	Quadi	Quadi	87	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Quadi		data\ui\flags\Carthage	127.0000	132.0000	136.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	germanic		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking the Quadi!	You are defending against the Quadi!		FACTION_CHOSOKABE	true	127.0000	132.0000	136.0000	rom_Barbarian	0	false
emp_raeti	2041769798	sc_rom_celtic	playable	Raeti	Raeti	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Raeti		data\ui\flags\Carthage	196.0000	170.0000	147.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	cisalpine_celts		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking the Raeti!	You are defending against the Raeti!		FACTION_CHOSOKABE	true	196.0000	170.0000	147.0000	rom_Barbarian	0	false
emp_rebel_african	2041770016	sc_rom_african_arabian	playable	African Rebels	African Rebels	63	eastern		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_African		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	aethiopian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking African Rebels!	You are defending against African Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Eastern	0	false
emp_rebel_arabian	2041770024	sc_rom_african_arabian	playable	Arabian Rebels	Arabian Rebels	170	eastern		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Arabian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	arabian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Arabian Rebels!	You are defending against Arabian Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Eastern	0	false
emp_rebel_briton	2041770026	sc_rom_british	playable	British Rebels	British Rebels	55	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Briton		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	briton	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking British Rebels!	You are defending against British Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
emp_rebel_celt	2041770033	sc_rom_celtic	playable	Celtic Rebels	Celtic Rebels	55	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Celtic		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	balkan_celts	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Celtic Rebels!	You are defending against Celtic Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
emp_rebel_dacian	2041770039	sc_rom_celtic	playable	Dacian Rebels	Dacian Rebels	55	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Dacian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	dacian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Dacian Rebels!	You are defending against Dacian Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
emp_rebel_eastern	2041770047	sc_rom_eastern	playable	Eastern Rebels	Eastern Rebels	64	eastern		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Eastern		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	cappadocia	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Eastern Rebels!	You are defending against Eastern Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Eastern	0	false
emp_rebel_egyptian	2041770050	sc_rom_egyptian	playable	Egyptian Rebels	Egyptian Rebels	48	hellenic		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Egyptian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	ptolemaic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Egyptian Rebels!	You are defending against Egyptian Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Hellenistic	0	false
emp_rebel_german	2041770055	sc_rom_germanic	playable	German Rebels	German Rebels	87	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Germanic		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	germanic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking German Rebels!	You are defending against German Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
emp_rebel_hellenic	2041770064	sc_rom_greek	playable	Hellenic Rebels	Hellenic Rebels	48	hellenic		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Hellenic		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	pergamon	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Hellenic Rebels!	You are defending against Hellenic Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Hellenistic	0	false
emp_rebel_iberian	2041770069	sc_rom_celtiberian	playable	Iberian Rebels	Iberian Rebels	55	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Iberian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	iberian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Iberian Rebels!	You are defending against Iberian Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
emp_rebel_illyrian	2041770079	sc_rom_celtic	playable	Illyrian Rebels	Illyrian Rebels	97	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Illyrian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	illyrian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Illyrian Rebels!	You are defending against Illyrian Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
emp_rebel_latin	2041770086	sc_rom_roman	playable	Latin Rebels	Latin Rebels	46	default		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Italian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	roman_emperor	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Latin Rebels!	You are defending against Latin Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Roman	0	false
emp_rebel_nomadic	2041770090	sc_rom_barb_east	playable	Nomadic Rebels	Nomadic Rebels	73	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Steppe		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	scythian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Nomadic Rebels!	You are defending against Nomadic Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
emp_rebel_punic	2041770099	sc_rom_carthaginian	playable	Punic Rebels	Punic Rebels	81	hellenic		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Punic		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	carthaginian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Punic Rebels!	You are defending against Punic Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Eastern	0	false
emp_rebel_spartan	2041770109	sc_rom_greek	playable	Spartan Rebels	Spartan Rebels	48	hellenic		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Sparta		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	sparta	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Spartan Rebels!	You are defending against Spartan Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Hellenistic	0	false
emp_rebel_thracian	2041770115	sc_rom_celtic	playable	Thracian Rebels	Thracian Rebels	48	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Thracian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	thracian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Thracian Rebels!	You are defending against Thracian Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
emp_roxolani	2041769840	sc_rom_barb_east	playable	Roxolani	Roxolani	73	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Roxolani		data\ui\flags\Carthage	219.0000	145.0000	36.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	sarmatian		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking the Roxolani!	You are defending against the Roxolani!		FACTION_CHOSOKABE	true	219.0000	145.0000	36.0000	rom_Barbarian	0	false
emp_rugii	2041769741	sc_rom_germanic	playable	Rugii	Rugii	87	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Rugii		data\ui\flags\Carthage	134.0000	104.0000	70.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	germanic		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking the Rugii!	You are defending against the Rugii!		FACTION_CHOSOKABE	true	134.0000	104.0000	70.0000	rom_Barbarian	0	false
emp_saba	2041769941	sc_rom_african_arabian	playable	Saba	Saba	170	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Saba		data\ui\flags\Carthage	121.0000	165.0000	104.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	african		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Saba!	You are defending against Saba!		FACTION_CHOSOKABE	true	121.0000	165.0000	104.0000	rom_Eastern	0	false
emp_scordisci	2041769814	sc_rom_celtic	playable	Scordisci	Scordisci	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Scordisci		data\ui\flags\Carthage	195.0000	163.0000	90.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	balkan_celts		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking the Scordisci!	You are defending against the Scordisci!		FACTION_CHOSOKABE	true	195.0000	163.0000	90.0000	rom_Barbarian	0	false
emp_semnones	2041769739	sc_rom_germanic	playable	Semnones	Semnones	87	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Suebi		data\ui\flags\Carthage	96.0000	52.0000	51.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	germanic		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking the Semnones!	You are defending against the Semnones!		FACTION_CHOSOKABE	true	96.0000	52.0000	51.0000	rom_Barbarian	0	false
emp_siraces	2041769845	sc_rom_barb_east	playable	Siraces	Siraces	73	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Siraces		data\ui\flags\Carthage	160.0000	81.0000	66.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	sarmatian		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking the Siraces!	You are defending against the Siraces!		FACTION_CHOSOKABE	true	160.0000	81.0000	66.0000	rom_Barbarian	0	false
emp_thrace	2041769826	sc_rom_daco_thracian	playable	Thrace	Thrace	108	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Odryssian Kingdom		data\ui\flags\Carthage	194.0000	206.0000	196.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	dacian		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Thrace!	You are defending against Thrace!		FACTION_CHOSOKABE	true	194.0000	206.0000	196.0000	rom_Barbarian	0	false
emp_vindelici	2041769809	sc_rom_celtic	playable	Vindelici	Vindelici	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Insubres		data\ui\flags\Carthage	128.0000	74.0000	62.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	cisalpine_celts		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking the Vindelici!	You are defending against the Vindelici!		FACTION_CHOSOKABE	true	128.0000	74.0000	62.0000	rom_Barbarian	0	false
gaul_aedui	2041769076	sc_rom_gaul	playable	Aedui	Aedui	55	barbarian	gaul_tribal	false	false	false	data\ui\units\icons\france	data\ui\flags\Aedui		data\ui\flags\Carthage	115.0000	42.0000	11.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	gallic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Aedui!	You are defending against the Aedui!		FACTION_CHOSOKABE	true	115.0000	42.0000	11.0000	rom_Barbarian	0	false
gaul_allobroges	2041769211	sc_rom_gaul	playable	Allobroges	Allobroges	55	barbarian	gaul_tribal	false	false	false	data\ui\units\icons\france	data\ui\flags\Allobroges		data\ui\flags\Carthage	119.0000	181.0000	89.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	gallic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Allobroges!	You are defending against the Allobroges!		FACTION_CHOSOKABE	true	119.0000	181.0000	89.0000	rom_Barbarian	0	false
gaul_arverni	2041769041	sc_rom_gaul	playable	Arverni	Arverni	55	barbarian	gaul_tribal	false	true	true	data\ui\units\icons\france	data\ui\flags\Arverni		data\ui\flags\Carthage	36.0000	65.0000	45.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	gallic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Arverni!	You are defending against the Arverni!		FACTION_CHOSOKABE	true	36.0000	65.0000	45.0000	rom_Barbarian	1200	false
gaul_arverni_civil_war	2041769336	sc_rom_gaul	playable	Arverni Tribal Council	Arverni tribal council	55	barbarian	gaul_tribal	false	false	false	data\ui\units\icons\france	data\ui\flags\Arverni_Civil_War		data\ui\flags\Carthage	221.0000	144.0000	76.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	gallic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Arverni Tribal Council!	You are defending against the Arverni Tribal Council!		FACTION_CHOSOKABE	true	221.0000	144.0000	76.0000	rom_Barbarian	0	false
gaul_arverni_secession	2041770747	sc_rom_gaul	playable	Arverni Secessionists	Arverni Secessionists	55	barbarian	gaul_tribal	false	false	false	data\ui\units\icons\france	data\ui\flags\Arverni_Civil_War		data\ui\flags\Carthage	221.0000	144.0000	76.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	gallic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Arverni Secessionists!	You are defending against Arverni Secessionists!		FACTION_CHOSOKABE	true	221.0000	144.0000	76.0000	rom_Barbarian	0	false
gaul_atrebates	2041769051	sc_rom_gaul	playable	Atrebates	Atrebates	55	barbarian	gaul_tribal	false	false	false	data\ui\units\icons\france	data\ui\flags\Atrebartes		data\ui\flags\Carthage	162.0000	195.0000	166.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	gallic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Atrebates!	You are defending against the Atrebates!		FACTION_CHOSOKABE	true	162.0000	195.0000	166.0000	rom_Barbarian	0	false
gaul_ausci	2041769129	sc_rom_celtic	playable	Ausci	Ausci	55	barbarian	gaul_tribal	false	false	false	data\ui\units\icons\france	data\ui\flags\Ausci		data\ui\flags\Carthage	117.0000	136.0000	53.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	celtiberian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Ausci!	You are defending against the Ausci!		FACTION_CHOSOKABE	true	117.0000	136.0000	53.0000	rom_Barbarian	0	false
gaul_belgae	2041769177	sc_rom_gaul	playable	Belgae	Belgae	55	barbarian	gaul_tribal	false	false	false	data\ui\units\icons\france	data\ui\flags\Belgae		data\ui\flags\Carthage	157.0000	192.0000	111.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	belgae	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Belgae!	You are defending against the Belgae!		FACTION_CHOSOKABE	true	157.0000	192.0000	111.0000	rom_Barbarian	0	false
gaul_bellovaci	2041769181	sc_rom_gaul	playable	Bellovaci	Bellovaci	55	barbarian	gaul_tribal	false	false	false	data\ui\units\icons\france	data\ui\flags\Bellovaci		data\ui\flags\Carthage	83.0000	116.0000	67.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	belgae	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Bellovaci!	You are defending against the Bellovaci!		FACTION_CHOSOKABE	true	83.0000	116.0000	67.0000	rom_Barbarian	0	false
gaul_bituriges	2041769221	sc_rom_gaul	playable	Bituriges	Bituriges	55	barbarian	gaul_tribal	false	false	false	data\ui\units\icons\france	data\ui\flags\Bituriges		data\ui\flags\Carthage	200.0000	149.0000	75.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	gallic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Bituriges!	You are defending against the Bituriges!		FACTION_CHOSOKABE	true	200.0000	149.0000	75.0000	rom_Barbarian	0	false
