event	optional_campaign_key	culture	optional_subculture	text	image	icon	sound_event
agent_your_dignitary_anti_settlement_fail		rom_Hellenistic		roman_agent_your_dignitary_anti_settlement_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_your_dignitary_anti_settlement_fail		rom_Roman		roman_agent_your_dignitary_anti_settlement_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_your_dignitary_anti_settlement_subterfuge_success		rom_Barbarian		roman_agent_your_dignitary_anti_settlement_subterfuge_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_anti_settlement_subterfuge_success		rom_Eastern		roman_agent_your_dignitary_anti_settlement_subterfuge_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_anti_settlement_subterfuge_success		rom_Hellenistic		roman_agent_your_dignitary_anti_settlement_subterfuge_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_anti_settlement_subterfuge_success		rom_Roman		roman_agent_your_dignitary_anti_settlement_subterfuge_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_anti_settlement_zeal_success		rom_Barbarian		roman_agent_your_dignitary_anti_settlement_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_anti_settlement_zeal_success		rom_Eastern		roman_agent_your_dignitary_anti_settlement_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_anti_settlement_zeal_success		rom_Hellenistic		roman_agent_your_dignitary_anti_settlement_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_anti_settlement_zeal_success		rom_Roman		roman_agent_your_dignitary_anti_settlement_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_discredit_fail		rom_Barbarian		age_agent_your_discredit_character_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_your_dignitary_discredit_fail		rom_Eastern		age_agent_your_discredit_character_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_your_dignitary_discredit_fail		rom_Hellenistic		age_agent_your_discredit_character_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_your_dignitary_discredit_fail		rom_Roman		age_agent_your_discredit_character_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_your_dignitary_kill_character_authority_success		rom_Barbarian		roman_agent_your_dignitary_kill_character_authority_success	agent_hire.png	rom_event_death.png	campaign_ui_message_positive
agent_your_dignitary_kill_character_authority_success		rom_Eastern		roman_agent_your_dignitary_kill_character_authority_success	agent_hire.png	rom_event_death.png	campaign_ui_message_positive
agent_your_dignitary_kill_character_authority_success		rom_Hellenistic		roman_agent_your_dignitary_kill_character_authority_success	agent_hire.png	rom_event_death.png	campaign_ui_message_positive
agent_your_dignitary_kill_character_authority_success		rom_Roman		roman_agent_your_dignitary_kill_character_authority_success	agent_hire.png	rom_event_death.png	campaign_ui_message_positive
agent_your_dignitary_kill_character_authority_wound		rom_Barbarian		roman_agent_your_dignitary_kill_character_authority_wound	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_kill_character_authority_wound		rom_Eastern		roman_agent_your_dignitary_kill_character_authority_wound	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_kill_character_authority_wound		rom_Hellenistic		roman_agent_your_dignitary_kill_character_authority_wound	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_kill_character_authority_wound		rom_Roman		roman_agent_your_dignitary_kill_character_authority_wound	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_kill_character_subterfuge_success		rom_Barbarian		roman_agent_your_dignitary_kill_character_subterfuge_success	agent_betray.png	rom_event_death.png	campaign_ui_message_positive
agent_your_dignitary_kill_character_subterfuge_success		rom_Eastern		roman_agent_your_dignitary_kill_character_subterfuge_success	agent_betray.png	rom_event_death.png	campaign_ui_message_positive
agent_your_dignitary_kill_character_subterfuge_success		rom_Hellenistic		roman_agent_your_dignitary_kill_character_subterfuge_success	agent_betray.png	rom_event_death.png	campaign_ui_message_positive
agent_your_dignitary_kill_character_subterfuge_success		rom_Roman		roman_agent_your_dignitary_kill_character_subterfuge_success	agent_betray.png	rom_event_death.png	campaign_ui_message_positive
agent_your_dignitary_kill_character_subterfuge_wound		rom_Barbarian		roman_agent_your_dignitary_kill_character_subterfuge_wound	agent_betray.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_kill_character_subterfuge_wound		rom_Eastern		roman_agent_your_dignitary_kill_character_subterfuge_wound	agent_betray.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_kill_character_subterfuge_wound		rom_Hellenistic		roman_agent_your_dignitary_kill_character_subterfuge_wound	agent_betray.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_kill_character_subterfuge_wound		rom_Roman		roman_agent_your_dignitary_kill_character_subterfuge_wound	agent_betray.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_kill_character_zeal_success		rom_Barbarian		roman_agent_your_dignitary_discredit_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_kill_character_zeal_success		rom_Eastern		roman_agent_your_dignitary_discredit_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_kill_character_zeal_success		rom_Hellenistic		roman_agent_your_dignitary_discredit_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_kill_character_zeal_success		rom_Roman		roman_agent_your_dignitary_discredit_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_kill_character_zeal_wound		rom_Barbarian		roman_agent_your_dignitary_discredit_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_kill_character_zeal_wound		rom_Eastern		roman_agent_your_dignitary_discredit_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_kill_character_zeal_wound		rom_Hellenistic		roman_agent_your_dignitary_discredit_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_kill_character_zeal_wound		rom_Roman		roman_agent_your_dignitary_discredit_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_authority_stop		rom_Barbarian		roman_agent_your_any_steal_character_authority_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_authority_stop		rom_Eastern		roman_agent_your_any_steal_character_authority_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_authority_stop		rom_Hellenistic		roman_agent_your_any_steal_character_authority_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_authority_stop		rom_Roman		roman_agent_your_any_steal_character_authority_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_authority_success		rom_Barbarian		roman_agent_your_any_steal_character_authority_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_steal_character_authority_success		rom_Eastern		roman_agent_your_any_steal_character_authority_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_steal_character_authority_success		rom_Hellenistic		roman_agent_your_any_steal_character_authority_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_steal_character_authority_success		rom_Roman		roman_agent_your_any_steal_character_authority_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_steal_character_subterfuge_stop		rom_Barbarian		roman_agent_your_any_steal_character_subterfuge_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_subterfuge_stop		rom_Eastern		roman_agent_your_any_steal_character_subterfuge_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_subterfuge_stop		rom_Hellenistic		roman_agent_your_any_steal_character_subterfuge_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_subterfuge_stop		rom_Roman		roman_agent_your_any_steal_character_subterfuge_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_subterfuge_success		rom_Barbarian		roman_agent_your_any_steal_character_subterfuge_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_steal_character_subterfuge_success		rom_Eastern		roman_agent_your_any_steal_character_subterfuge_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_steal_character_subterfuge_success		rom_Hellenistic		roman_agent_your_any_steal_character_subterfuge_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_steal_character_subterfuge_success		rom_Roman		roman_agent_your_any_steal_character_subterfuge_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_steal_character_zeal_stop		rom_Barbarian		roman_agent_your_any_steal_character_zeal_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_zeal_stop		rom_Eastern		roman_agent_your_any_steal_character_zeal_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_zeal_stop		rom_Hellenistic		roman_agent_your_any_steal_character_zeal_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_zeal_stop		rom_Roman		roman_agent_your_any_steal_character_zeal_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_neutral
agent_your_dignitary_steal_character_zeal_success		rom_Barbarian		roman_agent_your_any_steal_character_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_steal_character_zeal_success		rom_Eastern		roman_agent_your_any_steal_character_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_steal_character_zeal_success		rom_Hellenistic		roman_agent_your_any_steal_character_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_dignitary_steal_character_zeal_success		rom_Roman		roman_agent_your_any_steal_character_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_army_authority_success		rom_Barbarian		roman_agent_your_spy_anti_army_authority_success	agent_path_blocked.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_army_authority_success		rom_Eastern		roman_agent_your_spy_anti_army_authority_success	agent_path_blocked.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_army_authority_success		rom_Hellenistic		roman_agent_your_spy_anti_army_authority_success	agent_path_blocked.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_army_authority_success		rom_Roman		roman_agent_your_spy_anti_army_authority_success	agent_path_blocked.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_army_fail		rom_Barbarian		roman_agent_your_spy_anti_army_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_your_spy_anti_army_fail		rom_Eastern		roman_agent_your_spy_anti_army_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_your_spy_anti_army_fail		rom_Hellenistic		roman_agent_your_spy_anti_army_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_your_spy_anti_army_fail		rom_Roman		roman_agent_your_spy_anti_army_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_your_spy_anti_army_subterfuge_success		rom_Barbarian		roman_agent_your_spy_anti_army_subterfuge_success	agent_poison.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_army_subterfuge_success		rom_Eastern		roman_agent_your_spy_anti_army_subterfuge_success	agent_poison.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_army_subterfuge_success		rom_Hellenistic		roman_agent_your_spy_anti_army_subterfuge_success	agent_poison.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_army_subterfuge_success		rom_Roman		roman_agent_your_spy_anti_army_subterfuge_success	agent_poison.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_army_zeal_success		rom_Barbarian		roman_agent_your_spy_anti_army_zeal_success	agent_wreck_supplies.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_army_zeal_success		rom_Eastern		roman_agent_your_spy_anti_army_zeal_success	agent_wreck_supplies.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_army_zeal_success		rom_Hellenistic		roman_agent_your_spy_anti_army_zeal_success	agent_wreck_supplies.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_army_zeal_success		rom_Roman		roman_agent_your_spy_anti_army_zeal_success	agent_wreck_supplies.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_settlement_authority_success		rom_Barbarian		roman_agent_your_spy_anti_settlement_authority_success	barb_civ_down.png	rom_event_civil.png	campaign_ui_message_positive
agent_your_spy_anti_settlement_authority_success		rom_Barbarian	sc_rom_barb_east	roman_agent_your_spy_anti_settlement_authority_success	nomad_civ_down.png	rom_event_civil.png	campaign_ui_message_positive
