key	generate	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised
objective_briton_6_primary	false	"I came, I saw, I conquered"\n\nHistory is written by the victors. Who will remember your enemies when even their names have become dust?	VI - Veni, Vidi, Vici	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_briton_7_primary	false	"Through hardships..."\n\nIt takes great courage to fight and die for the good of one's people. Your troops are the bravest of all, and their sacrifices will not be forgotten.	VII - Per Aspera...	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_briton_8_primary	false	"...unto the stars"\n\nYour accomplishments are without equal, but there is not yet time to rest: lead your people ever onward and take your place among the gods!	VIII - ...Ad Astra	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_briton_9_primary	false	"Undefeated"\n\nThe world is yours for the taking. 	IX - Invictus	CAPTURE_REGIONS	rom_event_mission.png	barb_faction.png	false
objective_carthage_1_primary	false	"Assent to my bold undertakings"\n\nFrom humble beginnings come great things. Take your first step and establish a foothold from which to launch your people to greatness.	I - Audacibus Annue Coeptis	CAPTURE_REGIONS	rom_event_mission.png	greek_generic.png	false
objective_carthage_2_primary	false	"If you wish for peace, prepare for war"\n\nYour endeavours will not go unopposed. Prepare for the inevitable: raise forces capable of conquering your enemies and protecting your people.	II - Si Vis Pacem, Para Bellum	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	false
objective_carthage_3_primary	false	"I shall find a way"\n\nBeloved ruler, dreaded subjugator. Builder of cities, destroyer of civilisations. There are many paths to glory; which will you take?	III - Inveniam Viam	CAPTURE_REGIONS	rom_event_mission.png	greek_navy_up.png	false
objective_carthage_4_primary	false	"Woe to the vanquished"\n\nYour enemies are many; your equals are none. Show the world what happens to those who stand in your way.	IV - Vae Victis	CAPTURE_REGIONS	rom_event_mission.png	greek_sea_victory.png	false
objective_carthage_5_primary	false	"Ever upward"\n\nYou have come far, and there can be no turning back. Go forth and conquer: glory beckons!	V - Excelsior	CAPTURE_REGIONS	rom_event_mission.png	greek_celebration.png	false
objective_carthage_6_primary	false	"I came, I saw, I conquered"\n\nHistory is written by the victors. Who will remember your enemies when even their names have become dust?	VI - Veni, Vidi, Vici	CAPTURE_REGIONS	rom_event_mission.png	greek_land_victory.png	false
objective_carthage_7_primary	false	"Through hardships..."\n\nIt takes great courage to fight and die for the good of one's people. Your troops are the bravest of all, and their sacrifices will not be forgotten.	VII - Per Aspera...	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	false
objective_carthage_8_primary	false	"...unto the stars"\n\nYour accomplishments are without equal, but there is not yet time to rest: lead your people ever onward and take your place among the gods!	VIII - ...Ad Astra	CAPTURE_REGIONS	rom_event_mission.png	greek_land_victory.png	false
objective_carthage_9_primary	false	"Undefeated"\n\nThe world is yours for the taking. 	IX - Invictus	CAPTURE_REGIONS	rom_event_mission.png	greek_sea_victory.png	false
objective_cig_arverni_1_primary	false	"All of Gaul is divided"\n\nWe are a mighty people, but our strength is fractured and divided. We must unite! The land of our ancestors must be defended!	I - Gallia est Omnis Divisa	CAPTURE_REGIONS	rom_event_mission.png	CiG_vercingetorix.png	false
objective_cig_arverni_2_primary	false	"Our people will unite Gaul"\n\nIf we are to defeat the interlopers at our door, we must have more resources for our people. We must take what we need!	II - Brothers in Arms	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_cig_arverni_3_primary	false	"If a man cannot fight, how can he defend his home?"\n\nThese new lands will be prosperous. Our people will thrive. We cannot allow let them be wrenched from us again.	III - A Sword for Every Man	CAPTURE_REGIONS	rom_event_mission.png	barb_civ_up.png	false
objective_cig_arverni_4_primary	false	"Our people will have a home, even if it is taken by force"\n\nWe are once again a power to be respected. Yet our ancestor's honour demands we achieve more. All of Gaul could be ours…	IV - The Long Migration	CAPTURE_REGIONS	rom_event_mission.png	barb_diplomacy.png	false
objective_cig_arverni_5_primary	false	"Our people have weathered the darkness; They are free"\n\nYou have fought for our people at every turn. There may come a day when we fade into nothing, but it is not this day!	V - Fear Neither Man Nor Beast	CAPTURE_REGIONS	rom_event_mission.png	barb_politics.png	false
objective_cig_arverni_6_primary	false	"If they try to take these lands, we will leave them ashes"\n\nThe enemy knows only one thing; conquest. Selfish and naive, they hope to steal our livelihoods. You should leave them nothing!	VI - Scorched Earth	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_cig_arverni_7_primary	false	"Grant me the strength to destroy my enemies"\n\nThose who would threaten our ways can finally be challenged. Strike true; let the tribe be your strength!	VII - Through Power, I Attain Victory	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_cig_arverni_8_primary	false	"A man chooses, a slave obeys"\n\nYou are as Toutatis now. If we are to die then we die fighting, but if we are to live we live free! For the tribe!	VIII - Through Victory, Our Chains are Broken	CAPTURE_REGIONS	rom_event_mission.png	CiG_vercingetorix.png	false
objective_cig_nervii_1_primary	false	"All of Gaul is divided"\n\nWe Nervii bow to no-one! Not the Germans in the east, nor the Romans in the south. If they seek battle, we shall provide!	I - Gallia est Omnis Divisa	CAPTURE_REGIONS	rom_event_mission.png	CiG_boduognatus.png	false
objective_cig_nervii_2_primary	false	"Possessed of the proper spirit, man is invincible."\n\nOur early successes are promising, but if we are to challenge the true threats, we must be stronger.	II - Fire in the Blood	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_cig_nervii_3_primary	false	"We may fight to destroy, or fight to remain"\n\nHave no doubt; we can fight, but we must always have a home to fight for. Secure the home provinces, so we may look to war!	III - Battle for Battle's Sake	CAPTURE_REGIONS	rom_event_mission.png	barb_civ_up.png	false
objective_cig_nervii_4_primary	false	"Anyone is worthy, so long as they fight well"\n\nWith our lands secured, we may look again to our enemies. Strike out! They will know our strength.	IV - In Search of Battle	CAPTURE_REGIONS	rom_event_mission.png	barb_diplomacy.png	false
objective_cig_nervii_5_primary	false	"We will fight until death prevents us"\n\nYou have brought us battle and glory! If we are to have greater victories then more must rally to us!	V - War is Who We Are	CAPTURE_REGIONS	rom_event_mission.png	barb_politics.png	false
objective_cig_nervii_6_primary	false	"Our way of life, once threatened, now prospers"\n\nWe are renowned as impeccable warriors. You have led us from glory to glory. Continue our advance. Crush any who oppose us!	VI - Honour, You Are Nervii	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_cig_nervii_7_primary	false	"…with sword in hand"\n\nThose who would threaten our ways can finally be challenged. Strike true; let the tribe be your strength! 	VII - Nervii Rising...	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_cig_nervii_8_primary	false	"In both life and death, we will find glory"\n\nYou have achieved excellence beyond measure There is little more to achieve, yet together, we shall achieve it.	VIII - This World is but a Prelude…	CAPTURE_REGIONS	rom_event_mission.png	CiG_boduognatus.png	false
objective_cig_rome_1_primary	false	"All of Gaul is divided"\n\nYou stand on the precipice of greatness. Beyond the Alps lie the foothills of Gaul. Your conquest should begin there!	I - Gallia est Omnis Divisa	CAPTURE_REGIONS	rom_event_mission.png	CiG_caesar.png	false
objective_cig_rome_2_primary	false	"They can because they think they can"\n\nWith the first steps taken, Gaul is spread before you. Yet as you are, you cannot hope to claim it. Rome must establish her might!	II - Possunt Quia Posse Videntur	CAPTURE_REGIONS	rom_event_mission.png	CiG_caesar_peace_talk.png	false
objective_cig_rome_3_primary	false	"Deeds not words"\n\nThe initial skirmishes were but precursors; war with the larger tribes is inevitable. Take the fight to their lands, that they would know their conquerors.	III - Facta non Verba	CAPTURE_REGIONS	rom_event_mission.png	rom_army_up.png	false
objective_cig_rome_4_primary	false	"To dare is to do"\n\nYou are now established as a power in Gaul. Continue your expansion into the north. Go boldly in the name of Rome!	IV - Audere est Facere	CAPTURE_REGIONS	rom_event_mission.png	CiG_caesar_accepts_surrender.png	false
objective_cig_rome_5_primary	false	"For the honour…"\n\nYour hold on Gaul is indisputable, and what resistance remains will surely be put down in time. Consolidate, as you look to your next glory.	V - Ad honorem…	CAPTURE_REGIONS	rom_event_mission.png	CiG_caesar_thinking.png	false
objective_cig_rome_6_primary	false	"...for the man"\n\nYou are famed throughout Rome as the conqueror of Gaul, but there is more yet you could do. Through glory you gain power.	VI - ...Ad hominem	CAPTURE_REGIONS	rom_event_mission.png	rom_politics.png	false
objective_cig_rome_7_primary	false	"All, or nothing"\n\nThere is little that can now oppose you. The remainder of Gaul lies open before you. Raise the banners of the Republic across this land.	VII - Aut Caesar, aut Nihil	CAPTURE_REGIONS	rom_event_mission.png	CiG_caesar_accepts_surrender.png	false
objective_cig_rome_8_primary	false	"It is done"\n\nYour grip upon Gaul is almost complete. The remaining tribes that oppose you may struggle, but fruitlessly. Your mighty destiny is written in their blood.	VIII - Consummatum Est	CAPTURE_REGIONS	rom_event_mission.png	CiG_caesar.png	false
objective_cig_suebi_1_primary	false	"All of Gaul is divided"\n\nWe travel where we must, and take what we need. If any threaten that, then they will face the might of the Suebi!	I - Gallia est Omnis Divisa	CAPTURE_REGIONS	rom_event_mission.png	CiG_ariovistus.png	false
objective_cig_suebi_2_primary	false	"If we are to have new homes, we must fight for them"\n\nWe have taken the first steps. Your early successes bode well; our people praise you. Soon they will fight for you!	II - A Land of My Own	CAPTURE_REGIONS	rom_event_mission.png	barb_civ_up.png	false
objective_cig_suebi_3_primary	false	"Respect is gained through strength"\n\nWe have our strength and your leadership. There is no better time to strike than now. Prove yourself worthy!	III - A Demonstration of Power	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_cig_suebi_4_primary	false	"Why be content with what you have, when there is more?"\n\nContinue the advance into Gaul. Wherever there is land, seize it! Your people are with you!	IV - Further Gains	CAPTURE_REGIONS	rom_event_mission.png	barb_land_victory.png	false
objective_cig_suebi_5_primary	false	"…in every corner of this land"\n\nYour strength is great, but your enemies many. Solidify our position beyond the Rhine; show  them we will not be moved!	V - We Will Fall Upon Them…	CAPTURE_REGIONS	rom_event_mission.png	barb_diplomacy.png	false
objective_cig_suebi_6_primary	false	"There is no rest; Only victory"\n\nThey fall before you, but you must not let your guard down. Call the banners; bring men from every tribe!	VI - Relentless Advance	CAPTURE_REGIONS	rom_event_mission.png	barb_army_up.png	false
objective_cig_suebi_7_primary	false	"Continue until the ocean bars our way"\n\nCrossing the Rhine was but the beginning. If we are to settle this land for ourselves, then we must go further. Onwards!	VII - Into the West	CAPTURE_REGIONS	rom_event_mission.png	barb_politics.png	false
