key	advice_thread	advice_thread_level	points_needed	game_area	category	sub_category	max_repeat_count	repeat_interval	pause_battle	priority_level	high_verbosity_only	locatable	parameter	on_display_script	on_click_script	suppressible	uninhibitable	audio_clip	advisor_name	for_loading_screen	movie_link
2139660542	8041_Congrats_Advice_Generic_Thread	1	1	Campaign	Campaign	Ambush Success	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660543	8042_Congrats_Advice_Generic_Thread	1	1	Campaign	Campaign	Ambush Survived	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660545	8043_Congrats_Advice_Generic_Thread	1	1	Campaign	Campaign	Settlement Captured	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660549	8044_Congrats_Advice_Generic_Thread	1	1	Campaign	Campaign	Region Converted	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660555	8045_Congrats_Advice_Generic_Thread	1	1	Campaign	Campaign	Province Converted	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660561	8046_Congrats_Advice_Generic_Thread	1	1	Campaign	Campaign	Province Captured	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660568	8047_Congrats_Advice_Generic_Thread	1	1	Campaign	Campaign	Region Captured	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660576	8048_Congrats_Advice_Generic_Thread	1	1	Battle	Battle	Ability Used	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660585	8049_Congrats_Advice_Generic_Thread	1	1	Battle	Battle	Ship Captured	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660593	8050_Congrats_Advice_Generic_Thread	1	1	Battle	Battle	Siege Weapons Captured	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660602	8051_Congrats_Advice_Generic_Thread	1	1	Battle	Battle	Siege Engines Captured	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660607	8052_Congrats_Advice_Generic_Thread	1	1	Battle	Battle	Eagle Recaptured	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660608	8053_Congrats_Advice_Generic_Thread	1	1	Campaign	Campaign	Encyclopaedia Launched	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660615	8054_Congrats_Advice_Generic_Thread	1	1	Campaign	Campaign	Rebellion Suppressed	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660622	Rom.Pro.Camp2.AD.119	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139660625	8055_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660626	Rom.Pro.Camp2.AD.120	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139660632	Rom.Pro.Camp2.AD.121	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139660635	8056_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660639	Rom.Pro.Camp2.AD.122	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139660641	8057_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660649	Rom.Pro.Camp2.AD.123	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139660650	8058_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660653	8059_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660657	8060_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660662	8061_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660668	8062_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660676	8063_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660677	8064_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	1	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660686	8064_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660688	8065_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660691	8066_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660692	8067_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660701	8068_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660710	8069_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660713	8070_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660719	8071_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660720	8072_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	1	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660725	8073_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	1	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660728	8074_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660730	8075_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660740	8076_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660750	8077_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660753	8078_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660758	8079_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660766	8080_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660769	8081_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660778	8082_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660786	8083_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660787	8084_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660792	8085_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660800	8086_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660807	8087_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660815	8088_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660825	8089_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660829	8090_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660834	8091_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660843	8092_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660853	8093_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660861	8094_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660862	8095_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660870	8096_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660878	8097_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660880	8098_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660883	8099_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660889	8100_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660894	8101_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660900	8102_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660909	8103_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660911	8104_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660920	8105_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660922	8106_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660932	8107_Congrats_Advice_Rome_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139660935	8108_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660939	8109_Congrats_Advice_Rome_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660944	8110_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660954	8111_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660959	8112_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660962	8113_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660970	8114_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660979	8115_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660981	8116_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660982	8117_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139660991	8118_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661007	8119_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	1	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661009	8120_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661016	8121_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661020	8122_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661024	8123_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661025	8124_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661033	8125_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661037	8126_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661043	8127_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661047	8128_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661053	8129_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661059	8130_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661061	8131_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661064	8132_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661072	8133_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661082	8134_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661086	8135_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661088	8136_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661090	8137_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661094	8138_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661099	8139_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	placeholder	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661105	8140_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661106	8141_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661115	8142_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661119	8143_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661129	8144_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661135	8145_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661138	8146_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661144	8147_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661152	8148_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661160	8149_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661168	8150_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661177	8151_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661178	8152_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661180	8153_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661183	8154_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661189	8155_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661198	8156_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661202	8157_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661203	8158_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661204	8159_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661210	8160_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661212	8161_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661214	8162_Congrats_Advice_Greek_Thread	1	1	Battle	Congrats	none	100	0	false	2	false	false	none			false	false	n	battle_advisor	false	
2139661216	8163_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661224	8164_Congrats_Advice_Greek_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661228	8165_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661231	8165_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
2139661235	8166_Congrats_Advice_Barb_Thread	1	1	Campaign	Congrats	none	100	0	false	2	false	false	none			false	false	n	campaign_advisor	false	
