attitude	culture	faction	government_type	key	option	string
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	acknowledge_counter_accept	6	rome_ee_acknowledge_accept_07
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	acknowledge_counter_accept	7	rome_acknowledge_accept_08
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	acknowledge_counter_accept	8	rome_ee_acknowledge_accept_09
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	acknowledge_counter_accept	9	rome_acknowledge_accept_10
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	acknowledge_counter_accept	0	rome_ee_acknowledge_accept_01
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	acknowledge_counter_accept	1	rome_ee_acknowledge_accept_02
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	acknowledge_counter_accept	2	rome_ee_acknowledge_accept_03
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	acknowledge_counter_accept	3	rome_ee_acknowledge_accept_04
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	acknowledge_counter_accept	4	rome_acknowledge_accept_05
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	acknowledge_counter_accept	5	rome_ee_acknowledge_accept_06
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	acknowledge_counter_accept	6	rome_ee_acknowledge_accept_07
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	acknowledge_counter_accept	7	rome_acknowledge_accept_08
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	acknowledge_counter_accept	8	rome_ee_acknowledge_accept_09
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	acknowledge_counter_accept	9	rome_acknowledge_accept_10
hostile	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	0	rome_Etr_Gen1_acknowledge_accept_01
hostile	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	1	rome_Etr_Gen1_acknowledge_accept_02
hostile	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	2	rome_Etr_Gen1_acknowledge_accept_03
hostile	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	acknowledge_counter_accept	0	rome_Etr_Gen1_acknowledge_accept_01
hostile	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	acknowledge_counter_accept	1	rome_Etr_Gen1_acknowledge_accept_02
hostile	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	acknowledge_counter_accept	2	rome_Etr_Gen1_acknowledge_accept_03
hostile	rom_Roman	inv_tarchuna	gov_absolute_monarchy	acknowledge_counter_accept	0	rome_Etr_Gen1_acknowledge_accept_01
hostile	rom_Roman	inv_tarchuna	gov_absolute_monarchy	acknowledge_counter_accept	1	rome_Etr_Gen1_acknowledge_accept_02
hostile	rom_Roman	inv_tarchuna	gov_absolute_monarchy	acknowledge_counter_accept	2	rome_Etr_Gen1_acknowledge_accept_03
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	acknowledge_counter_accept	0	rome_ee_acknowledge_accept_01
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	acknowledge_counter_accept	1	rome_ee_acknowledge_accept_02
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	acknowledge_counter_accept	2	rome_ee_acknowledge_accept_03
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	acknowledge_counter_accept	3	rome_ee_acknowledge_accept_04
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	acknowledge_counter_accept	4	rome_acknowledge_accept_05
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	acknowledge_counter_accept	5	rome_ee_acknowledge_accept_06
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	acknowledge_counter_accept	6	rome_ee_acknowledge_accept_07
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	acknowledge_counter_accept	7	rome_acknowledge_accept_08
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	acknowledge_counter_accept	8	rome_ee_acknowledge_accept_09
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	acknowledge_counter_accept	9	rome_acknowledge_accept_10
hostile	rom_Roman	inv_veii	gov_absolute_monarchy	acknowledge_counter_accept	0	rome_Etr_Gen1_acknowledge_accept_01
hostile	rom_Roman	inv_veii	gov_absolute_monarchy	acknowledge_counter_accept	1	rome_Etr_Gen1_acknowledge_accept_02
hostile	rom_Roman	inv_veii	gov_absolute_monarchy	acknowledge_counter_accept	2	rome_Etr_Gen1_acknowledge_accept_03
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	0	rome_ee_acknowledge_accept_01
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	1	rome_ee_acknowledge_accept_02
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	2	rome_ee_acknowledge_accept_03
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	3	rome_ee_acknowledge_accept_04
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	4	rome_acknowledge_accept_05
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	5	rome_ee_acknowledge_accept_06
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	6	rome_ee_acknowledge_accept_07
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	7	rome_acknowledge_accept_08
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	8	rome_ee_acknowledge_accept_09
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	acknowledge_counter_accept	9	rome_acknowledge_accept_10
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	acknowledge_counter_accept	0	rome_ee_acknowledge_accept_01
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	acknowledge_counter_accept	1	rome_ee_acknowledge_accept_02
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	acknowledge_counter_accept	2	rome_ee_acknowledge_accept_03
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	acknowledge_counter_accept	3	rome_ee_acknowledge_accept_04
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	acknowledge_counter_accept	4	rome_acknowledge_accept_05
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	acknowledge_counter_accept	5	rome_ee_acknowledge_accept_06
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	acknowledge_counter_accept	6	rome_ee_acknowledge_accept_07
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	acknowledge_counter_accept	7	rome_acknowledge_accept_08
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	acknowledge_counter_accept	8	rome_ee_acknowledge_accept_09
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	acknowledge_counter_accept	9	rome_acknowledge_accept_10
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	acknowledge_counter_accept	0	rome_ee_acknowledge_accept_01
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	acknowledge_counter_accept	1	rome_ee_acknowledge_accept_02
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	acknowledge_counter_accept	2	rome_ee_acknowledge_accept_03
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	acknowledge_counter_accept	3	rome_ee_acknowledge_accept_04
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	acknowledge_counter_accept	4	rome_acknowledge_accept_05
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	acknowledge_counter_accept	5	rome_ee_acknowledge_accept_06
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	acknowledge_counter_accept	6	rome_ee_acknowledge_accept_07
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	acknowledge_counter_accept	7	rome_acknowledge_accept_08
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	acknowledge_counter_accept	8	rome_ee_acknowledge_accept_09
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	acknowledge_counter_accept	9	rome_acknowledge_accept_10
hostile	rom_Roman	inv_viesul	gov_absolute_monarchy	acknowledge_counter_accept	0	rome_Etr_Gen1_acknowledge_accept_01
hostile	rom_Roman	inv_viesul	gov_absolute_monarchy	acknowledge_counter_accept	1	rome_Etr_Gen1_acknowledge_accept_02
hostile	rom_Roman	inv_viesul	gov_absolute_monarchy	acknowledge_counter_accept	2	rome_Etr_Gen1_acknowledge_accept_03
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	acknowledge_counter_accept	0	rome_ee_acknowledge_accept_01
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	acknowledge_counter_accept	1	rome_ee_acknowledge_accept_02
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	acknowledge_counter_accept	2	rome_ee_acknowledge_accept_03
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	acknowledge_counter_accept	3	rome_ee_acknowledge_accept_04
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	acknowledge_counter_accept	4	rome_acknowledge_accept_05
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	acknowledge_counter_accept	5	rome_ee_acknowledge_accept_06
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	acknowledge_counter_accept	6	rome_ee_acknowledge_accept_07
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	acknowledge_counter_accept	7	rome_acknowledge_accept_08
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	acknowledge_counter_accept	8	rome_ee_acknowledge_accept_09
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	acknowledge_counter_accept	9	rome_acknowledge_accept_10
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_counter_reject	0	eastern_carthage_acknowledge_reject_01
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_counter_reject	1	eastern_carthage_acknowledge_reject_02
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_counter_reject	2	eastern_carthage_acknowledge_reject_03
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_counter_reject	3	eastern_carthage_acknowledge_reject_04
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_counter_reject	4	eastern_carthage_acknowledge_reject_05
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_counter_reject	5	eastern_carthage_acknowledge_reject_07
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_counter_reject	6	eastern_carthage_acknowledge_reject_08
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_counter_reject	7	eastern_carthage_acknowledge_reject_09
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_counter_reject	8	eastern_carthage_acknowledge_reject_10
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_counter_reject	0	eastern_carthage_acknowledge_reject_01
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_counter_reject	1	eastern_carthage_acknowledge_reject_02
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_counter_reject	2	eastern_carthage_acknowledge_reject_03
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_counter_reject	3	eastern_carthage_acknowledge_reject_04
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_counter_reject	4	eastern_carthage_acknowledge_reject_05
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_counter_reject	5	eastern_carthage_acknowledge_reject_07
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_counter_reject	6	eastern_carthage_acknowledge_reject_08
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_counter_reject	7	eastern_carthage_acknowledge_reject_09
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_counter_reject	8	eastern_carthage_acknowledge_reject_10
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	acknowledge_counter_reject	0	eastern_egypt_acknowledge_reject_01
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	acknowledge_counter_reject	1	eastern_egypt_acknowledge_reject_02
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	acknowledge_counter_reject	2	eastern_egypt_acknowledge_reject_03
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	acknowledge_counter_reject	3	eastern_egypt_acknowledge_reject_04
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	acknowledge_counter_reject	4	eastern_egypt_acknowledge_reject_05
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	acknowledge_counter_reject	5	eastern_egypt_acknowledge_reject_07
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	acknowledge_counter_reject	6	eastern_egypt_acknowledge_reject_08
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	acknowledge_counter_reject	7	eastern_egypt_acknowledge_reject_09
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	acknowledge_counter_reject	8	eastern_egypt_acknowledge_reject_10
hostile	rom_Roman	3c_palmyra	gov_absolute_monarchy	acknowledge_counter_reject	0	fem_rome_zenobia_counter_reject_03
hostile	rom_Roman	3c_palmyra	gov_absolute_monarchy	acknowledge_counter_reject	1	fem_rome_zenobia_counter_reject_05
hostile	rom_Roman	3c_palmyra	gov_absolute_monarchy	acknowledge_counter_reject	2	fem_rome_zenobia_counter_reject_06
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	acknowledge_counter_reject	0	rome_ee_acknowledge_reject_01
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	acknowledge_counter_reject	1	rome_ee_acknowledge_reject_02
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	acknowledge_counter_reject	2	rome_acknowledge_reject_03
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	acknowledge_counter_reject	3	rome_ee_acknowledge_reject_04
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	acknowledge_counter_reject	4	rome_ee_acknowledge_reject_05
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	acknowledge_counter_reject	5	rome_acknowledge_reject_07
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	acknowledge_counter_reject	6	rome_ee_acknowledge_reject_08
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	acknowledge_counter_reject	7	rome_ee_acknowledge_reject_09
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	acknowledge_counter_reject	8	rome_ee_acknowledge_reject_10
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	acknowledge_counter_reject	0	rome_ee_acknowledge_reject_01
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	acknowledge_counter_reject	1	rome_ee_acknowledge_reject_02
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	acknowledge_counter_reject	2	rome_acknowledge_reject_03
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	acknowledge_counter_reject	3	rome_ee_acknowledge_reject_04
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	acknowledge_counter_reject	4	rome_ee_acknowledge_reject_05
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	acknowledge_counter_reject	5	rome_acknowledge_reject_07
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	acknowledge_counter_reject	6	rome_ee_acknowledge_reject_08
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	acknowledge_counter_reject	7	rome_ee_acknowledge_reject_09
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	acknowledge_counter_reject	8	rome_ee_acknowledge_reject_10
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	acknowledge_counter_reject	0	rome_ee_acknowledge_reject_01
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	acknowledge_counter_reject	1	rome_ee_acknowledge_reject_02
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	acknowledge_counter_reject	2	rome_acknowledge_reject_03
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	acknowledge_counter_reject	3	rome_ee_acknowledge_reject_04
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	acknowledge_counter_reject	4	rome_ee_acknowledge_reject_05
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	acknowledge_counter_reject	5	rome_acknowledge_reject_07
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	acknowledge_counter_reject	6	rome_ee_acknowledge_reject_08
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	acknowledge_counter_reject	7	rome_ee_acknowledge_reject_09
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	acknowledge_counter_reject	8	rome_ee_acknowledge_reject_10
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	acknowledge_counter_reject	0	rome_ee_acknowledge_reject_01
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	acknowledge_counter_reject	1	rome_ee_acknowledge_reject_02
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	acknowledge_counter_reject	2	rome_acknowledge_reject_03
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	acknowledge_counter_reject	3	rome_ee_acknowledge_reject_04
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	acknowledge_counter_reject	4	rome_ee_acknowledge_reject_05
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	acknowledge_counter_reject	5	rome_acknowledge_reject_07
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	acknowledge_counter_reject	6	rome_ee_acknowledge_reject_08
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	acknowledge_counter_reject	7	rome_ee_acknowledge_reject_09
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	acknowledge_counter_reject	8	rome_ee_acknowledge_reject_10
hostile	rom_Roman	inv_aequi	gov_absolute_monarchy	acknowledge_counter_reject	0	rome_ee_acknowledge_reject_01
hostile	rom_Roman	inv_aequi	gov_absolute_monarchy	acknowledge_counter_reject	1	rome_ee_acknowledge_reject_10
hostile	rom_Roman	inv_aequi	gov_absolute_monarchy	acknowledge_counter_reject	2	rome_acknowledge_reject_03
hostile	rom_Roman	inv_aequi	gov_absolute_monarchy	acknowledge_counter_reject	3	rome_ee_acknowledge_reject_04
hostile	rom_Roman	inv_aequi	gov_absolute_monarchy	acknowledge_counter_reject	4	rome_ee_acknowledge_reject_05
hostile	rom_Roman	inv_aequi	gov_absolute_monarchy	acknowledge_counter_reject	5	rome_acknowledge_reject_07
hostile	rom_Roman	inv_aequi	gov_absolute_monarchy	acknowledge_counter_reject	6	rome_ee_acknowledge_reject_08
hostile	rom_Roman	inv_aequi	gov_absolute_monarchy	acknowledge_counter_reject	7	rome_ee_acknowledge_reject_09
hostile	rom_Roman	inv_aleria	gov_absolute_monarchy	acknowledge_counter_reject	0	rome_Etr_Gen1_acknowledge_reject_01
hostile	rom_Roman	inv_aleria	gov_absolute_monarchy	acknowledge_counter_reject	1	rome_Etr_Gen1_acknowledge_reject_02
hostile	rom_Roman	inv_aleria	gov_absolute_monarchy	acknowledge_counter_reject	2	rome_Etr_Gen1_acknowledge_reject_03
hostile	rom_Roman	inv_aritim	gov_absolute_monarchy	acknowledge_counter_reject	0	rome_Etr_Gen1_acknowledge_reject_01
hostile	rom_Roman	inv_aritim	gov_absolute_monarchy	acknowledge_counter_reject	1	rome_Etr_Gen1_acknowledge_reject_02
hostile	rom_Roman	inv_aritim	gov_absolute_monarchy	acknowledge_counter_reject	2	rome_Etr_Gen1_acknowledge_reject_03
hostile	rom_Roman	inv_bruttii	gov_absolute_monarchy	acknowledge_counter_reject	0	rome_ee_acknowledge_reject_01
hostile	rom_Roman	inv_bruttii	gov_absolute_monarchy	acknowledge_counter_reject	1	rome_ee_acknowledge_reject_10
hostile	rom_Roman	inv_bruttii	gov_absolute_monarchy	acknowledge_counter_reject	2	rome_acknowledge_reject_03
hostile	rom_Roman	inv_bruttii	gov_absolute_monarchy	acknowledge_counter_reject	3	rome_ee_acknowledge_reject_04
hostile	rom_Roman	inv_bruttii	gov_absolute_monarchy	acknowledge_counter_reject	4	rome_ee_acknowledge_reject_05
hostile	rom_Roman	inv_bruttii	gov_absolute_monarchy	acknowledge_counter_reject	5	rome_acknowledge_reject_07
hostile	rom_Roman	inv_bruttii	gov_absolute_monarchy	acknowledge_counter_reject	6	rome_ee_acknowledge_reject_08
hostile	rom_Roman	inv_bruttii	gov_absolute_monarchy	acknowledge_counter_reject	7	rome_ee_acknowledge_reject_09
hostile	rom_Roman	inv_daunians	gov_absolute_monarchy	acknowledge_counter_reject	0	rome_ee_acknowledge_reject_01
hostile	rom_Roman	inv_daunians	gov_absolute_monarchy	acknowledge_counter_reject	1	rome_ee_acknowledge_reject_10
hostile	rom_Roman	inv_daunians	gov_absolute_monarchy	acknowledge_counter_reject	2	rome_acknowledge_reject_03
