attitude	culture	government_type	key	option	string
hostile	rom_Hellenistic	gov_absolute_monarchy	generic_reject	9	greek_generic_reject_angry_10
friendly	rom_Roman	gov_absolute_monarchy	generic_reject	0	rome_generic_reject_respectful_01
friendly	rom_Roman	gov_absolute_monarchy	generic_reject	1	rome_generic_reject_respectful_02
friendly	rom_Roman	gov_absolute_monarchy	generic_reject	2	rome_generic_reject_respectful_03
friendly	rom_Roman	gov_absolute_monarchy	generic_reject	3	rome_generic_reject_respectful_04
friendly	rom_Roman	gov_absolute_monarchy	generic_reject	4	rome_generic_reject_respectful_05
friendly	rom_Roman	gov_absolute_monarchy	generic_reject	5	rome_generic_reject_respectful_06
friendly	rom_Roman	gov_absolute_monarchy	generic_reject	6	rome_generic_reject_respectful_07
friendly	rom_Roman	gov_absolute_monarchy	generic_reject	7	rome_generic_reject_respectful_08
friendly	rom_Roman	gov_absolute_monarchy	generic_reject	8	rome_generic_reject_respectful_09
friendly	rom_Roman	gov_absolute_monarchy	generic_reject	9	rome_generic_reject_respectful_10
hostile	rom_Roman	gov_absolute_monarchy	generic_reject	0	rome_generic_reject_angry_01
hostile	rom_Roman	gov_absolute_monarchy	generic_reject	1	rome_generic_reject_angry_02
hostile	rom_Roman	gov_absolute_monarchy	generic_reject	2	rome_generic_reject_angry_03
hostile	rom_Roman	gov_absolute_monarchy	generic_reject	20	fem_rome_greek_generic_reject_angry
hostile	rom_Roman	gov_absolute_monarchy	generic_reject	3	rome_generic_reject_angry_04
hostile	rom_Roman	gov_absolute_monarchy	generic_reject	4	rome_generic_reject_angry_05
hostile	rom_Roman	gov_absolute_monarchy	generic_reject	5	rome_generic_reject_angry_06
hostile	rom_Roman	gov_absolute_monarchy	generic_reject	6	rome_generic_reject_angry_07
hostile	rom_Roman	gov_absolute_monarchy	generic_reject	7	rome_generic_reject_angry_08
hostile	rom_Roman	gov_absolute_monarchy	generic_reject	8	rome_generic_reject_angry_09
hostile	rom_Roman	gov_absolute_monarchy	generic_reject	9	rome_generic_reject_angry_10
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	0	barbarian_offer_beg_cooperation_01
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	1	barbarian_offer_beg_cooperation_02
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	2	barbarian_offer_beg_cooperation_03
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	20	fem_barbarian_beg_join_confederation
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	3	barbarian_offer_beg_cooperation_04
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	4	barbarian_offer_beg_cooperation_05
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	5	barbarian_offer_beg_cooperation_06
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	0	barbarian_offer_demand_cooperation_01
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	1	barbarian_offer_demand_cooperation_02
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	2	barbarian_offer_demand_cooperation_03
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	20	fem_barbarian_offer_demand_cooperation
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	3	barbarian_offer_demand_cooperation_04
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	4	barbarian_offer_demand_cooperation_05
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_defensive_alliance	5	barbarian_offer_demand_cooperation_06
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	0	eastern_offer_beg_cooperation_01
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	1	eastern_offer_beg_cooperation_02
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	2	eastern_offer_beg_cooperation_03
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	20	fem_eastern_beg_join_confederation
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	3	eastern_offer_beg_cooperation_04
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	4	eastern_offer_beg_cooperation_05
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	5	eastern_offer_beg_cooperation_06
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	0	eastern_offer_demand_cooperation_01
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	1	eastern_offer_demand_cooperation_02
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	2	eastern_offer_demand_cooperation_03
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	20	fem_eastern_offer_demand_cooperation
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	3	eastern_offer_demand_cooperation_04
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	4	eastern_offer_demand_cooperation_05
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_defensive_alliance	5	eastern_offer_demand_cooperation_06
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	0	greek_offer_beg_cooperation_01
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	1	greek_offer_beg_cooperation_02
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	2	greek_offer_beg_cooperation_03
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	20	fem_rome_greek_beg_join_confederation
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	3	greek_offer_beg_cooperation_04
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	4	greek_offer_beg_cooperation_05
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	5	greek_offer_beg_cooperation_06
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	0	greek_offer_demand_cooperation_01
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	1	greek_offer_demand_cooperation_02
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	2	greek_offer_demand_cooperation_03
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	20	fem_rome_greek_offer_demand_cooperation
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	3	greek_offer_demand_cooperation_04
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	4	greek_offer_demand_cooperation_05
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_defensive_alliance	5	greek_offer_demand_cooperation_06
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	0	rome_offer_beg_cooperation_01
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	1	rome_offer_beg_cooperation_02
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	2	rome_offer_beg_cooperation_03
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	20	fem_rome_greek_beg_join_confederation
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	3	rome_offer_beg_cooperation_04
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	4	rome_offer_beg_cooperation_05
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	5	rome_offer_beg_cooperation_06
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	0	rome_offer_demand_cooperation_01
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	1	rome_offer_demand_cooperation_02
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	2	rome_offer_demand_cooperation_03
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	20	fem_rome_greek_offer_demand_cooperation
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	3	rome_offer_demand_cooperation_04
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	4	rome_offer_demand_cooperation_05
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_defensive_alliance	5	rome_offer_demand_cooperation_06
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	0	barbarian_offer_beg_cooperation_01
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	1	barbarian_offer_beg_cooperation_02
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	2	barbarian_offer_beg_cooperation_03
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	20	fem_barbarian_beg_join_confederation
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	3	barbarian_offer_beg_cooperation_04
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	4	barbarian_offer_beg_cooperation_05
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	5	barbarian_offer_beg_cooperation_06
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	0	barbarian_offer_demand_cooperation_01
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	1	barbarian_offer_demand_cooperation_02
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	2	barbarian_offer_demand_cooperation_03
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	20	fem_barbarian_offer_demand_cooperation
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	3	barbarian_offer_demand_cooperation_04
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	4	barbarian_offer_demand_cooperation_05
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_military_alliance	5	barbarian_offer_demand_cooperation_06
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	0	eastern_offer_beg_cooperation_01
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	1	eastern_offer_beg_cooperation_02
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	2	eastern_offer_beg_cooperation_03
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	20	fem_eastern_beg_join_confederation
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	3	eastern_offer_beg_cooperation_04
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	4	eastern_offer_beg_cooperation_05
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	5	eastern_offer_beg_cooperation_06
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	0	eastern_offer_demand_cooperation_01
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	1	eastern_offer_demand_cooperation_02
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	2	eastern_offer_demand_cooperation_03
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	20	fem_eastern_offer_demand_cooperation
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	3	eastern_offer_demand_cooperation_04
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	4	eastern_offer_demand_cooperation_05
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_military_alliance	5	eastern_offer_demand_cooperation_06
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	0	greek_offer_beg_cooperation_01
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	1	greek_offer_beg_cooperation_02
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	2	greek_offer_beg_cooperation_03
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	20	fem_rome_greek_beg_join_confederation
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	3	greek_offer_beg_cooperation_04
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	4	greek_offer_beg_cooperation_05
friendly	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	5	greek_offer_beg_cooperation_06
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	0	greek_offer_demand_cooperation_01
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	1	greek_offer_demand_cooperation_02
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	2	greek_offer_demand_cooperation_03
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	20	fem_rome_greek_offer_demand_cooperation
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	3	greek_offer_demand_cooperation_04
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	4	greek_offer_demand_cooperation_05
hostile	rom_Hellenistic	gov_absolute_monarchy	offer_demand_military_alliance	5	greek_offer_demand_cooperation_06
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	0	rome_offer_beg_cooperation_01
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	1	rome_offer_beg_cooperation_02
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	2	rome_offer_beg_cooperation_03
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	20	fem_rome_greek_beg_join_confederation
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	3	rome_offer_beg_cooperation_04
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	4	rome_offer_beg_cooperation_05
friendly	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	5	rome_offer_beg_cooperation_06
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	0	rome_offer_demand_cooperation_01
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	1	rome_offer_demand_cooperation_02
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	2	rome_offer_demand_cooperation_03
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	20	fem_rome_greek_offer_demand_cooperation
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	3	rome_offer_demand_cooperation_04
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	4	rome_offer_demand_cooperation_05
hostile	rom_Roman	gov_absolute_monarchy	offer_demand_military_alliance	5	rome_offer_demand_cooperation_06
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	0	barbarian_offer_beg_cooperation_01
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	1	barbarian_offer_beg_cooperation_02
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	2	barbarian_offer_beg_cooperation_03
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	20	fem_barbarian_beg_join_confederation
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	3	barbarian_offer_beg_cooperation_04
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	4	barbarian_offer_beg_cooperation_05
friendly	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	5	barbarian_offer_beg_cooperation_06
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	0	barbarian_offer_demand_cooperation_01
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	1	barbarian_offer_demand_cooperation_02
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	2	barbarian_offer_demand_cooperation_03
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	20	fem_barbarian_offer_demand_cooperation
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	3	barbarian_offer_demand_cooperation_04
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	4	barbarian_offer_demand_cooperation_05
hostile	rom_Barbarian	gov_absolute_monarchy	offer_demand_non_aggression_pact	5	barbarian_offer_demand_cooperation_06
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_non_aggression_pact	0	eastern_offer_beg_cooperation_01
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_non_aggression_pact	1	eastern_offer_beg_cooperation_02
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_non_aggression_pact	2	eastern_offer_beg_cooperation_03
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_non_aggression_pact	20	fem_eastern_beg_join_confederation
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_non_aggression_pact	3	eastern_offer_beg_cooperation_04
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_non_aggression_pact	4	eastern_offer_beg_cooperation_05
friendly	rom_Eastern	gov_absolute_monarchy	offer_demand_non_aggression_pact	5	eastern_offer_beg_cooperation_06
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_non_aggression_pact	0	eastern_offer_demand_cooperation_01
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_non_aggression_pact	1	eastern_offer_demand_cooperation_02
hostile	rom_Eastern	gov_absolute_monarchy	offer_demand_non_aggression_pact	2	eastern_offer_demand_cooperation_03
