key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture
age_agent_germanic_spy_zeal_military_espionage		age_agent_spy_zeal_military_espionage	age_spy_barbarian_germanic_skills		52	2	
age_agent_germanic_spy_zeal_saboteur		age_agent_spy_zeal_saboteur	age_spy_barbarian_germanic_skills		52	3	
age_agent_hellenic_carthaginian_champion_authority_agitator		age_agent_champion_authority_agitator	age_champion_hellenic_carthaginian_skills		12	2	
age_agent_hellenic_carthaginian_champion_authority_explorer		age_agent_champion_authority_explorer	age_champion_hellenic_carthaginian_skills		2	1	
age_agent_hellenic_carthaginian_champion_authority_festive		age_agent_champion_authority_festive	age_champion_hellenic_carthaginian_skills		2	2	
age_agent_hellenic_carthaginian_champion_authority_historian		age_agent_champion_authority_historian	age_champion_hellenic_carthaginian_skills		12	1	
age_agent_hellenic_carthaginian_champion_authority_inspirational		age_agent_champion_authority_inspirational	age_champion_hellenic_carthaginian_skills		12	3	
age_agent_hellenic_carthaginian_champion_authority_paedotribe		age_agent_champion_authority_paedotribe	age_champion_hellenic_carthaginian_skills		2	3	
age_agent_hellenic_carthaginian_champion_subterfuge_harasser		age_agent_champion_subterfuge_harasser	age_champion_hellenic_carthaginian_skills		22	2	
age_agent_hellenic_carthaginian_champion_subterfuge_intimidating		age_agent_champion_subterfuge_intimidating	age_champion_hellenic_carthaginian_skills		32	1	
age_agent_hellenic_carthaginian_champion_subterfuge_murderous		age_agent_champion_subterfuge_murderous	age_champion_hellenic_carthaginian_skills		22	3	
age_agent_hellenic_carthaginian_champion_subterfuge_resourceful		age_agent_champion_subterfuge_resourceful	age_champion_hellenic_carthaginian_skills		32	3	
age_agent_hellenic_carthaginian_champion_subterfuge_siege_expert		age_agent_champion_subterfuge_siege_expert	age_champion_hellenic_carthaginian_skills		22	1	
age_agent_hellenic_carthaginian_champion_subterfuge_trapper		age_agent_champion_subterfuge_trapper	age_champion_hellenic_carthaginian_skills		32	2	
age_agent_hellenic_carthaginian_champion_zeal_arsonist		age_agent_champion_zeal_arsonist	age_champion_hellenic_carthaginian_skills		42	1	
age_agent_hellenic_carthaginian_champion_zeal_eloquent		age_agent_champion_zeal_eloquent	age_champion_hellenic_carthaginian_skills		42	2	
age_agent_hellenic_carthaginian_champion_zeal_heroic		age_agent_champion_zeal_heroic	age_champion_hellenic_carthaginian_skills		42	3	
age_agent_hellenic_carthaginian_champion_zeal_hoplite		age_agent_champion_zeal_hoplite	age_champion_hellenic_carthaginian_skills		52	1	
age_agent_hellenic_carthaginian_champion_zeal_militant		age_agent_champion_zeal_militant	age_champion_hellenic_carthaginian_skills		52	3	
age_agent_hellenic_carthaginian_champion_zeal_terrifying		age_agent_champion_zeal_terrifying	age_champion_hellenic_carthaginian_skills		52	2	
age_agent_hellenic_carthaginian_dignitary_authority_diplomatic		age_agent_dignitary_authority_diplomatic	age_dignitary_hellenic_carthaginian_skills		12	3	
age_agent_hellenic_carthaginian_dignitary_authority_financist		age_agent_dignitary_authority_financist	age_dignitary_hellenic_carthaginian_skills		12	1	
age_agent_hellenic_carthaginian_dignitary_authority_persuasive		age_agent_dignitary_authority_persuasive	age_dignitary_hellenic_carthaginian_skills		2	2	
age_agent_hellenic_carthaginian_dignitary_authority_philosopher		age_agent_dignitary_authority_philosopher	age_dignitary_hellenic_carthaginian_skills		2	1	
age_agent_hellenic_carthaginian_dignitary_authority_slaver		age_agent_dignitary_authority_slaver	age_dignitary_hellenic_carthaginian_skills		12	2	
age_agent_hellenic_carthaginian_dignitary_authority_tutor		age_agent_dignitary_authority_tutor	age_dignitary_hellenic_carthaginian_skills		2	3	
age_agent_hellenic_carthaginian_dignitary_subterfuge_employer		age_agent_dignitary_subterfuge_employer	age_dignitary_hellenic_carthaginian_skills		32	2	
age_agent_hellenic_carthaginian_dignitary_subterfuge_emporos		age_agent_dignitary_subterfuge_emporos	age_dignitary_hellenic_carthaginian_skills		22	2	
age_agent_hellenic_carthaginian_dignitary_subterfuge_generous		age_agent_dignitary_subterfuge_generous	age_dignitary_hellenic_carthaginian_skills		22	1	
age_agent_hellenic_carthaginian_dignitary_subterfuge_greedy		age_agent_dignitary_subterfuge_greedy	age_dignitary_hellenic_carthaginian_skills		32	1	
age_agent_hellenic_carthaginian_dignitary_subterfuge_silver_tongue		age_agent_dignitary_subterfuge_silver_tongue	age_dignitary_hellenic_carthaginian_skills		32	3	
age_agent_hellenic_carthaginian_dignitary_subterfuge_smuggler		age_agent_dignitary_subterfuge_smuggler	age_dignitary_hellenic_carthaginian_skills		22	3	
age_agent_hellenic_carthaginian_dignitary_zeal_advisor		age_agent_dignitary_zeal_advisor	age_dignitary_hellenic_carthaginian_skills		42	1	
age_agent_hellenic_carthaginian_dignitary_zeal_corrupt		age_agent_dignitary_zeal_corrupt	age_dignitary_hellenic_carthaginian_skills		42	3	
age_agent_hellenic_carthaginian_dignitary_zeal_leader		age_agent_dignitary_zeal_leader	age_dignitary_hellenic_carthaginian_skills		52	3	
age_agent_hellenic_carthaginian_dignitary_zeal_noble		age_agent_dignitary_zeal_noble	age_dignitary_hellenic_carthaginian_skills		42	2	
age_agent_hellenic_carthaginian_dignitary_zeal_sphagia		age_agent_dignitary_zeal_sphagia	age_dignitary_hellenic_carthaginian_skills		52	2	
age_agent_hellenic_carthaginian_dignitary_zeal_underhanded		age_agent_dignitary_zeal_underhanded	age_dignitary_hellenic_carthaginian_skills		52	1	
age_agent_hellenic_carthaginian_spy_authority_conspirator		age_agent_spy_authority_conspirator	age_spy_hellenic_carthaginian_skills		12	3	
age_agent_hellenic_carthaginian_spy_authority_despoiler		age_agent_spy_authority_despoiler	age_spy_hellenic_carthaginian_skills		12	2	
age_agent_hellenic_carthaginian_spy_authority_network		age_agent_spy_authority_network	age_spy_hellenic_carthaginian_skills		2	1	
age_agent_hellenic_carthaginian_spy_authority_procurer		age_agent_spy_authority_hunter	age_spy_hellenic_carthaginian_skills		2	3	
age_agent_hellenic_carthaginian_spy_authority_supplier1		age_agent_dignitary_authority_supplier	age_spy_hellenic_carthaginian_skills		12	1	
age_agent_hellenic_carthaginian_spy_authority_watchman		age_agent_spy_authority_watchman	age_spy_hellenic_carthaginian_skills		2	2	
age_agent_hellenic_carthaginian_spy_subterfuge_coordinator		age_agent_spy_subterfuge_coordinator	age_spy_hellenic_carthaginian_skills		22	2	
age_agent_hellenic_carthaginian_spy_subterfuge_discord		age_agent_spy_subterfuge_discord	age_spy_hellenic_carthaginian_skills		32	3	
age_agent_hellenic_carthaginian_spy_subterfuge_lookout		age_agent_spy_subterfuge_lookout	age_spy_hellenic_carthaginian_skills		22	1	
age_agent_hellenic_carthaginian_spy_subterfuge_thief		age_agent_spy_subterfuge_thief	age_spy_hellenic_carthaginian_skills		32	1	
age_agent_hellenic_carthaginian_spy_subterfuge_toxic		age_agent_spy_subterfuge_toxic	age_spy_hellenic_carthaginian_skills		22	3	
age_agent_hellenic_carthaginian_spy_subterfuge_tracker		age_agent_spy_subterfuge_liar	age_spy_hellenic_carthaginian_skills		32	2	
age_agent_hellenic_carthaginian_spy_zeal_bookworm		age_agent_spy_zeal_bookworm	age_spy_hellenic_carthaginian_skills		52	2	
age_agent_hellenic_carthaginian_spy_zeal_careful		age_agent_spy_zeal_careful	age_spy_hellenic_carthaginian_skills		42	1	
age_agent_hellenic_carthaginian_spy_zeal_deadly		age_agent_spy_zeal_deadly	age_spy_hellenic_carthaginian_skills		42	3	
age_agent_hellenic_carthaginian_spy_zeal_looter		age_agent_spy_zeal_looter	age_spy_hellenic_carthaginian_skills		42	2	
age_agent_hellenic_carthaginian_spy_zeal_menace		age_agent_spy_zeal_menace	age_spy_hellenic_carthaginian_skills		52	1	
age_agent_hellenic_carthaginian_spy_zeal_toxic		age_agent_spy_zeal_saboteur	age_spy_hellenic_carthaginian_skills		52	3	
age_agent_hellenic_champion_authority_agitator		age_agent_champion_authority_agitator	age_champion_hellenic_greek_skills		12	2	
age_agent_hellenic_champion_authority_explorer		age_agent_champion_authority_explorer	age_champion_hellenic_greek_skills		2	1	
age_agent_hellenic_champion_authority_festive		age_agent_champion_authority_festive	age_champion_hellenic_greek_skills		2	2	
age_agent_hellenic_champion_authority_historian		age_agent_champion_authority_historian	age_champion_hellenic_greek_skills		12	1	
age_agent_hellenic_champion_authority_inspirational		age_agent_champion_authority_inspirational	age_champion_hellenic_greek_skills		12	3	
age_agent_hellenic_champion_authority_paedotribe		age_agent_champion_authority_paedotribe	age_champion_hellenic_greek_skills		2	3	
age_agent_hellenic_champion_subterfuge_harasser		age_agent_champion_subterfuge_harasser	age_champion_hellenic_greek_skills		22	2	
age_agent_hellenic_champion_subterfuge_intimidating		age_agent_champion_subterfuge_intimidating	age_champion_hellenic_greek_skills		32	1	
age_agent_hellenic_champion_subterfuge_murderous		age_agent_champion_subterfuge_murderous	age_champion_hellenic_greek_skills		22	3	
age_agent_hellenic_champion_subterfuge_resourceful		age_agent_champion_subterfuge_resourceful	age_champion_hellenic_greek_skills		32	3	
age_agent_hellenic_champion_subterfuge_siege_expert		age_agent_champion_subterfuge_siege_expert	age_champion_hellenic_greek_skills		22	1	
age_agent_hellenic_champion_subterfuge_trapper		age_agent_champion_subterfuge_trapper	age_champion_hellenic_greek_skills		32	2	
age_agent_hellenic_champion_zeal_arsonist		age_agent_champion_zeal_arsonist	age_champion_hellenic_greek_skills		42	1	
age_agent_hellenic_champion_zeal_eloquent		age_agent_champion_zeal_eloquent	age_champion_hellenic_greek_skills		42	2	
age_agent_hellenic_champion_zeal_heroic		age_agent_champion_zeal_heroic	age_champion_hellenic_greek_skills		42	3	
age_agent_hellenic_champion_zeal_hoplite		age_agent_champion_zeal_hoplite	age_champion_hellenic_greek_skills		52	1	
age_agent_hellenic_champion_zeal_militant		age_agent_champion_zeal_militant	age_champion_hellenic_greek_skills		52	3	
age_agent_hellenic_champion_zeal_terrifying		age_agent_champion_zeal_terrifying	age_champion_hellenic_greek_skills		52	2	
age_agent_hellenic_dignitary_authority_diplomatic		age_agent_dignitary_authority_diplomatic	age_dignitary_hellenic_greek_skills		12	3	
age_agent_hellenic_dignitary_authority_financist		age_agent_dignitary_authority_financist	age_dignitary_hellenic_greek_skills		12	1	
age_agent_hellenic_dignitary_authority_persuasive		age_agent_dignitary_authority_persuasive	age_dignitary_hellenic_greek_skills		2	2	
age_agent_hellenic_dignitary_authority_philosopher		age_agent_dignitary_authority_philosopher	age_dignitary_hellenic_greek_skills		2	1	
age_agent_hellenic_dignitary_authority_slaver		age_agent_dignitary_authority_slaver	age_dignitary_hellenic_greek_skills		12	2	
age_agent_hellenic_dignitary_authority_tutor		age_agent_dignitary_authority_tutor	age_dignitary_hellenic_greek_skills		2	3	
age_agent_hellenic_dignitary_subterfuge_employer		age_agent_dignitary_subterfuge_employer	age_dignitary_hellenic_greek_skills		32	2	
age_agent_hellenic_dignitary_subterfuge_emporos		age_agent_dignitary_subterfuge_emporos	age_dignitary_hellenic_greek_skills		22	2	
age_agent_hellenic_dignitary_subterfuge_generous		age_agent_dignitary_subterfuge_generous	age_dignitary_hellenic_greek_skills		22	1	
age_agent_hellenic_dignitary_subterfuge_greedy		age_agent_dignitary_subterfuge_greedy	age_dignitary_hellenic_greek_skills		32	1	
age_agent_hellenic_dignitary_subterfuge_silver_tongue		age_agent_dignitary_subterfuge_silver_tongue	age_dignitary_hellenic_greek_skills		32	3	
age_agent_hellenic_dignitary_subterfuge_smuggler		age_agent_dignitary_subterfuge_smuggler	age_dignitary_hellenic_greek_skills		22	3	
age_agent_hellenic_dignitary_zeal_advisor		age_agent_dignitary_zeal_advisor	age_dignitary_hellenic_greek_skills		42	1	
age_agent_hellenic_dignitary_zeal_corrupt		age_agent_dignitary_zeal_corrupt	age_dignitary_hellenic_greek_skills		42	3	
age_agent_hellenic_dignitary_zeal_leader		age_agent_dignitary_zeal_leader	age_dignitary_hellenic_greek_skills		52	3	
age_agent_hellenic_dignitary_zeal_noble		age_agent_dignitary_zeal_noble	age_dignitary_hellenic_greek_skills		42	2	
age_agent_hellenic_dignitary_zeal_sphagia		age_agent_dignitary_zeal_sphagia	age_dignitary_hellenic_greek_skills		52	2	
age_agent_hellenic_dignitary_zeal_underhanded		age_agent_dignitary_zeal_underhanded	age_dignitary_hellenic_greek_skills		52	1	
age_agent_hellenic_egyptian_champion_authority_agitator		age_agent_champion_authority_agitator	age_champion_hellenic_egyptian_skills		12	2	
age_agent_hellenic_egyptian_champion_authority_explorer		age_agent_champion_authority_explorer	age_champion_hellenic_egyptian_skills		2	1	
age_agent_hellenic_egyptian_champion_authority_festive		age_agent_champion_authority_festive	age_champion_hellenic_egyptian_skills		2	2	
age_agent_hellenic_egyptian_champion_authority_historian		age_agent_champion_authority_historian	age_champion_hellenic_egyptian_skills		12	1	
age_agent_hellenic_egyptian_champion_authority_inspirational		age_agent_champion_authority_inspirational	age_champion_hellenic_egyptian_skills		12	3	
age_agent_hellenic_egyptian_champion_authority_paedotribe		age_agent_champion_authority_paedotribe	age_champion_hellenic_egyptian_skills		2	3	
age_agent_hellenic_egyptian_champion_subterfuge_harasser		age_agent_champion_subterfuge_harasser	age_champion_hellenic_egyptian_skills		22	2	
age_agent_hellenic_egyptian_champion_subterfuge_intimidating		age_agent_champion_subterfuge_intimidating	age_champion_hellenic_egyptian_skills		32	1	
age_agent_hellenic_egyptian_champion_subterfuge_murderous		age_agent_champion_subterfuge_murderous	age_champion_hellenic_egyptian_skills		22	3	
age_agent_hellenic_egyptian_champion_subterfuge_resourceful		age_agent_champion_subterfuge_resourceful	age_champion_hellenic_egyptian_skills		32	3	
age_agent_hellenic_egyptian_champion_subterfuge_siege_expert		age_agent_champion_subterfuge_siege_expert	age_champion_hellenic_egyptian_skills		22	1	
age_agent_hellenic_egyptian_champion_subterfuge_trapper		age_agent_champion_subterfuge_trapper	age_champion_hellenic_egyptian_skills		32	2	
age_agent_hellenic_egyptian_champion_zea_eloquent		age_agent_champion_zeal_eloquent	age_champion_hellenic_egyptian_skills		42	2	
age_agent_hellenic_egyptian_champion_zeal_arsonist		age_agent_champion_zeal_arsonist	age_champion_hellenic_egyptian_skills		42	1	
age_agent_hellenic_egyptian_champion_zeal_heroic		age_agent_champion_zeal_heroic	age_champion_hellenic_egyptian_skills		42	3	
age_agent_hellenic_egyptian_champion_zeal_hoplite		age_agent_champion_zeal_hoplite	age_champion_hellenic_egyptian_skills		52	1	
age_agent_hellenic_egyptian_champion_zeal_militant		age_agent_champion_zeal_militant	age_champion_hellenic_egyptian_skills		52	3	
age_agent_hellenic_egyptian_champion_zeal_terrifying		age_agent_champion_zeal_terrifying	age_champion_hellenic_egyptian_skills		52	2	
age_agent_hellenic_egyptian_dignitary_authority_diplomatic		age_agent_dignitary_authority_diplomatic	age_dignitary_hellenic_egyptian_skills		12	3	
age_agent_hellenic_egyptian_dignitary_authority_financist		age_agent_dignitary_authority_financist	age_dignitary_hellenic_egyptian_skills		12	1	
age_agent_hellenic_egyptian_dignitary_authority_persuasive		age_agent_dignitary_authority_persuasive	age_dignitary_hellenic_egyptian_skills		2	2	
age_agent_hellenic_egyptian_dignitary_authority_philosopher		age_agent_dignitary_authority_philosopher	age_dignitary_hellenic_egyptian_skills		2	1	
age_agent_hellenic_egyptian_dignitary_authority_slaver		age_agent_dignitary_authority_slaver	age_dignitary_hellenic_egyptian_skills		12	2	
age_agent_hellenic_egyptian_dignitary_authority_tutor		age_agent_dignitary_authority_tutor	age_dignitary_hellenic_egyptian_skills		2	3	
age_agent_hellenic_egyptian_dignitary_subterfuge_employer		age_agent_dignitary_subterfuge_employer	age_dignitary_hellenic_egyptian_skills		32	2	
age_agent_hellenic_egyptian_dignitary_subterfuge_emporos		age_agent_dignitary_subterfuge_emporos	age_dignitary_hellenic_egyptian_skills		22	2	
age_agent_hellenic_egyptian_dignitary_subterfuge_generous		age_agent_dignitary_subterfuge_generous	age_dignitary_hellenic_egyptian_skills		22	1	
age_agent_hellenic_egyptian_dignitary_subterfuge_greedy		age_agent_dignitary_subterfuge_greedy	age_dignitary_hellenic_egyptian_skills		32	1	
age_agent_hellenic_egyptian_dignitary_subterfuge_silver_tongue		age_agent_dignitary_subterfuge_silver_tongue	age_dignitary_hellenic_egyptian_skills		32	3	
age_agent_hellenic_egyptian_dignitary_subterfuge_smuggler		age_agent_dignitary_subterfuge_smuggler	age_dignitary_hellenic_egyptian_skills		22	3	
