key	campaign_key	faction_key	indent	technology_key	technology_node_set	tier
3c_marcomanni_military_recruitment_008_adopt_clinkerbuilt_ships	main_3c	3c_marcomanni	5	3c_gothi_military_recruitment_adopt_clinkerbuilt_ships	3c_marcomanni_military_recruitment	4
3c_marcomanni_military_recruitment_009_oversee_young_bloods	main_3c	3c_marcomanni	4	3c_gothi_military_recruitment_oversee_young_bloods	3c_marcomanni_military_recruitment	5
3c_marcomanni_military_top_001_incite_lust_for_battle	main_3c	3c_marcomanni	7	3c_marcomanni_military_top_incite_lust_for_battle	3c_marcomanni_military_top	0
3c_nomad_civil_culture_001_organize_feasts	main_3c		3	3c_gothi_civil_culture_organize_feasts	3c_nomad_civil_culture	0
3c_nomad_civil_culture_002_restore_scythian_traditions	main_3c		6	3c_alani_civil_culture_restore_scythian_traditions	3c_nomad_civil_culture	1
3c_nomad_civil_culture_003_gather_ennaree_shamans	main_3c		2	3c_alani_civil_culture_gather_ennaree_shamans	3c_nomad_civil_culture	1
3c_nomad_civil_culture_004_organize_fairs	main_3c		3	3c_gothi_civil_culture_organize_fairs	3c_nomad_civil_culture	2
3c_nomad_civil_culture_005_invoke_blood_ties	main_3c		6	3c_alani_civil_culture_invoke_blood_ties	3c_nomad_civil_culture	3
3c_nomad_civil_culture_006_establish_ennaree_council	main_3c		2	3c_alani_civil_culture_establish_ennaree_council	3c_nomad_civil_culture	3
3c_nomad_civil_culture_007_uphold_the_old_ways	main_3c		3	3c_gothi_civil_culture_uphold_the_old_ways	3c_nomad_civil_culture	4
3c_nomad_civil_culture_008_gather_royal_storytellers	main_3c		6	3c_alani_civil_culture_gather_royal_storytellers	3c_nomad_civil_culture	5
3c_nomad_civil_culture_009_pay_respect_ancestors	main_3c		2	3c_alani_civil_culture_pay_respect_ancestors	3c_nomad_civil_culture	5
3c_nomad_civil_economy_001_allocate_land	main_3c		1	3c_gothi_civil_economy_allocate_land	3c_nomad_civil_economy	0
3c_nomad_civil_economy_002_oversee_natural_economy	main_3c		5	3c_gothi_civil_economy_oversee_natural_economy	3c_nomad_civil_economy	0
3c_nomad_civil_economy_003_focus_on_husbandry	main_3c		4	3c_alani_civil_economy_focus_on_husbandry	3c_nomad_civil_economy	1
3c_nomad_civil_economy_004_organize_labour	main_3c		1	3c_gothi_civil_economy_select_workers	3c_nomad_civil_economy	2
3c_nomad_civil_economy_005_set_up_markets	main_3c		5	3c_gothi_civil_economy_set_up_markets	3c_nomad_civil_economy	2
3c_nomad_civil_economy_006_improve_sheep_selection	main_3c		4	3c_alani_civil_economy_improve_sheep_selection	3c_nomad_civil_economy	3
3c_nomad_civil_economy_007_improve_infrastructure	main_3c		1	3c_gothi_civil_economy_improve_infrastructure	3c_nomad_civil_economy	4
3c_nomad_civil_economy_008_introduce_king_currency	main_3c		5	3c_gothi_civil_economy_introduce_king_currency	3c_nomad_civil_economy	4
3c_nomad_civil_economy_009_send_trade_envoys	main_3c		4	3c_alani_civil_economy_send_trade_envoys	3c_nomad_civil_economy	5
3c_nomad_civil_governance_001_gain_recognition	main_3c		1	3c_gothi_civil_governance_gain_recognition	3c_nomad_civil_governance	0
3c_nomad_civil_governance_002_adopt_city_planning_practices	main_3c		5	3c_gothi_civil_governance_improve_housing	3c_nomad_civil_governance	0
3c_nomad_civil_governance_003_promise_glory	main_3c		4	3c_gothi_civil_governance_promise_glory	3c_nomad_civil_governance	1
3c_nomad_civil_governance_004_gather_retinue	main_3c		1	3c_gothi_civil_governance_gather_able_men	3c_nomad_civil_governance	2
3c_nomad_civil_governance_005_intimidate_the_opposition	main_3c		5	3c_gothi_civil_governance_intimidate_the_opposition	3c_nomad_civil_governance	2
3c_nomad_civil_governance_006_demand_oaths_of_fealty	main_3c		4	3c_gothi_civil_governance_demand_oaths_of_fealty	3c_nomad_civil_governance	3
3c_nomad_civil_governance_007_appoint_lawgivers	main_3c		1	3c_gothi_civil_governance_appoint_lawgivers	3c_nomad_civil_governance	4
3c_nomad_civil_governance_008_introduce_steppe_laws	main_3c		5	3c_alani_civil_governance_introduce_steppe_laws	3c_nomad_civil_governance	4
3c_nomad_civil_governance_009_proclaim_legendary_kingdom	main_3c		4	3c_marcomanni_civil_governance_proclaim_legendary_kingdom	3c_nomad_civil_governance	5
3c_nomad_civil_top_001_instil_dilligence	main_3c		7	3c_caledoni_civil_top_instil_dilligence	3c_nomad_civil_top	0
3c_nomad_military_battle_001_practice_boar_head_formation	main_3c		3	3c_gothi_military_battle_practice_boar_head_formation	3c_nomad_military_battle	2
3c_nomad_military_battle_002_issue_cavalry_chainmail	main_3c		2	3c_alani_military_battle_issue_cavalry_chain_mail	3c_nomad_military_battle	3
3c_nomad_military_battle_003_train_crews	main_3c		6	3c_gothi_military_battle_gather_sailors	3c_nomad_military_battle	1
3c_nomad_military_battle_004_assemble_the_horsemen	main_3c		3	3c_gothi_military_battle_gather_horsemen	3c_nomad_military_battle	0
3c_nomad_military_battle_005_announce_head_hunt	main_3c		2	3c_alani_military_battle_announce_head_hunt	3c_nomad_military_battle	1
3c_nomad_military_battle_006_adopt_hellenic_naval_traditions	main_3c		6	3c_alani_military_battle_adopt_hellenic_naval_traditions	3c_nomad_military_battle	5
3c_nomad_military_battle_007_reward_the_kataphractoi	main_3c		3	3c_sassanid_military_battle_reward_your_kataphractoi	3c_nomad_military_battle	4
3c_nomad_military_battle_008_train_with_composite_bows	main_3c		6	3c_alani_military_battle_train_with_composite_bows	3c_nomad_military_battle	3
3c_nomad_military_battle_009_practice_feigned_retreat	main_3c		2	3c_alani_military_battle_practice_feigned_retreat	3c_nomad_military_battle	5
3c_nomad_military_campaign_001_encourage_oneonone_training	main_3c		3	3c_gothi_military_campaign_encourage_oneonone_training	3c_nomad_military_campaign	0
3c_nomad_military_campaign_002_motivate_hirelings	main_3c		2	3c_gothi_military_campaign_improve_mercenary_administration	3c_nomad_military_campaign	1
3c_nomad_military_campaign_003_authorize_pillaging	main_3c		6	3c_gothi_military_campaign_organize_pillaging	3c_nomad_military_campaign	3
3c_nomad_military_campaign_004_organize_forage_parties	main_3c		2	3c_gothi_military_campaign_send_out_forage_parties	3c_nomad_military_campaign	3
3c_nomad_military_campaign_005_copy_roman_arms_construction	main_3c		6	3c_gothi_military_campaign_copy_roman_smithing	3c_nomad_military_campaign	1
3c_nomad_military_campaign_006_live_off_the_land	main_3c		3	3c_gothi_military_campaign_live_off_the_land	3c_nomad_military_campaign	2
3c_nomad_military_campaign_007_expand_warleader_retinue	main_3c		3	3c_gothi_military_campaign_expand_warleader_retinue	3c_nomad_military_campaign	4
3c_nomad_military_campaign_008_kidnap_foreign_siege_specialists	main_3c		6	3c_gothi_military_campaign_kidnap_foreign_siege_specialists	3c_nomad_military_campaign	5
3c_nomad_military_campaign_009_unite_the_steppes	main_3c		2	3c_alani_military_campaign_unite_the_steppes	3c_nomad_military_campaign	5
3c_nomad_military_recruitment_001_gather_brave_souls	main_3c		1	3c_gothi_military_recruitment_gather_brave_souls	3c_nomad_military_recruitment	0
3c_nomad_military_recruitment_002_enchance_boat_construction	main_3c		5	3c_gothi_military_recruitment_enchance_boat_construction	3c_nomad_military_recruitment	0
3c_nomad_military_recruitment_003_intensify_physical_conditioning	main_3c		4	3c_gothi_military_recruitment_intensify_physical_conditioning	3c_nomad_military_recruitment	1
3c_nomad_military_recruitment_004_lead_by_example	main_3c		1	3c_gothi_military_recruitment_lead_by_example	3c_nomad_military_recruitment	2
3c_nomad_military_recruitment_005_implement_iron_anchors	main_3c		5	3c_gothi_military_recruitment_implement_iron_anchors	3c_nomad_military_recruitment	2
3c_nomad_military_recruitment_006_improve_cavalry_tactics	main_3c		4	3c_gothi_military_recruitment_improve_cavalry_tactics	3c_nomad_military_recruitment	3
3c_nomad_military_recruitment_007_instill_military_discipline	main_3c		1	3c_gothi_military_recruitment_instill_military_discipline	3c_nomad_military_recruitment	4
3c_nomad_military_recruitment_008_adopt_clinkerbuilt_ships	main_3c		5	3c_gothi_military_recruitment_adopt_clinkerbuilt_ships	3c_nomad_military_recruitment	4
3c_nomad_military_recruitment_009_oversee_young_bloods	main_3c		4	3c_gothi_military_recruitment_oversee_young_bloods	3c_nomad_military_recruitment	5
3c_nomad_military_top_001_breed_steppe_steeds	main_3c		7	3c_alani_military_top_breed_steppe_steeds	3c_nomad_military_top	0
3c_palmyra_civil_culture_001_appease_the_masses	main_3c	3c_palmyra	3	3c_rome_civil_culture_appease_the_masses	3c_palmyra_civil_culture	0
3c_palmyra_civil_culture_002_educate_emissaries	main_3c	3c_palmyra	6	3c_palmyra_civil_culture_educate_emissaries	3c_palmyra_civil_culture	1
3c_palmyra_civil_culture_003_finance_scholars	main_3c	3c_palmyra	2	3c_palmyra_civil_culture_finance_philosophers	3c_palmyra_civil_culture	1
3c_palmyra_civil_culture_004_promote_roman_traditions	main_3c	3c_palmyra	3	3c_rome_civil_culture_promote_roman_traditions	3c_palmyra_civil_culture	2
3c_palmyra_civil_culture_005_exploit_diplomatic_opportunity	main_3c	3c_palmyra	6	3c_palmyra_civil_culture_exploit_diplomatic_opportunity	3c_palmyra_civil_culture	3
3c_palmyra_civil_culture_006_uphold_palmyrean_gods	main_3c	3c_palmyra	2	3c_palmyra_civil_culture_uphold_palmyrean_gods	3c_palmyra_civil_culture	3
3c_palmyra_civil_culture_007_elevate_roman_culture	main_3c	3c_palmyra	3	3c_rome_civil_culture_elevate_roman_culture	3c_palmyra_civil_culture	4
3c_palmyra_civil_culture_008_send_gifts	main_3c	3c_palmyra	6	3c_rome_civil_culture_send_diplomatic_gifts	3c_palmyra_civil_culture	5
3c_palmyra_civil_culture_009_promote_religious_tolerance	main_3c	3c_palmyra	2	3c_palmyra_civil_culture_promote_religious_tolerance	3c_palmyra_civil_culture	5
3c_palmyra_civil_economy_001_focus_on_local_production	main_3c	3c_palmyra	1	3c_rome_civil_economy_focus_on_local_production	3c_palmyra_civil_economy	0
3c_palmyra_civil_economy_002_restore_markets	main_3c	3c_palmyra	5	3c_rome_civil_economy_restore_markets	3c_palmyra_civil_economy	0
3c_palmyra_civil_economy_003_seize_the_imperial_treasury	main_3c	3c_palmyra	4	3c_rome_civil_economy_seize_the_imperial_treasury	3c_palmyra_civil_economy	1
3c_palmyra_civil_economy_004_extend_labour_facilities	main_3c	3c_palmyra	1	3c_rome_civil_economy_extend_labour_facilities	3c_palmyra_civil_economy	2
3c_palmyra_civil_economy_005_regulate_commerce	main_3c	3c_palmyra	5	3c_rome_civil_economy_regulate_commerce	3c_palmyra_civil_economy	2
3c_palmyra_civil_economy_006_procure_egyptian_grain	main_3c	3c_palmyra	4	3c_rome_civil_economy_procure_egyptian_grain	3c_palmyra_civil_economy	3
3c_palmyra_civil_economy_007_restrict_the_coloni	main_3c	3c_palmyra	1	3c_rome_civil_economy_restrict_the_coloni	3c_palmyra_civil_economy	4
3c_palmyra_civil_economy_008_implement_monetary_reformation	main_3c	3c_palmyra	5	3c_rome_civil_economy_implement_monetary_reformation	3c_palmyra_civil_economy	4
3c_palmyra_civil_economy_009_commence_grand_construction	main_3c	3c_palmyra	4	3c_palmyra_civil_economy_commence_grand_construction	3c_palmyra_civil_economy	5
3c_palmyra_civil_governance_001_assume_power	main_3c	3c_palmyra	1	3c_rome_civil_governance_assume_power	3c_palmyra_civil_governance	0
3c_palmyra_civil_governance_002_expand_city_planning	main_3c	3c_palmyra	5	3c_rome_civil_governance_expand_city_planning	3c_palmyra_civil_governance	0
3c_palmyra_civil_governance_003_ogranize_construction_projects	main_3c	3c_palmyra	4	3c_rome_civil_governance_ogranize_construction_projects	3c_palmyra_civil_governance	1
3c_palmyra_civil_governance_004_consolidate_authority	main_3c	3c_palmyra	1	3c_rome_civil_governance_consolidate_power	3c_palmyra_civil_governance	2
3c_palmyra_civil_governance_005_restore_city_of_palmyra	main_3c	3c_palmyra	5	3c_rome_civil_governance_restore_rome_glory	3c_palmyra_civil_governance	2
3c_palmyra_civil_governance_006_gain_favors	main_3c	3c_palmyra	5	3c_palmyra_civil_governance_gain_favors	3c_palmyra_civil_governance	4
3c_palmyra_civil_governance_007_improve_administration	main_3c	3c_palmyra	1	3c_rome_civil_governance_delegate_power	3c_palmyra_civil_governance	4
3c_palmyra_civil_governance_008_fund_communal_garbage_service	main_3c	3c_palmyra	4	3c_rome_civil_governance_fund_communal_garbage_service	3c_palmyra_civil_governance	3
3c_palmyra_civil_governance_009_zenobia_augusta	main_3c	3c_palmyra	4	3c_palmyra_civil_governance_become_augusta	3c_palmyra_civil_governance	5
3c_palmyra_civil_top_001_expand_royal_court	main_3c	3c_palmyra	7	3c_palmyra_civil_top_become_regent	3c_palmyra_civil_top	0
3c_palmyra_military_battle_001_adhere_greek_warfare_traditions	main_3c	3c_palmyra	3	3c_palmyra_military_battle_adhere_greek_warfare_traditions	3c_palmyra_military_battle	0
3c_palmyra_military_battle_002_motivate_hirelings	main_3c	3c_palmyra	2	3c_rome_military_battle_motivate_hirelings	3c_palmyra_military_battle	3
3c_palmyra_military_battle_003_train_boarding_parties	main_3c	3c_palmyra	6	3c_rome_military_battle_train_boarding_parties	3c_palmyra_military_battle	1
3c_palmyra_military_battle_004_conscript_elite_alae	main_3c	3c_palmyra	2	3c_palmyra_military_battle_utilize_elite_alae	3c_palmyra_military_battle	5
3c_palmyra_military_battle_005_adopt_foreign_tactics	main_3c	3c_palmyra	2	3c_rome_military_battle_adopt_foreign_tactics	3c_palmyra_military_battle	1
3c_palmyra_military_battle_006_refine_naval_artillery	main_3c	3c_palmyra	6	3c_rome_military_battle_refine_naval_artillery	3c_palmyra_military_battle	3
3c_palmyra_military_battle_007_study_nubian_archery	main_3c	3c_palmyra	3	3c_palmyra_military_battle_study_nubian_archery	3c_palmyra_military_battle	2
3c_palmyra_military_battle_008_research_siege_equipment	main_3c	3c_palmyra	6	3c_rome_military_battle_research_siege_equipment	3c_palmyra_military_battle	5
3c_palmyra_military_battle_009_seek_out_foreign_veterans	main_3c	3c_palmyra	3	3c_palmyra_military_battle_seek_out_foreign_veterans	3c_palmyra_military_battle	4
3c_palmyra_military_campaign_001_organize_armatura_drill	main_3c	3c_palmyra	3	3c_rome_military_campaign_organize_armatura_drill	3c_palmyra_military_campaign	2
3c_palmyra_military_campaign_002_improve_mercenary_administration	main_3c	3c_palmyra	6	3c_rome_military_campaign_improve_mercenary_administration	3c_palmyra_military_campaign	1
3c_palmyra_military_campaign_003_employ_barbarian_auxiliaries	main_3c	3c_palmyra	2	3c_rome_military_campaign_employ_barbarian_auxiliaries	3c_palmyra_military_campaign	1
3c_palmyra_military_campaign_004_set_up_fabricae	main_3c	3c_palmyra	3	3c_rome_military_campaign_set_up_fabricae	3c_palmyra_military_campaign	0
3c_palmyra_military_campaign_005_reinstate_comitatenses_system	main_3c	3c_palmyra	2	3c_rome_military_campaign_rebuild_camps	3c_palmyra_military_campaign	3
3c_palmyra_military_campaign_006_coordinate_military_effort	main_3c	3c_palmyra	3	3c_rome_military_campaign_coordinate_military_effort	3c_palmyra_military_campaign	4
3c_palmyra_military_campaign_007_enforce_conscription	main_3c	3c_palmyra	6	3c_rome_military_campaign_enforce_conscription	3c_palmyra_military_campaign	5
3c_palmyra_military_campaign_008_reorganize_siege_provisions	main_3c	3c_palmyra	6	3c_rome_military_campaign_reorganize_siege_provisions	3c_palmyra_military_campaign	3
3c_palmyra_military_campaign_009_compile_war_manuals	main_3c	3c_palmyra	2	3c_palmyra_military_campaign_compile_war_manuals	3c_palmyra_military_campaign	5
3c_palmyra_military_recruitment_001_apply_renumeration_reforms	main_3c	3c_palmyra	1	3c_rome_military_recruitment_apply_renumeration_reforms	3c_palmyra_military_recruitment	0
3c_palmyra_military_recruitment_002_hire_skilled_engineers	main_3c	3c_palmyra	5	3c_rome_military_recruitment_employ_skilled_engineers	3c_palmyra_military_recruitment	0
3c_palmyra_military_recruitment_003_intensify_physical_conditioning	main_3c	3c_palmyra	4	3c_rome_military_recruitment_intensify_physical_conditioning	3c_palmyra_military_recruitment	1
3c_palmyra_military_recruitment_004_reorganize_the_cohorts	main_3c	3c_palmyra	1	3c_rome_military_recruitment_reorganize_the_cohorts	3c_palmyra_military_recruitment	2
3c_palmyra_military_recruitment_005_improve_harbour_infrastructure	main_3c	3c_palmyra	5	3c_rome_military_recruitment_improve_harbour_infrastructure	3c_palmyra_military_recruitment	2
3c_palmyra_military_recruitment_006_expand_tactical_exercises	main_3c	3c_palmyra	4	3c_rome_military_recruitment_expand_tactical_exercises	3c_palmyra_military_recruitment	3
3c_palmyra_military_recruitment_007_form_vehillationes	main_3c	3c_palmyra	1	3c_rome_military_recruitment_form_vexillationes	3c_palmyra_military_recruitment	4
3c_palmyra_military_recruitment_008_restore_imperial_navalia	main_3c	3c_palmyra	5	3c_rome_military_recruitment_restore_imperial_navalia	3c_palmyra_military_recruitment	4
3c_palmyra_military_recruitment_009_practise_strategic_maneouvres	main_3c	3c_palmyra	4	3c_rome_military_recruitment_practise_strategic_maneouvres	3c_palmyra_military_recruitment	5
3c_palmyra_military_top_recruit_experienced_troops	main_3c	3c_palmyra	7	3c_palmyra_military_top_recruit_experienced_troops	3c_palmyra_military_top	0
3c_rome_civil_culture_001_appease_the_masses	main_3c	3c_rome	3	3c_rome_civil_culture_appease_the_masses	3c_rome_civil_culture	0
3c_rome_civil_culture_002_gain_frumentarii_allegiance	main_3c	3c_rome	6	3c_rome_civil_culture_gain_frumentarii_allegiance	3c_rome_civil_culture	1
3c_rome_civil_culture_003_establish_sol_invictus	main_3c	3c_rome	2	3c_rome_civil_culture_establish_sol_invictus	3c_rome_civil_culture	1
3c_rome_civil_culture_004_promote_roman_traditions	main_3c	3c_rome	3	3c_rome_civil_culture_promote_roman_traditions	3c_rome_civil_culture	2
3c_rome_civil_culture_005_secure_border_defense	main_3c	3c_rome	6	3c_rome_civil_culture_secure_border_treaties	3c_rome_civil_culture	3
3c_rome_civil_culture_006_organize_religious_prosecution	main_3c	3c_rome	2	3c_rome_civil_culture_organize_religious_prosecution	3c_rome_civil_culture	3
