id	mission_key	option_key	value
18306	diplomatic_egy_attack_army_1	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
18313	diplomatic_egy_attack_army_1	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
18314	diplomatic_egy_attack_army_1	VAR_MISSION_LENGTH_MOD_EASY	2.0
18319	diplomatic_egy_attack_army_1	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
18325	diplomatic_egy_attack_army_1	VAR_MISSION_LENGTH_MOD_HARD	1.2
18332	diplomatic_egy_attack_army_1	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
18335	diplomatic_egy_attack_army_1	CND_CAMPAIGN	main_rome
18345	diplomatic_egy_attack_army_1	CND_FIRST_ROUND	4
18346	diplomatic_egy_attack_army_1	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
18349	diplomatic_egy_attack_army_1	CND_ROUNDS_UNTIL_NEXT	24
1835	senate_med_research_military_siege	GEN_TARGET_NONE	
18354	diplomatic_egy_attack_army_1	CND_MIN_ALLIED	1
18361	diplomatic_egy_attack_army_1	GEN_TARGET_MILITARY_FORCE	
18366	diplomatic_egy_attack_army_1	GEN_CND_WAR_WITH_ALLY	
18373	diplomatic_egy_attack_army_1	GEN_CND_MIN_REGION_DISTANCE	0
18375	diplomatic_egy_attack_army_1	GEN_CND_MAX_REGION_DISTANCE	2
18376	diplomatic_egy_attack_army_1	VAR_OBJECTIVE_ARMIES_ONLY	
18378	diplomatic_egy_attack_army_2	VAR_CHANCE	50
18382	diplomatic_egy_attack_army_2	VAR_MISSION_LENGTH_MIN	3
18385	diplomatic_egy_attack_army_2	VAR_MISSION_LENGTH_MAX	6
18387	diplomatic_egy_attack_army_2	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
18394	diplomatic_egy_attack_army_2	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
18396	diplomatic_egy_attack_army_2	VAR_MISSION_LENGTH_MOD_EASY	2.0
18397	diplomatic_egy_attack_army_2	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
18403	diplomatic_egy_attack_army_2	VAR_MISSION_LENGTH_MOD_HARD	1.2
18413	diplomatic_egy_attack_army_2	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1842	senate_med_research_military_siege	CND_FACTION	rom_sparta
18422	diplomatic_egy_attack_army_2	CND_CAMPAIGN	main_rome
18432	diplomatic_egy_attack_army_2	CND_FIRST_ROUND	4
18438	diplomatic_egy_attack_army_2	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
1844	senate_med_research_military_siege	CND_FACTION	rom_athens
18443	diplomatic_egy_attack_army_2	CND_ROUNDS_UNTIL_NEXT	24
18452	diplomatic_egy_attack_army_2	CND_MIN_ALLIED	1
18459	diplomatic_egy_attack_army_2	GEN_TARGET_MILITARY_FORCE	
18463	diplomatic_egy_attack_army_2	GEN_CND_WAR_WITH_ALLY	
18468	diplomatic_egy_attack_army_2	GEN_CND_MIN_REGION_DISTANCE	0
18474	diplomatic_egy_attack_army_2	GEN_CND_MAX_REGION_DISTANCE	2
18475	diplomatic_egy_attack_army_2	VAR_OBJECTIVE_ARMIES_ONLY	
18482	diplomatic_egy_attack_army_3	VAR_CHANCE	50
18485	diplomatic_egy_attack_army_3	VAR_MISSION_LENGTH_MIN	3
1849	senate_med_research_military_siege	CND_FACTION	rom_carthage
18495	diplomatic_egy_attack_army_3	VAR_MISSION_LENGTH_MAX	6
18505	diplomatic_egy_attack_army_3	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
18512	diplomatic_egy_attack_army_3	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
18513	diplomatic_egy_attack_army_3	VAR_MISSION_LENGTH_MOD_EASY	2.0
18516	diplomatic_egy_attack_army_3	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
18519	diplomatic_egy_attack_army_3	VAR_MISSION_LENGTH_MOD_HARD	1.2
18522	diplomatic_egy_attack_army_3	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
18532	diplomatic_egy_attack_army_3	CND_CAMPAIGN	main_rome
18536	diplomatic_egy_attack_army_3	CND_FIRST_ROUND	4
18544	diplomatic_egy_attack_army_3	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
18545	diplomatic_egy_attack_army_3	CND_ROUNDS_UNTIL_NEXT	24
18549	diplomatic_egy_attack_army_3	CND_MIN_ALLIED	1
18551	diplomatic_egy_attack_army_3	GEN_TARGET_MILITARY_FORCE	
18552	diplomatic_egy_attack_army_3	GEN_CND_WAR_WITH_ALLY	
18561	diplomatic_egy_attack_army_3	GEN_CND_MIN_REGION_DISTANCE	0
18565	diplomatic_egy_attack_army_3	GEN_CND_MAX_REGION_DISTANCE	2
18569	diplomatic_egy_attack_army_3	VAR_OBJECTIVE_ARMIES_ONLY	
18573	diplomatic_egy_attack_army_4	VAR_CHANCE	50
18574	diplomatic_egy_attack_army_4	VAR_MISSION_LENGTH_MIN	3
18578	diplomatic_egy_attack_army_4	VAR_MISSION_LENGTH_MAX	6
18583	diplomatic_egy_attack_army_4	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
1859	senate_med_research_military_siege	CND_FACTION	rom_macedon
18591	diplomatic_egy_attack_army_4	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
18598	diplomatic_egy_attack_army_4	VAR_MISSION_LENGTH_MOD_EASY	2.0
18604	diplomatic_egy_attack_army_4	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
18611	diplomatic_egy_attack_army_4	VAR_MISSION_LENGTH_MOD_HARD	1.2
18614	diplomatic_egy_attack_army_4	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
18618	diplomatic_egy_attack_army_4	CND_CAMPAIGN	main_rome
18625	diplomatic_egy_attack_army_4	CND_FIRST_ROUND	4
18630	diplomatic_egy_attack_army_4	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
18636	diplomatic_egy_attack_army_4	CND_ROUNDS_UNTIL_NEXT	24
18640	diplomatic_egy_attack_army_4	CND_MIN_ALLIED	1
18646	diplomatic_egy_attack_army_4	GEN_TARGET_MILITARY_FORCE	
18650	diplomatic_egy_attack_army_4	GEN_CND_WAR_WITH_ALLY	
18652	diplomatic_egy_attack_army_4	GEN_CND_MIN_REGION_DISTANCE	0
18658	diplomatic_egy_attack_army_4	GEN_CND_MAX_REGION_DISTANCE	2
18667	diplomatic_egy_attack_army_4	VAR_OBJECTIVE_ARMIES_ONLY	
18673	diplomatic_egy_attack_in_defence_army_1	VAR_CHANCE	50
18680	diplomatic_egy_attack_in_defence_army_1	VAR_MISSION_LENGTH_MIN	3
18689	diplomatic_egy_attack_in_defence_army_1	VAR_MISSION_LENGTH_MAX	6
1869	senate_med_research_military_tactics	VAR_CHANCE	50
18698	diplomatic_egy_attack_in_defence_army_1	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
18705	diplomatic_egy_attack_in_defence_army_1	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
18715	diplomatic_egy_attack_in_defence_army_1	VAR_MISSION_LENGTH_MOD_EASY	2.0
18723	diplomatic_egy_attack_in_defence_army_1	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
18725	diplomatic_egy_attack_in_defence_army_1	VAR_MISSION_LENGTH_MOD_HARD	1.2
18729	diplomatic_egy_attack_in_defence_army_1	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1873	senate_med_research_military_tactics	VAR_MISSION_LENGTH_MIN	4
18734	diplomatic_egy_attack_in_defence_army_1	CND_CAMPAIGN	main_rome
18744	diplomatic_egy_attack_in_defence_army_1	CND_FIRST_ROUND	4
18751	diplomatic_egy_attack_in_defence_army_1	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
18759	diplomatic_egy_attack_in_defence_army_1	CND_ROUNDS_UNTIL_NEXT	24
18765	diplomatic_egy_attack_in_defence_army_1	CND_MIN_ALLIED	1
18774	diplomatic_egy_attack_in_defence_army_1	GEN_TARGET_FACTION	
18778	diplomatic_egy_attack_in_defence_army_1	GEN_CND_WAR_WITH_ALLY	
18779	diplomatic_egy_attack_in_defence_army_1	GEN_CND_FACTION_NEIGHBOURS	
18784	diplomatic_egy_attack_in_defence_army_1	GEN_CND_FACTION_NEIGHBOURS	
18786	diplomatic_egy_attack_in_defence_army_1	GEN_CND_NOT_TARGET_ARMY_IN_ANY_REGION	
18790	diplomatic_egy_attack_in_defence_army_1	VAR_OBJECTIVE_ARMIES_ONLY	
18794	diplomatic_egy_attack_in_defence_army_2	VAR_CHANCE	50
18799	diplomatic_egy_attack_in_defence_army_2	VAR_MISSION_LENGTH_MIN	3
1880	senate_med_research_military_tactics	VAR_MISSION_LENGTH_MAX	6
18809	diplomatic_egy_attack_in_defence_army_2	VAR_MISSION_LENGTH_MAX	6
18816	diplomatic_egy_attack_in_defence_army_2	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
18821	diplomatic_egy_attack_in_defence_army_2	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
18825	diplomatic_egy_attack_in_defence_army_2	VAR_MISSION_LENGTH_MOD_EASY	2.0
18827	diplomatic_egy_attack_in_defence_army_2	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
18829	diplomatic_egy_attack_in_defence_army_2	VAR_MISSION_LENGTH_MOD_HARD	1.2
18837	diplomatic_egy_attack_in_defence_army_2	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
18840	diplomatic_egy_attack_in_defence_army_2	CND_CAMPAIGN	main_rome
18850	diplomatic_egy_attack_in_defence_army_2	CND_FIRST_ROUND	4
18859	diplomatic_egy_attack_in_defence_army_2	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
18861	diplomatic_egy_attack_in_defence_army_2	CND_ROUNDS_UNTIL_NEXT	24
18870	diplomatic_egy_attack_in_defence_army_2	CND_MIN_ALLIED	1
18874	diplomatic_egy_attack_in_defence_army_2	GEN_TARGET_FACTION	
18882	diplomatic_egy_attack_in_defence_army_2	GEN_CND_WAR_WITH_ALLY	
18884	diplomatic_egy_attack_in_defence_army_2	GEN_CND_FACTION_NEIGHBOURS	
1889	senate_med_research_military_tactics	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
18891	diplomatic_egy_attack_in_defence_army_2	GEN_CND_FACTION_NEIGHBOURS	
18896	diplomatic_egy_attack_in_defence_army_2	GEN_CND_NOT_TARGET_ARMY_IN_ANY_REGION	
18898	diplomatic_egy_attack_in_defence_army_2	VAR_OBJECTIVE_ARMIES_ONLY	
18901	diplomatic_egy_attack_in_defence_army_3	VAR_CHANCE	50
18907	diplomatic_egy_attack_in_defence_army_3	VAR_MISSION_LENGTH_MIN	3
18917	diplomatic_egy_attack_in_defence_army_3	VAR_MISSION_LENGTH_MAX	6
18919	diplomatic_egy_attack_in_defence_army_3	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
18923	diplomatic_egy_attack_in_defence_army_3	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
18929	diplomatic_egy_attack_in_defence_army_3	VAR_MISSION_LENGTH_MOD_EASY	2.0
18932	diplomatic_egy_attack_in_defence_army_3	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
18937	diplomatic_egy_attack_in_defence_army_3	VAR_MISSION_LENGTH_MOD_HARD	1.2
18940	diplomatic_egy_attack_in_defence_army_3	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1895	senate_med_research_military_tactics	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
18950	diplomatic_egy_attack_in_defence_army_3	CND_CAMPAIGN	main_rome
18956	diplomatic_egy_attack_in_defence_army_3	CND_FIRST_ROUND	4
18966	diplomatic_egy_attack_in_defence_army_3	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
18975	diplomatic_egy_attack_in_defence_army_3	CND_ROUNDS_UNTIL_NEXT	24
18980	diplomatic_egy_attack_in_defence_army_3	CND_MIN_ALLIED	1
18981	diplomatic_egy_attack_in_defence_army_3	GEN_TARGET_FACTION	
18988	diplomatic_egy_attack_in_defence_army_3	GEN_CND_WAR_WITH_ALLY	
18997	diplomatic_egy_attack_in_defence_army_3	GEN_CND_FACTION_NEIGHBOURS	
19002	diplomatic_egy_attack_in_defence_army_3	GEN_CND_FACTION_NEIGHBOURS	
19006	diplomatic_egy_attack_in_defence_army_3	GEN_CND_NOT_TARGET_ARMY_IN_ANY_REGION	
19014	diplomatic_egy_attack_in_defence_army_3	VAR_OBJECTIVE_ARMIES_ONLY	
19019	diplomatic_egy_attack_in_defence_army_4	VAR_CHANCE	50
1902	senate_med_research_military_tactics	VAR_MISSION_LENGTH_MOD_EASY	2.0
19026	diplomatic_egy_attack_in_defence_army_4	VAR_MISSION_LENGTH_MIN	3
19033	diplomatic_egy_attack_in_defence_army_4	VAR_MISSION_LENGTH_MAX	6
1904	senate_med_research_military_tactics	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
19041	diplomatic_egy_attack_in_defence_army_4	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
19050	diplomatic_egy_attack_in_defence_army_4	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
19055	diplomatic_egy_attack_in_defence_army_4	VAR_MISSION_LENGTH_MOD_EASY	2.0
19062	diplomatic_egy_attack_in_defence_army_4	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
19064	diplomatic_egy_attack_in_defence_army_4	VAR_MISSION_LENGTH_MOD_HARD	1.2
19068	diplomatic_egy_attack_in_defence_army_4	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
19069	diplomatic_egy_attack_in_defence_army_4	CND_CAMPAIGN	main_rome
1907	senate_med_research_military_tactics	VAR_MISSION_LENGTH_MOD_HARD	1.2
19078	diplomatic_egy_attack_in_defence_army_4	CND_FIRST_ROUND	4
19088	diplomatic_egy_attack_in_defence_army_4	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
19095	diplomatic_egy_attack_in_defence_army_4	CND_ROUNDS_UNTIL_NEXT	24
191	senate_bar_research_civil_economy	CND_FIRST_ROUND	3
19103	diplomatic_egy_attack_in_defence_army_4	CND_MIN_ALLIED	1
19107	diplomatic_egy_attack_in_defence_army_4	GEN_TARGET_FACTION	
19114	diplomatic_egy_attack_in_defence_army_4	GEN_CND_WAR_WITH_ALLY	
19121	diplomatic_egy_attack_in_defence_army_4	GEN_CND_FACTION_NEIGHBOURS	
19126	diplomatic_egy_attack_in_defence_army_4	GEN_CND_FACTION_NEIGHBOURS	
19132	diplomatic_egy_attack_in_defence_army_4	GEN_CND_NOT_TARGET_ARMY_IN_ANY_REGION	
19139	diplomatic_egy_attack_in_defence_army_4	VAR_OBJECTIVE_ARMIES_ONLY	
19140	diplomatic_egy_attack_in_defence_navy_1	VAR_CHANCE	50
19150	diplomatic_egy_attack_in_defence_navy_1	VAR_MISSION_LENGTH_MIN	3
19152	diplomatic_egy_attack_in_defence_navy_1	VAR_MISSION_LENGTH_MAX	6
19155	diplomatic_egy_attack_in_defence_navy_1	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
19162	diplomatic_egy_attack_in_defence_navy_1	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
19166	diplomatic_egy_attack_in_defence_navy_1	VAR_MISSION_LENGTH_MOD_EASY	2.0
1917	senate_med_research_military_tactics	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
19171	diplomatic_egy_attack_in_defence_navy_1	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
19181	diplomatic_egy_attack_in_defence_navy_1	VAR_MISSION_LENGTH_MOD_HARD	1.2
19183	diplomatic_egy_attack_in_defence_navy_1	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
19193	diplomatic_egy_attack_in_defence_navy_1	CND_CAMPAIGN	main_rome
1920	senate_med_research_military_tactics	VAR_OBJECTIVE_TECH_CATEGORY	rom_roman_mil_tac
19201	diplomatic_egy_attack_in_defence_navy_1	CND_FIRST_ROUND	4
19210	diplomatic_egy_attack_in_defence_navy_1	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
19220	diplomatic_egy_attack_in_defence_navy_1	CND_ROUNDS_UNTIL_NEXT	24
19221	diplomatic_egy_attack_in_defence_navy_1	CND_MIN_ALLIED	1
19222	diplomatic_egy_attack_in_defence_navy_1	GEN_TARGET_FACTION	
19231	diplomatic_egy_attack_in_defence_navy_1	GEN_CND_WAR_WITH_ALLY	
19234	diplomatic_egy_attack_in_defence_navy_1	GEN_CND_FACTION_NEIGHBOURS	
19236	diplomatic_egy_attack_in_defence_navy_1	GEN_CND_FACTION_NEIGHBOURS	
19243	diplomatic_egy_attack_in_defence_navy_1	VAR_OBJECTIVE_NAVIES_ONLY	
19249	diplomatic_egy_attack_in_defence_navy_2	VAR_CHANCE	50
1925	senate_med_research_military_tactics	CND_CAMPAIGN	main_rome
19252	diplomatic_egy_attack_in_defence_navy_2	VAR_MISSION_LENGTH_MIN	3
19257	diplomatic_egy_attack_in_defence_navy_2	VAR_MISSION_LENGTH_MAX	6
19263	diplomatic_egy_attack_in_defence_navy_2	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
1927	senate_med_research_military_tactics	CND_FIRST_ROUND	3
19271	diplomatic_egy_attack_in_defence_navy_2	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
19273	diplomatic_egy_attack_in_defence_navy_2	VAR_MISSION_LENGTH_MOD_EASY	2.0
19277	diplomatic_egy_attack_in_defence_navy_2	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
19285	diplomatic_egy_attack_in_defence_navy_2	VAR_MISSION_LENGTH_MOD_HARD	1.2
19291	diplomatic_egy_attack_in_defence_navy_2	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
19295	diplomatic_egy_attack_in_defence_navy_2	CND_CAMPAIGN	main_rome
19299	diplomatic_egy_attack_in_defence_navy_2	CND_FIRST_ROUND	4
19302	diplomatic_egy_attack_in_defence_navy_2	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
19308	diplomatic_egy_attack_in_defence_navy_2	CND_ROUNDS_UNTIL_NEXT	24
19314	diplomatic_egy_attack_in_defence_navy_2	CND_MIN_ALLIED	1
19320	diplomatic_egy_attack_in_defence_navy_2	GEN_TARGET_FACTION	
19325	diplomatic_egy_attack_in_defence_navy_2	GEN_CND_WAR_WITH_ALLY	
19327	diplomatic_egy_attack_in_defence_navy_2	GEN_CND_FACTION_NEIGHBOURS	
1933	senate_med_research_military_tactics	CND_ROUNDS_UNTIL_NEXT	32
19331	diplomatic_egy_attack_in_defence_navy_2	GEN_CND_FACTION_NEIGHBOURS	
19337	diplomatic_egy_attack_in_defence_navy_2	VAR_OBJECTIVE_NAVIES_ONLY	
19338	diplomatic_egy_attack_in_defence_navy_3	VAR_CHANCE	50
19345	diplomatic_egy_attack_in_defence_navy_3	VAR_MISSION_LENGTH_MIN	3
1935	senate_med_research_military_tactics	CND_MAX_MILITARY_TECHNOLOGY_RATIO	30
19355	diplomatic_egy_attack_in_defence_navy_3	VAR_MISSION_LENGTH_MAX	6
19359	diplomatic_egy_attack_in_defence_navy_3	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
19368	diplomatic_egy_attack_in_defence_navy_3	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
19369	diplomatic_egy_attack_in_defence_navy_3	VAR_MISSION_LENGTH_MOD_EASY	2.0
19371	diplomatic_egy_attack_in_defence_navy_3	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
19373	diplomatic_egy_attack_in_defence_navy_3	VAR_MISSION_LENGTH_MOD_HARD	1.2
19374	diplomatic_egy_attack_in_defence_navy_3	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
19382	diplomatic_egy_attack_in_defence_navy_3	CND_CAMPAIGN	main_rome
19390	diplomatic_egy_attack_in_defence_navy_3	CND_FIRST_ROUND	4
19399	diplomatic_egy_attack_in_defence_navy_3	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
19403	diplomatic_egy_attack_in_defence_navy_3	CND_ROUNDS_UNTIL_NEXT	24
19405	diplomatic_egy_attack_in_defence_navy_3	CND_MIN_ALLIED	1
19408	diplomatic_egy_attack_in_defence_navy_3	GEN_TARGET_FACTION	
1941	senate_med_research_military_tactics	CND_MIN_MILITARY_TECHNOLOGY_RATIO	5
19412	diplomatic_egy_attack_in_defence_navy_3	GEN_CND_WAR_WITH_ALLY	
19415	diplomatic_egy_attack_in_defence_navy_3	GEN_CND_FACTION_NEIGHBOURS	
19418	diplomatic_egy_attack_in_defence_navy_3	GEN_CND_FACTION_NEIGHBOURS	
19422	diplomatic_egy_attack_in_defence_navy_3	VAR_OBJECTIVE_NAVIES_ONLY	
19425	diplomatic_egy_attack_in_defence_navy_4	VAR_CHANCE	50
19433	diplomatic_egy_attack_in_defence_navy_4	VAR_MISSION_LENGTH_MIN	3
19437	diplomatic_egy_attack_in_defence_navy_4	VAR_MISSION_LENGTH_MAX	6
19440	diplomatic_egy_attack_in_defence_navy_4	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
19449	diplomatic_egy_attack_in_defence_navy_4	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
1945	senate_med_research_military_tactics	CND_NOT_RESEARCHING_TECHNOLOGY_MILITARY	
19455	diplomatic_egy_attack_in_defence_navy_4	VAR_MISSION_LENGTH_MOD_EASY	2.0
19463	diplomatic_egy_attack_in_defence_navy_4	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
19469	diplomatic_egy_attack_in_defence_navy_4	VAR_MISSION_LENGTH_MOD_HARD	1.2
19476	diplomatic_egy_attack_in_defence_navy_4	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
19477	diplomatic_egy_attack_in_defence_navy_4	CND_CAMPAIGN	main_rome
19482	diplomatic_egy_attack_in_defence_navy_4	CND_FIRST_ROUND	4
19490	diplomatic_egy_attack_in_defence_navy_4	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
19497	diplomatic_egy_attack_in_defence_navy_4	CND_ROUNDS_UNTIL_NEXT	24
195	senate_bar_research_civil_economy	CND_ROUNDS_UNTIL_NEXT	32
1950	senate_med_research_military_tactics	GEN_TARGET_NONE	
19503	diplomatic_egy_attack_in_defence_navy_4	CND_MIN_ALLIED	1
19513	diplomatic_egy_attack_in_defence_navy_4	GEN_TARGET_FACTION	
19521	diplomatic_egy_attack_in_defence_navy_4	GEN_CND_WAR_WITH_ALLY	
19530	diplomatic_egy_attack_in_defence_navy_4	GEN_CND_FACTION_NEIGHBOURS	
19532	diplomatic_egy_attack_in_defence_navy_4	GEN_CND_FACTION_NEIGHBOURS	
19539	diplomatic_egy_attack_in_defence_navy_4	VAR_OBJECTIVE_NAVIES_ONLY	
19540	diplomatic_egy_attack_navy_1	VAR_CHANCE	50
1955	senate_med_research_military_tactics	CND_FACTION	rom_sparta
19550	diplomatic_egy_attack_navy_1	VAR_MISSION_LENGTH_MIN	3
19551	diplomatic_egy_attack_navy_1	VAR_MISSION_LENGTH_MAX	6
19557	diplomatic_egy_attack_navy_1	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
19563	diplomatic_egy_attack_navy_1	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
19567	diplomatic_egy_attack_navy_1	VAR_MISSION_LENGTH_MOD_EASY	2.0
19576	diplomatic_egy_attack_navy_1	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
19579	diplomatic_egy_attack_navy_1	VAR_MISSION_LENGTH_MOD_HARD	1.2
19588	diplomatic_egy_attack_navy_1	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
19592	diplomatic_egy_attack_navy_1	CND_CAMPAIGN	main_rome
19596	diplomatic_egy_attack_navy_1	CND_FIRST_ROUND	4
19601	diplomatic_egy_attack_navy_1	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
19606	diplomatic_egy_attack_navy_1	CND_ROUNDS_UNTIL_NEXT	24
19615	diplomatic_egy_attack_navy_1	CND_MIN_ALLIED	1
19616	diplomatic_egy_attack_navy_1	GEN_TARGET_MILITARY_FORCE	
19619	diplomatic_egy_attack_navy_1	GEN_CND_WAR_WITH_ALLY	
1962	senate_med_research_military_tactics	CND_FACTION	rom_athens
19627	diplomatic_egy_attack_navy_1	GEN_CND_MIN_REGION_DISTANCE	0
19630	diplomatic_egy_attack_navy_1	GEN_CND_MAX_REGION_DISTANCE	2
19632	diplomatic_egy_attack_navy_1	VAR_OBJECTIVE_NAVIES_ONLY	
19638	diplomatic_egy_attack_navy_2	VAR_CHANCE	50
19644	diplomatic_egy_attack_navy_2	VAR_MISSION_LENGTH_MIN	3
19645	diplomatic_egy_attack_navy_2	VAR_MISSION_LENGTH_MAX	6
19649	diplomatic_egy_attack_navy_2	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
19658	diplomatic_egy_attack_navy_2	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
19659	diplomatic_egy_attack_navy_2	VAR_MISSION_LENGTH_MOD_EASY	2.0
19663	diplomatic_egy_attack_navy_2	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
19666	diplomatic_egy_attack_navy_2	VAR_MISSION_LENGTH_MOD_HARD	1.2
19672	diplomatic_egy_attack_navy_2	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
19678	diplomatic_egy_attack_navy_2	CND_CAMPAIGN	main_rome
19681	diplomatic_egy_attack_navy_2	CND_FIRST_ROUND	4
19686	diplomatic_egy_attack_navy_2	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
19696	diplomatic_egy_attack_navy_2	CND_ROUNDS_UNTIL_NEXT	24
19697	diplomatic_egy_attack_navy_2	CND_MIN_ALLIED	1
197	senate_bar_research_civil_economy	CND_MAX_CIVIL_TECHNOLOGY_RATIO	30
19704	diplomatic_egy_attack_navy_2	GEN_TARGET_MILITARY_FORCE	
1971	senate_med_research_military_tactics	CND_FACTION	rom_carthage
19713	diplomatic_egy_attack_navy_2	GEN_CND_WAR_WITH_ALLY	
19719	diplomatic_egy_attack_navy_2	GEN_CND_MIN_REGION_DISTANCE	0
19725	diplomatic_egy_attack_navy_2	GEN_CND_MAX_REGION_DISTANCE	2
19726	diplomatic_egy_attack_navy_2	VAR_OBJECTIVE_NAVIES_ONLY	
19727	diplomatic_egy_attack_navy_3	VAR_CHANCE	50
19728	diplomatic_egy_attack_navy_3	VAR_MISSION_LENGTH_MIN	3
19736	diplomatic_egy_attack_navy_3	VAR_MISSION_LENGTH_MAX	6
19737	diplomatic_egy_attack_navy_3	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
19747	diplomatic_egy_attack_navy_3	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
1975	senate_med_research_military_tactics	CND_FACTION	rom_macedon
19754	diplomatic_egy_attack_navy_3	VAR_MISSION_LENGTH_MOD_EASY	2.0
19759	diplomatic_egy_attack_navy_3	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
19765	diplomatic_egy_attack_navy_3	VAR_MISSION_LENGTH_MOD_HARD	1.2
19768	diplomatic_egy_attack_navy_3	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
19775	diplomatic_egy_attack_navy_3	CND_CAMPAIGN	main_rome
19778	diplomatic_egy_attack_navy_3	CND_FIRST_ROUND	4
19782	diplomatic_egy_attack_navy_3	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
19784	diplomatic_egy_attack_navy_3	CND_ROUNDS_UNTIL_NEXT	24
1979	senate_rom_capture_region_random_enemy	CND_CAMPAIGN	main_rome
19792	diplomatic_egy_attack_navy_3	CND_MIN_ALLIED	1
