id	incident_key	payload_key	value
7582	rom_settled_dispute	CHANGE_AMBITION	AMOUNT[2]
764	rom_subject_hellenic_religious_5_Epidaurus_i_C	TARGET	EVENT
77	disaster_flood	TARGET	EVENT
772	rom_subject_hellenic_religious_5_Epidaurus_i_D	TARGET	EVENT
775	rom_subject_hellenic_religious_6_hedonistic_i_A	TARGET	EVENT
777	rom_subject_hellenic_religious_6_hedonistic_i_B	TARGET	EVENT
781	rom_subject_hellenic_religious_7_Bura_i_A	TARGET	EVENT
789	rom_subject_hellenic_religious_7_Bura_i_B	rom_subject_payload_good_omen	DURATION[2]
791	rom_subject_hellenic_religious_7_Bura_i_C	TARGET	EVENT
797	rom_subject_hellenic_religious_7_Bura_i_D	TARGET	EVENT
803	rom_subject_hellenic_hetaira_1_i_A	TREASURY	AMOUNT[-2000]
810	rom_subject_hellenic_hetaira_1_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
8147	barb_hostile_dispute_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
8150	barb_hostile_dispute_B	subject_happiness_good	DURATION[4];GLOBAL
8158	barb_hostile_dispute_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8168	barb_hostile_dispute_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8171	barb_hostile_governor_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
8175	barb_hostile_governor_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
8177	barb_hostile_governor_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8181	barb_hostile_governor_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
819	rom_subject_hellenic_hetaira_1_i_C	TARGET	EVENT
8191	barb_my_sword_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
8192	barb_my_sword_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8196	barb_secret_meetings_A	CHANGE_POLITICAL_POWER	AMOUNT[-1]
82	setback_lost	TARGET	EVENT
8204	barb_secret_meetings_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
8205	barb_secret_meetings_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
8215	barb_secret_meetings_D	CHANGE_POLITICAL_POWER	AMOUNT[1]
8224	barb_trading_enemy_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
8232	barb_trading_enemy_B	subject_gdp_good	DURATION[4];GLOBAL
8234	barb_tribal_loyalty_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
8243	barb_tribal_loyalty_B	subject_happiness_good	DURATION[4];GLOBAL
8253	barb_tribal_loyalty_C	subject_diplomacy_good	DURATION[4];GLOBAL
8254	barb_tribal_loyalty_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8255	barb_young_challenger_A	subject_happiness_good	DURATION[4];GLOBAL
8259	barb_young_challenger_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
826	rom_subject_hellenic_hetaira_1_i_D	TARGET	EVENT
8260	barb_young_challenger_C	subject_happiness_bad	DURATION[4];GLOBAL
8264	barb_young_challenger_D	CHANGE_POLITICAL_POWER	AMOUNT[1]
8270	eas_agrarian_agitator_A	subject_happiness_good	DURATION[4];GLOBAL
8277	eas_agrarian_agitator_B	subject_gdp_good	DURATION[4];GLOBAL
8283	eas_agrarian_agitator_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
8290	eas_agrarian_agitator_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8292	eas_hostile_dispute_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
8295	eas_hostile_dispute_B	subject_happiness_good	DURATION[4];GLOBAL
8297	eas_hostile_dispute_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8307	eas_hostile_dispute_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8308	eas_hostile_governor_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
8318	eas_hostile_governor_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
832	rom_subject_hellenic_hetaira_2_i_A	TARGET	EVENT
8328	eas_hostile_governor_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8329	eas_hostile_governor_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8331	eas_secret_meetings_A	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8332	eas_secret_meetings_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
8334	eas_secret_meetings_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
8335	eas_secret_meetings_D	CHANGE_POLITICAL_POWER	AMOUNT[1]
8336	eas_temple_sacrilege_A	subject_culture_good	DURATION[4];GLOBAL
8338	eas_temple_sacrilege_B	subject_happiness_good	DURATION[4];GLOBAL
8343	eas_temple_sacrilege_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
8344	eas_temple_sacrilege_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8349	eas_young_challenger_A	subject_happiness_good	DURATION[4];GLOBAL
8355	eas_young_challenger_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
836	rom_subject_hellenic_hetaira_2_i_B	TARGET	EVENT
8360	eas_young_challenger_C	subject_happiness_bad	DURATION[4];GLOBAL
8365	eas_young_challenger_D	CHANGE_POLITICAL_POWER	AMOUNT[1]
8372	gre_agrarian_agitator_A	subject_happiness_good	DURATION[4];GLOBAL
8380	gre_agrarian_agitator_B	subject_gdp_good	DURATION[4];GLOBAL
8383	gre_agrarian_agitator_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
8386	gre_agrarian_agitator_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8391	gre_hostile_dispute_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
8393	gre_hostile_dispute_B	subject_happiness_good	DURATION[4];GLOBAL
8397	gre_hostile_dispute_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8405	gre_hostile_dispute_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
841	rom_subject_hellenic_hetaira_2_i_C	TREASURY	AMOUNT[-1000]
8412	gre_hostile_governor_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
8416	gre_hostile_governor_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
8425	gre_hostile_governor_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8427	gre_hostile_governor_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8437	gre_secret_meetings_A	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8446	gre_secret_meetings_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
8448	gre_secret_meetings_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
8453	gre_secret_meetings_D	CHANGE_POLITICAL_POWER	AMOUNT[1]
8459	gre_temple_sacrilege_A	subject_culture_good	DURATION[4];GLOBAL
8465	gre_temple_sacrilege_B	subject_happiness_good	DURATION[4];GLOBAL
847	rom_subject_hellenic_hetaira_2_i_D	TARGET	EVENT
8473	gre_temple_sacrilege_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
8479	gre_temple_sacrilege_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8488	gre_young_challenger_A	subject_happiness_good	DURATION[4];GLOBAL
8494	gre_young_challenger_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8501	gre_young_challenger_C	subject_happiness_bad	DURATION[4];GLOBAL
8505	gre_young_challenger_D	CHANGE_POLITICAL_POWER	AMOUNT[1]
8511	rom_agrarian_agitator_A	subject_happiness_good	DURATION[4];GLOBAL
852	rom_subject_hellenic_hetaira_3_i_A	TARGET	EVENT
8520	rom_agrarian_agitator_B	subject_gdp_good	DURATION[4];GLOBAL
8522	rom_agrarian_agitator_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
8523	rom_agrarian_agitator_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8532	rom_banning_corrupt_A	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8538	rom_banning_corrupt_B	subject_happiness_good	DURATION[4];GLOBAL
8539	rom_banning_corrupt_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
8545	rom_banning_corrupt_D	subject_happiness_bad	DURATION[4];GLOBAL
8546	rom_hostile_dispute_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
8551	rom_hostile_dispute_B	subject_happiness_good	DURATION[4];GLOBAL
8552	rom_hostile_dispute_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8559	rom_hostile_dispute_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8566	rom_hostile_governor_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
8575	rom_hostile_governor_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
8584	rom_hostile_governor_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8587	rom_hostile_governor_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8596	rom_secret_meetings_A	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8602	rom_secret_meetings_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
861	rom_subject_hellenic_hetaira_3_i_B	TREASURY	AMOUNT[-1000]
8611	rom_secret_meetings_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
8616	rom_secret_meetings_D	CHANGE_POLITICAL_POWER	AMOUNT[1]
8624	rom_temple_sacrilege_A	subject_culture_good	DURATION[4];GLOBAL
8634	rom_temple_sacrilege_B	subject_happiness_good	DURATION[4];GLOBAL
8641	rom_temple_sacrilege_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
8648	rom_temple_sacrilege_D	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8654	rom_young_challenger_A	subject_happiness_good	DURATION[4];GLOBAL
8659	rom_young_challenger_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
8668	rom_young_challenger_C	subject_happiness_bad	DURATION[4];GLOBAL
8675	rom_young_challenger_D	CHANGE_POLITICAL_POWER	AMOUNT[1]
8684	olympics_winner_432	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[201]
8688	olympics_celebratory_games	olympics_celebratory	DURATION[4];GLOBAL
8689	festival_lemuria	festival_lemuria	DURATION[4];GLOBAL
8693	olympics_successful_games	olympics_successful	DURATION[4];GLOBAL
8697	olympics_unhappy_games	olympics_unhappy	DURATION[4];GLOBAL
8706	olympics_unsuccessful_games	olympics_unsuccessful	DURATION[4];GLOBAL
8707	disaster_pel_plague_athens	pel_plague_athens	DURATION[12]
8714	disaster_pel_plague_athens	TARGET	EVENT
8716	disaster_pel_earthquake	DAMAGE_BUILDING	MIN[25];MAX[100]
872	rom_subject_hellenic_hetaira_3_i_D	TARGET	EVENT
8720	disaster_pel_earthquake	TARGET	EVENT
8730	disaster_pel_earthquake	rom_payload_disaster_earthquake	DURATION[4]
8734	olympics_winner_428	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[202]
8739	olympics_winner_424	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[203]
8749	olympics_winner_420	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[204]
8751	olympics_winner_416	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[205]
8758	olympics_winner_412	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[206]
8761	olympics_winner_408	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[207]
8764	olympics_winner_404	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[208]
8769	olympics_winner_400	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[209]
8782	pythian_celebratory_games	pythian_celebratory	DURATION[4];GLOBAL
8786	pythian_successful_games	pythian_successful	DURATION[4];GLOBAL
8795	pythian_unhappy_games	pythian_unhappy	DURATION[4];GLOBAL
8798	pythian_unsuccessful_games	pythian_unsuccessful	DURATION[4];GLOBAL
8799	isthmian_celebratory_games	isthmian_celebratory	DURATION[4];GLOBAL
8804	isthmian_successful_games	isthmian_successful	DURATION[4];GLOBAL
8809	isthmian_unhappy_games	isthmian_unhappy	DURATION[4];GLOBAL
8819	isthmian_unsuccessful_games	isthmian_unsuccessful	DURATION[4];GLOBAL
882	rom_subject_hellenic_hetaira_4_i_A	TARGET	EVENT
8824	nemean_celebratory_games	nemean_celebratory	DURATION[4];GLOBAL
8834	nemean_successful_games	nemean_successful	DURATION[4];GLOBAL
8842	nemean_unhappy_games	nemean_unhappy	DURATION[4];GLOBAL
8848	nemean_unsuccessful_games	nemean_unsuccessful	DURATION[4];GLOBAL
885	rom_subject_hellenic_hetaira_4_i_B	TARGET	EVENT
8853	pythian_winner_430	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[301]
8855	pythian_winner_426	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[302]
8863	pythian_winner_422	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[303]
887	rom_subject_hellenic_hetaira_4_i_C	TARGET	EVENT
8871	pythian_winner_418	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[304]
8880	pythian_winner_414	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[305]
8882	pythian_winner_410	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[306]
8888	pythian_winner_406	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[307]
8897	pythian_winner_402	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[308]
8900	isthmian_winner_431	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[501]
8901	isthmian_winner_429	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[502]
8905	isthmian_winner_427	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[503]
8913	isthmian_winner_425	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[504]
8918	isthmian_winner_423	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[505]
8925	isthmian_winner_421	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[506]
8926	isthmian_winner_419	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[507]
8929	isthmian_winner_417	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[508]
8938	isthmian_winner_415	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[509]
8944	isthmian_winner_413	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[510]
8951	isthmian_winner_411	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[511]
8954	isthmian_winner_409	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[512]
896	rom_subject_hellennic_profession_1_Goldsmith_i_A	TARGET	EVENT
8963	isthmian_winner_407	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[513]
8966	isthmian_winner_405	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[514]
8968	isthmian_winner_403	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[515]
8972	isthmian_winner_401	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[516]
8974	nemean_winner_431	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[401]
8975	nemean_winner_429	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[402]
8983	nemean_winner_427	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[403]
8989	nemean_winner_425	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[404]
8993	nemean_winner_423	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[405]
8995	nemean_winner_421	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[406]
9	disaster_earthquake	rom_payload_disaster_earthquake	DURATION[2]
9003	nemean_winner_419	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[407]
9011	nemean_winner_417	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[408]
9019	nemean_winner_415	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[409]
9025	nemean_winner_413	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[410]
9028	nemean_winner_411	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[411]
903	rom_subject_hellennic_profession_1_Goldsmith_i_B	TREASURY	AMOUNT[5000]
9034	nemean_winner_409	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[412]
9042	nemean_winner_407	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[413]
9044	nemean_winner_405	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[414]
9054	nemean_winner_403	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[415]
9064	nemean_winner_401	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[416]
9073	pel_festival_adonis	pel_festival_adonis	DURATION[1];GLOBAL
9083	pel_festival_apollo	pel_festival_apollo	DURATION[1];GLOBAL
9086	pel_festival_athena	pel_festival_athena	DURATION[1];GLOBAL
9093	pel_festival_bronze_workers	pel_festival_bronze_workers	DURATION[1];GLOBAL
9097	pel_festival_dionysos	pel_festival_dionysos	DURATION[1];GLOBAL
9101	pel_festival_dionysos_athenai	pel_festival_dionysos_athenai	DURATION[1];GLOBAL
9107	pel_festival_gods	pel_festival_gods	DURATION[1];GLOBAL
911	rom_subject_hellennic_profession_1_Goldsmith_i_C	TARGET	EVENT
9111	pel_festival_helen	pel_festival_helen	DURATION[1];GLOBAL
9113	pel_festival_helots	pel_festival_helots	DURATION[1];GLOBAL
9118	pel_festival_herakles	pel_festival_herakles	DURATION[1];GLOBAL
9119	pel_festival_naked_youths	pel_festival_naked_youths	DURATION[1];GLOBAL
9129	pel_festival_panathenaic_games	pel_festival_panathenaic_games	DURATION[1];GLOBAL
9132	pel_festival_salamis	pel_festival_salamis	DURATION[1];GLOBAL
9139	pel_festival_women	pel_festival_women	DURATION[1];GLOBAL
9142	pel_festival_zeus	pel_festival_zeus	DURATION[1];GLOBAL
9145	bar_banditry	TARGET	EVENT
9149	eas_banditry	TARGET	EVENT
9150	gre_banditry	TARGET	EVENT
9152	nom_banditry	TARGET	EVENT
9157	rom_banditry	TARGET	EVENT
916	rom_subject_hellenic_trade_1_Silk_i_A	TARGET	EVENT
9164	bar_cursed_leader	TARGET	EVENT
9168	bar_ravaged_land	TARGET	EVENT
917	rom_subject_hellenic_trade_1_Silk_i_B	TARGET	EVENT
9177	bar_slave_riots	TARGET	EVENT
9186	bar_slaves_escaped	TARGET	EVENT
9190	eas_cursed_leader	TARGET	EVENT
9198	eas_ravaged_land	TARGET	EVENT
92	incident_roman_urban_migration	TARGET	EVENT
9202	eas_slave_riots	TARGET	EVENT
9205	eas_slaves_escaped	TARGET	EVENT
9206	gre_cursed_leader	TARGET	EVENT
9211	gre_ravaged_land	TARGET	EVENT
9217	gre_slave_riots	TARGET	EVENT
9227	gre_slaves_escaped	TARGET	EVENT
9234	nom_cursed_leader	TARGET	EVENT
9240	nom_ravaged_land	TARGET	EVENT
9250	nom_slave_riots	TARGET	EVENT
9255	nom_slaves_escaped	TARGET	EVENT
9260	rom_cursed_leader	TARGET	EVENT
9267	rom_ravaged_land	TARGET	EVENT
927	rom_subject_hellenic_trade_1_Silk_i_C	TARGET	EVENT
9277	rom_slave_riots	TARGET	EVENT
9286	rom_slaves_escaped	TARGET	EVENT
9291	bar_settled_dispute	TARGET	EVENT
9297	bar_settled_dispute	TARGET	EVENT
9300	bar_settled_dispute	TARGET	EVENT
9303	bar_settled_dispute	TARGET	EVENT
9304	bar_settled_dispute	TARGET	EVENT
9313	bar_political_scandal	TARGET	EVENT
9318	eas_political_scandal	TARGET	EVENT
9325	gre_political_scandal	TARGET	EVENT
9333	nom_political_scandal	TARGET	EVENT
9334	rom_political_scandal	TARGET	EVENT
934	rom_subject_hellenic_trade_2_Spices_i_A	rom_subject_payload_spice	DURATION[4]
9344	pel_disgraced	TARGET	EVENT
9352	pel_disgraced	GIVE_TRAIT	TRAIT_KEY[pel_disgrace]
9361	pel_execution	TARGET	EVENT
9362	pel_execution	KILL_CHARACTER	TRUE
9365	pel_ostracism	TARGET	EVENT
9370	pel_ostracism	KILL_CHARACTER	TRUE
9376	pel_ostracism	CHANGE_POLITICAL_POWER	-10
9385	pel_hero_army	TARGET	EVENT
9390	pel_hero_army	GIVE_TRAIT	TRAIT_KEY[pel_hero_army]
9396	pel_hero_city	TARGET	EVENT
9399	pel_hero_city	GIVE_TRAIT	TRAIT_KEY[pel_hero_city]
9401	political_event_riot_in_capital_A	CHANGE_POLITICAL_POWER	AMOUNT[-1]
9404	political_event_riot_in_capital_A	CHANGE_PARTY_LOYALTY	AMOUNT[-10];DURATION[5]
9407	political_event_riot_in_capital_A	CHANGE_PARTY_LOYALTY	AMOUNT[5];DURATION[5];OTHER_PARTIES
9414	political_event_riot_in_capital_B	CHANGE_PARTY_LOYALTY	AMOUNT[-5];DURATION[5]
9422	political_event_riot_in_capital_C	CHANGE_PARTY_LOYALTY	AMOUNT[5];DURATION[5]
9429	political_event_riot_in_capital_C	CHANGE_PARTY_LOYALTY	AMOUNT[5];DURATION[5];OTHER_PARTIES
9437	political_event_rival_banquet_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
944	rom_subject_hellenic_trade_2_Spices_i_B	rom_subject_payload_good_omen	DURATION[4]
9444	political_event_rival_banquet_A	CHANGE_PARTY_LOYALTY	AMOUNT[10];DURATION[5]
9445	political_event_rival_banquet_A	CHANGE_PARTY_LOYALTY	AMOUNT[10];DURATION[5];OTHER_PARTIES
9453	political_event_rival_banquet_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
9462	political_event_rival_banquet_C	CHANGE_PARTY_LOYALTY	AMOUNT[-5];DURATION[5]
9468	political_event_rival_banquet_C	CHANGE_PARTY_LOYALTY	AMOUNT[-5];DURATION[5];OTHER_PARTIES
947	rom_subject_hellenic_trade_2_Spices_i_C	rom_subject_payload_foreign_trade	DURATION[4]
9478	political_event_assassination_plot_A	CHANGE_PARTY_LOYALTY	AMOUNT[5];DURATION[5]
9485	political_event_assassination_plot_A	CHANGE_PARTY_LOYALTY	AMOUNT[5];DURATION[5];OTHER_PARTIES
9489	political_event_assassination_plot_B	CHANGE_GRAVITAS	AMOUNT[-30]
9492	political_event_assassination_plot_B	CHANGE_PARTY_LOYALTY	AMOUNT[-10];DURATION[5]
9493	political_event_intimidate_opposition_A	CHANGE_PARTY_LOYALTY	AMOUNT[-10];DURATION[5];PRIMARY_PARTY;OTHER_PARTIES
9496	political_event_intimidate_opposition_A	CHANGE_POLITICAL_POWER	AMOUNT[-1];PRIMARY_PARTY;OTHER_PARTIES
9499	political_event_intimidate_opposition_B	CHANGE_PARTY_LOYALTY	AMOUNT[10];DURATION[5];PRIMARY_PARTY;OTHER_PARTIES
9501	political_event_intimidate_opposition_B	CHANGE_POLITICAL_POWER	AMOUNT[1];PRIMARY_PARTY;OTHER_PARTIES
9505	political_event_assassination_plot_B	IMPRISON_CHARACTER	DURATION[5]
9507	political_event_assassination_plot_C	PROMOTE_CHARACTER	TRUE
9511	3c_disaster_fire	rom_payload_disaster_fire	DURATION[2]
9521	3c_disaster_fire	TARGET	EVENT
9525	3c_disaster_flood	rom_payload_disaster_floods	DURATION[4]
9530	3c_disaster_flood	TARGET	EVENT
9537	3c_disaster_flood	DAMAGE_BUILDING	MIN[0];MAX[25]
9538	3c_disaster_earthquake	rom_payload_disaster_earthquake	DURATION[2]
9539	3c_disaster_earthquake	TARGET	EVENT
9541	3c_disaster_earthquake	DAMAGE_BUILDING	MIN[25];MAX[100]
9546	3c_disaster_fire	DAMAGE_BUILDING	MIN[0];MAX[75]
9551	send_diplomat_tribute	TREASURY	AMOUNT[5000]
9552	send_diplomat_master_horseman	3c_master_horseman	DURATION[4]
956	rom_subject_hellenic_trade_3_Nisean_i_A	TARGET	EVENT
9562	send_diplomat_famous_scholar	3c_famous_scholar	DURATION[4]
9572	send_diplomat_tactician	3c_tactician	DURATION[4]
9578	send_diplomat_famous_bard	3c_famous_bard	DURATION[4]
9587	send_diplomat_betrayal_3	3c_betrayal_reduced_trade	DURATION[4]
9597	send_diplomat_betrayal_2	3c_betrayal_reduced_research	DURATION[4]
9598	send_diplomat_betrayal_1	3c_betrayal_reduced_morale	DURATION[4]
9606	3c_rom_revolt_of_the_mint_workers	3c_revolt_of_the_mint_workers	DURATION[4]
9615	3c_rom_revolt_of_the_mint_workers	TARGET	EVENT
9620	3c_alani_mystic_dreams_i_B	3c_mystic_dreams_i_B_political	DURATION[6]
9629	3c_alani_mystic_dreams_i_C	3c_mystic_dreams_i_C_morale	DURATION[6]
9637	3c_alani_mystic_dreams_i_D	3c_mystic_dreams_i_D_general_stats	DURATION[4]
965	rom_subject_hellenic_trade_3_Nisean_i_B	TARGET	EVENT
9667	3c_alani_mystic_dreams_i_A	3c_mystic_dreams_i_A_recruitment	DURATION[6]
9674	3c_rom_stolen_eagle_i_A	3c_stolen_eagle_i_A	DURATION[6]
969	rom_subject_hellenic_trade_3_Nisean_i_C	TARGET	EVENT
9698	3c_rom_stolen_eagle_i_C	3c_stolen_eagle_i_C	DURATION[4]
9706	3c_rom_stolen_eagle_i_D	3c_stolen_eagle_i_D	DURATION[3]
9715	3c_alani_mystic_dreams_i_D	GIVE_TRAIT	TRAIT_KEY[3c_event_mystic_dreams_confused]
9718	3c_alani_mystic_dreams_i_D	TARGET	EVENT
9731	3c_alani_mystic_dreams_i_B	LOYALTY	AMOUNT[10];DURATION[5]
9741	3c_rom_Sibylline_Books_i_Burned	GIVE_TRAIT	TRAIT_KEY[3c_event_books_rational]
975	rom_subject_hellenic_profession_2_Blacksmith_i_A	TARGET	EVENT
9830	3c_ships_at_the_port_i_A	3c_ships_at_the_port_A	DURATION[5]
9835	3c_ships_at_the_port_i_B	3c_ships_at_the_port_B	DURATION[5]
9844	3c_ships_at_the_port_i_D	3c_ships_at_the_port_D	DURATION[5]
9857	3c_rat_infestation_i_A	3c_rat_infestation_i_A	DURATION[4]
9865	3c_rat_infestation_i_B	3c_rat_infestation_i_B	DURATION[8]
9874	3c_rat_infestation_i_C	3c_rat_infestation_i_C	DURATION[4]
9880	3c_rat_infestation_i_D	3c_rat_infestation_i_D	DURATION[4]
989	rom_subject_hellenic_profession_2_Blacksmith_i_C	TARGET	EVENT
995	rom_subject_hellenic_profession_4_Priestess_i_A	TARGET	EVENT
9963	3c_rat_infestation_i_Start	3c_rat_infestation	DURATION[4]
9964	3c_Faction_Leader_Aurelian_1_i_A	CHANGE_AUTHORITY	AMOUNT[1]
9967	3c_Faction_Leader_Aurelian_1_i_B	CHANGE_SUBTERFUGE	AMOUNT[1]
9976	3c_Faction_Leader_Aurelian_1_i_C	CHANGE_ZEAL	AMOUNT[1]
998	rom_subject_hellenic_profession_4_Priestess_i_B	TARGET	EVENT
9982	3c_Faction_Leader_Aurelian_1_i_D	CHANGE_GRAVITAS	AMOUNT[10]
9988	3c_Faction_Leader_Aurelian_2_i_A	CHANGE_GRAVITAS	AMOUNT[10]
9989	3c_Faction_Leader_Aurelian_2_i_B	CHANGE_ZEAL	AMOUNT[1]
9998	3c_Faction_Leader_Aurelian_2_i_C	CHANGE_SUBTERFUGE	AMOUNT[1]
