child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position
dk_num_civil_philosophy_003_foreign_customs	dk_num_civil_philosophy_001_temple_tax	0	3	4
dk_num_civil_philosophy_004_ceremonial_rites	dk_num_civil_philosophy_002_dynastic_list	0	3	4
dk_num_civil_philosophy_005_foreign_policy	dk_num_civil_philosophy_003_foreign_customs	0	2	4
dk_num_civil_philosophy_006_ritual_sacrifice	dk_num_civil_philosophy_004_ceremonial_rites	0	1	4
dk_num_civil_philosophy_007_multilingual	dk_num_civil_philosophy_005_foreign_policy	0	1	4
dk_num_civil_philosophy_008_religious_conformity	dk_num_civil_philosophy_006_ritual_sacrifice	0	2	4
dk_num_civil_philosophy_009_cultural_assimilation	dk_num_civil_philosophy_007_multilingual	0	3	4
dk_num_military_management_002_signalling	dk_num_military_management_001_training_reforms	0	1	4
dk_num_military_management_003_naval_maneuvers	dk_num_military_management_001_training_reforms	0	3	4
dk_num_military_management_004_ammunition_supply_chain	dk_num_military_management_002_signalling	0	2	4
dk_num_military_management_005_marine_training	dk_num_military_management_003_naval_maneuvers	0	2	4
dk_num_military_management_006_cavalry_tactics	dk_num_military_management_004_ammunition_supply_chain	0	2	1
dk_num_military_management_008_fore_and_aft_rigging	dk_num_military_management_005_marine_training	0	2	4
dk_num_military_management_007_professional_soldiery	dk_num_military_management_006_cavalry_tactics	0	2	4
dk_num_military_management_009_roman_training_reforms	dk_num_military_management_007_professional_soldiery	0	1	4
dk_num_military_siege_002_siege_tower	dk_num_military_siege_001_Engineering	0	1	4
dk_num_military_siege_003_ammunition_stores	dk_num_military_siege_001_Engineering	0	3	4
dk_num_military_siege_004_battering_ram	dk_num_military_siege_002_siege_tower	0	2	4
dk_num_military_siege_005_armoured_siege_units	dk_num_military_siege_003_ammunition_stores	0	2	4
dk_num_military_siege_006_elephant_training	dk_num_military_siege_004_battering_ram	0	2	1
dk_num_military_siege_007_improved_defensive_artillery	dk_num_military_siege_005_armoured_siege_units	0	2	4
dk_num_military_siege_008_torsion_techniques	dk_num_military_siege_006_elephant_training	0	2	4
dk_num_military_siege_009_centrail_grain_house	dk_num_military_siege_007_improved_defensive_artillery	0	1	3
dk_num_military_tactics_002_physical_conditioning	dk_num_military_tactics_001_rites_of_melqart	0	1	4
dk_num_military_tactics_003_ship_rams	dk_num_military_tactics_001_rites_of_melqart	0	3	4
dk_num_military_tactics_004_weapon_proficiency	dk_num_military_tactics_002_physical_conditioning	0	2	4
dk_num_military_tactics_005_improved_ramming	dk_num_military_tactics_003_ship_rams	0	2	4
dk_num_military_tactics_006_tactical_flexibility	dk_num_military_tactics_004_weapon_proficiency	0	2	1
dk_num_military_tactics_007_tactical_drills	dk_num_military_tactics_006_tactical_flexibility	0	2	4
dk_num_military_tactics_008_warrior_aristocracy	dk_num_military_tactics_007_tactical_drills	0	1	4
dk_num_military_tactics_009_mastery_of_terrain	dk_num_military_tactics_007_tactical_drills	0	3	4
dk_saba_civil_construction_002_water_sleucing	dk_saba_civil_construction_001_tax_labour	0	3	1
dk_saba_civil_construction_003_city_planning	dk_saba_civil_construction_001_tax_labour	0	2	1
dk_saba_civil_construction_004_architectural_advances	dk_saba_civil_construction_003_city_planning	0	2	4
dk_saba_civil_construction_005_qanat	dk_saba_civil_construction_004_architectural_advances	0	1	4
dk_saba_civil_construction_006_measuring_instruments	dk_saba_civil_construction_004_architectural_advances	0	3	4
dk_saba_civil_construction_007_improved_material_transportation	dk_saba_civil_construction_005_qanat	0	2	4
dk_saba_civil_construction_008_crane_mechanics	dk_saba_civil_construction_006_measuring_instruments	0	2	4
dk_saba_civil_construction_009_monumental_architecture	dk_saba_civil_construction_007_improved_material_transportation	0	2	1
dk_saba_civil_construction_009_monumental_architecture	dk_saba_civil_construction_008_crane_mechanics	0	2	3
dk_saba_civil_economy_002_seeding_plough	dk_saba_civil_economy_001_preferred_markets	0	1	4
dk_saba_civil_economy_003_armed_escorts	dk_saba_civil_economy_001_preferred_markets	0	3	4
dk_saba_civil_economy_004_artificial_lakes	dk_saba_civil_economy_002_seeding_plough	0	2	4
dk_saba_civil_economy_005_trade_language	dk_saba_civil_economy_003_armed_escorts	0	2	4
dk_saba_civil_economy_006_canal_and_dam_system	dk_saba_civil_economy_004_artificial_lakes	0	2	1
dk_saba_civil_economy_007_fixed_tariffs	dk_saba_civil_economy_005_trade_language	0	2	4
dk_saba_civil_economy_008_desert_reclamation	dk_saba_civil_economy_006_canal_and_dam_system	0	2	4
dk_saba_civil_economy_009_intensified_agriculture	dk_saba_civil_economy_008_desert_reclamation	0	1	4
dk_saba_civil_philosophy_002_legal_documentation	dk_saba_civil_philosophy_001_scholarship	0	1	4
dk_saba_civil_philosophy_003_philosophers	dk_saba_civil_philosophy_001_scholarship	0	3	4
dk_saba_civil_philosophy_006_economic_archive	dk_saba_civil_philosophy_002_legal_documentation	0	2	4
dk_saba_civil_philosophy_005_astronomy	dk_saba_civil_philosophy_003_philosophers	0	2	4
dk_saba_civil_philosophy_008_annual_survey	dk_saba_civil_philosophy_004_legal_institutions	0	1	4
dk_saba_civil_philosophy_007_natural_philosophy	dk_saba_civil_philosophy_005_astronomy	0	2	4
dk_saba_civil_philosophy_004_legal_institutions	dk_saba_civil_philosophy_006_economic_archive	0	3	4
dk_saba_civil_philosophy_009_cultism	dk_saba_civil_philosophy_007_natural_philosophy	0	2	4
dk_saba_military_management_003_mercenaries	dk_saba_military_management_001_signalling	0	2	1
dk_saba_military_management_004_fore_and_aft_rigging	dk_saba_military_management_002_naval_mnaneouvers	0	2	4
dk_saba_military_management_005_military_method	dk_saba_military_management_003_mercenaries	0	2	3
dk_saba_military_management_008_naval_artillery_training	dk_saba_military_management_004_fore_and_aft_rigging	0	2	3
dk_saba_military_management_006_camel_tactics	dk_saba_military_management_005_military_method	0	2	4
dk_saba_military_management_007_lore_of_the_desert	dk_saba_military_management_006_camel_tactics	0	3	1
dk_saba_military_management_009_marine_training	dk_saba_military_management_008_naval_artillery_training	0	2	4
dk_saba_military_siege_002_siege_tower	dk_saba_military_siege_001_Engineering	0	1	4
dk_saba_military_siege_003_central_grain_warehouse	dk_saba_military_siege_001_Engineering	0	3	4
dk_saba_military_siege_004_battering_ram	dk_saba_military_siege_002_siege_tower	0	2	4
dk_saba_military_siege_005_ammunition_stores	dk_saba_military_siege_003_central_grain_warehouse	0	2	4
dk_saba_military_siege_006_armoured_siege_units	dk_saba_military_siege_004_battering_ram	0	2	1
dk_saba_military_siege_008_emergency_siege_measures	dk_saba_military_siege_005_ammunition_stores	0	2	4
dk_saba_military_siege_007_torsion_techniques	dk_saba_military_siege_006_armoured_siege_units	0	2	4
dk_saba_military_siege_009_improved_defensive_artillery	dk_saba_military_siege_008_emergency_siege_measures	0	1	3
dk_saba_military_tactics_002_physical_conditioning	dk_saba_military_tactics_001_deck_artillery	0	1	4
dk_saba_military_tactics_003_ship_rams	dk_saba_military_tactics_001_deck_artillery	0	3	4
dk_saba_military_tactics_004_weapon_proficiency	dk_saba_military_tactics_002_physical_conditioning	0	2	4
dk_saba_military_tactics_005_improved_ramming	dk_saba_military_tactics_003_ship_rams	0	2	4
dk_saba_military_tactics_006_tactical_flexibility	dk_saba_military_tactics_004_weapon_proficiency	0	2	1
dk_saba_military_tactics_007_tactical_drills	dk_saba_military_tactics_006_tactical_flexibility	0	2	4
dk_saba_military_tactics_008_advanced_camel_tactics	dk_saba_military_tactics_007_tactical_drills	0	1	4
dk_saba_military_tactics_009_strategic_maneuvers	dk_saba_military_tactics_007_tactical_drills	0	3	4
rom_gaul_civil_construction_009_enclosed_settlement	emp_dacia_civil_construction_007_murus_dacius	0	2	1
rom_gaul_civil_druidic_council_007_multilingual	emp_thracian_civil_druidic_council_006_hellenisation	0	2	4
rom_gaul_military_warrior_code_009_infantry_drills	emp_thracian_military_warrior_code_008_bronze_armour	0	3	1
inv_insubres_civil_piety_002_the_sacred_hunt	inv_insubres_civil_piety_001_celtic_calendar	0	3	4
inv_insubres_civil_piety_004_reading_the_stars	inv_insubres_civil_piety_001_celtic_calendar	0	2	4
inv_insubres_civil_piety_005_our_judges_the_druids	inv_insubres_civil_piety_002_the_sacred_hunt	0	2	4
inv_insubres_civil_piety_006_healing_of_body_and_soul	inv_insubres_civil_piety_003_honouring_the_waters	0	2	4
inv_insubres_civil_piety_003_honouring_the_waters	inv_insubres_civil_piety_004_reading_the_stars	0	1	4
inv_insubres_civil_piety_007_our_memory_the_druids	inv_insubres_civil_piety_004_reading_the_stars	0	2	4
inv_insubres_civil_productivity_003_items_of_trade	inv_insubres_civil_productivity_001_mining_expertise	0	2	4
inv_insubres_civil_productivity_001_mining_expertise	inv_insubres_civil_productivity_002_improved_hoe	0	1	4
inv_insubres_civil_productivity_004_crop_rotation	inv_insubres_civil_productivity_002_improved_hoe	0	2	4
inv_insubres_civil_productivity_006_naval_trade	inv_insubres_civil_productivity_003_items_of_trade	0	2	4
inv_insubres_civil_productivity_005_animal_husbandry	inv_insubres_civil_productivity_004_crop_rotation	0	3	4
inv_insubres_civil_productivity_007_grain_kiln	inv_insubres_civil_productivity_004_crop_rotation	0	2	4
inv_insubres_civil_prosperity_006_appoint_lawgivers	inv_insubres_civil_propserity_003_speakers_of_many_tongues	0	2	4
inv_insubres_civil_propserity_003_speakers_of_many_tongues	inv_insubres_civil_prosperity_001_wise_leaders	0	1	4
inv_insubres_civil_prosperity_002_dry_stone_construction	inv_insubres_civil_prosperity_001_wise_leaders	0	3	4
inv_insubres_civil_prosperity_004_songs_for_joy_songs_for_remembrance	inv_insubres_civil_prosperity_001_wise_leaders	0	2	4
inv_insubres_civil_prosperity_005_raised_amidst_the_water	inv_insubres_civil_prosperity_002_dry_stone_construction	0	2	4
inv_insubres_civil_prosperity_007_feasts	inv_insubres_civil_prosperity_004_songs_for_joy_songs_for_remembrance	0	2	4
inv_insubres_military_dominance_002_chariots	inv_insubres_military_dominance_001_the_warrior_nobleman	0	3	4
inv_insubres_military_dominance_003_marine_training	inv_insubres_military_dominance_001_the_warrior_nobleman	0	1	4
inv_insubres_military_dominance_004_ambush	inv_insubres_military_dominance_001_the_warrior_nobleman	0	2	4
inv_insubres_military_dominance_005_brave_souls	inv_insubres_military_dominance_002_chariots	0	2	4
inv_insubres_military_dominance_006_lodestone	inv_insubres_military_dominance_003_marine_training	0	2	4
inv_insubres_military_dominance_007_flying_informants	inv_insubres_military_dominance_004_ambush	0	2	4
inv_insubres_military_strategy_002_learn_about_siege_engines	inv_insubres_military_strategy_001_logistic_efforts	0	3	4
inv_insubres_military_strategy_003_we_sack	inv_insubres_military_strategy_001_logistic_efforts	0	1	4
inv_insubres_military_strategy_006_keeping_etruscans_at_bay	inv_insubres_military_strategy_001_logistic_efforts	0	2	4
inv_insubres_military_strategy_005_ammunition_stores_and_grain_houses	inv_insubres_military_strategy_002_learn_about_siege_engines	0	2	4
inv_insubres_military_strategy_004_unite_the_gauls	inv_insubres_military_strategy_003_we_sack	0	2	4
inv_insubres_military_strategy_007_mercenaries_to_hire	inv_insubres_military_strategy_006_keeping_etruscans_at_bay	0	2	4
inv_insubres_military_strength_003_blessed_horses	inv_insubres_military_strength_001_advanced_saddle	0	2	4
inv_insubres_military_strength_001_advanced_saddle	inv_insubres_military_strength_002_iron_over_bronze	0	1	4
inv_insubres_military_strength_004_the_art_of_war	inv_insubres_military_strength_002_iron_over_bronze	0	2	4
inv_insubres_military_strength_005_improved_infantry_armour	inv_insubres_military_strength_002_iron_over_bronze	0	3	4
inv_insubres_military_strength_006_trimarcisia	inv_insubres_military_strength_003_blessed_horses	0	2	4
inv_insubres_military_strength_007_infantry_drills	inv_insubres_military_strength_004_the_art_of_war	0	2	4
inv_iolei_civil_piety_002_the_sacred_hunt	inv_iolei_civil_piety_001_sardus_pater	0	3	4
inv_iolei_civil_piety_004_nuraghe_and_the_divine	inv_iolei_civil_piety_001_sardus_pater	0	2	4
inv_iolei_civil_piety_005_sardinian_forests	inv_iolei_civil_piety_002_the_sacred_hunt	0	2	4
inv_iolei_civil_piety_006_holy_wells	inv_iolei_civil_piety_003_honouring_the_waters	0	2	4
inv_iolei_civil_piety_003_honouring_the_waters	inv_iolei_civil_piety_004_nuraghe_and_the_divine	0	1	4
inv_iolei_civil_piety_007_preserve_accabadora_legacy	inv_iolei_civil_piety_004_nuraghe_and_the_divine	0	2	4
inv_iolei_civil_productivity_003_items_of_trade	inv_iolei_civil_productivity_001_mining_expertise	0	2	4
inv_iolei_civil_productivity_001_mining_expertise	inv_iolei_civil_productivity_002_improved_hoe	0	1	4
inv_iolei_civil_productivity_004_crop_rotation	inv_iolei_civil_productivity_002_improved_hoe	0	2	4
inv_iolei_civil_productivity_006_naval_trade	inv_iolei_civil_productivity_003_items_of_trade	0	2	4
inv_iolei_civil_productivity_005_animal_husbandry	inv_iolei_civil_productivity_004_crop_rotation	0	3	4
inv_iolei_civil_productivity_007_grain_kiln	inv_iolei_civil_productivity_004_crop_rotation	0	2	4
inv_iolei_civil_prosperity_002_dry_stone_construction	inv_iolei_civil_prosperity_001_wise_leaders	0	3	4
inv_iolei_civil_prosperity_003_speakers_of_many_tongues	inv_iolei_civil_prosperity_001_wise_leaders	0	1	4
inv_iolei_civil_prosperity_004_wine_the_tester_of_character	inv_iolei_civil_prosperity_001_wise_leaders	0	2	4
inv_iolei_civil_prosperity_005_nuraghe_and_the_art_of_construction	inv_iolei_civil_prosperity_002_dry_stone_construction	0	2	4
inv_iolei_civil_prosperity_006_appoint_lawgivers	inv_iolei_civil_prosperity_003_speakers_of_many_tongues	0	2	4
inv_iolei_civil_prosperity_007_feasts	inv_iolei_civil_prosperity_004_wine_the_tester_of_character	0	2	4
inv_iolei_military_dominance_002_nuraghe_and_the_art_of_defense	inv_iolei_military_dominance_001_the_warrior_nobleman	0	3	4
inv_iolei_military_dominance_003_marine_training	inv_iolei_military_dominance_001_the_warrior_nobleman	0	1	4
inv_iolei_military_dominance_004_ambush	inv_iolei_military_dominance_001_the_warrior_nobleman	0	2	4
inv_iolei_military_dominance_005_brave_souls	inv_iolei_military_dominance_002_nuraghe_and_the_art_of_defense	0	2	4
inv_iolei_military_dominance_006_lodestone	inv_iolei_military_dominance_003_marine_training	0	2	4
inv_iolei_military_dominance_007_flying_informants	inv_iolei_military_dominance_004_ambush	0	2	4
inv_iolei_military_strategy_002_learn_about_siege_engines	inv_iolei_military_strategy_001_logistic_efforts	0	3	4
inv_iolei_military_strategy_003_the_terror_of_carthage	inv_iolei_military_strategy_001_logistic_efforts	0	1	4
inv_iolei_military_strategy_004_we_sack	inv_iolei_military_strategy_001_logistic_efforts	0	2	4
inv_iolei_military_strategy_005_ammunition_stores_and_grain_houses	inv_iolei_military_strategy_002_learn_about_siege_engines	0	2	4
inv_iolei_military_strategy_006_keeping_etruscans_at_bay	inv_iolei_military_strategy_003_the_terror_of_carthage	0	2	4
inv_iolei_military_strategy_007_mercenaries_to_hire	inv_iolei_military_strategy_004_we_sack	0	2	4
inv_iolei_military_strength_003_composite_bows	inv_iolei_military_strength_001_proficient_archers	0	2	4
inv_iolei_military_strength_001_proficient_archers	inv_iolei_military_strength_002_iron_over_bronze	0	1	4
inv_iolei_military_strength_004_the_art_of_war	inv_iolei_military_strength_002_iron_over_bronze	0	2	4
inv_iolei_military_strength_005_improved_infantry_armour	inv_iolei_military_strength_002_iron_over_bronze	0	3	4
inv_iolei_military_strength_006_arrowheads_of_many_sorts	inv_iolei_military_strength_003_composite_bows	0	2	4
inv_iolei_military_strength_007_infantry_drills	inv_iolei_military_strength_004_the_art_of_war	0	2	4
inv_rome_civil_via_labos_002_crop_rotation	inv_rome_civil_via_labos_001_kitchen_gardens	0	3	1
inv_rome_civil_via_labos_004_a_pig_in_honour_of_ceres	inv_rome_civil_via_labos_001_kitchen_gardens	0	2	4
inv_rome_civil_via_labos_005_modern_cities	inv_rome_civil_via_labos_003_a_regional_market_capital	0	1	4
inv_rome_civil_via_labos_006_theory_about_economics	inv_rome_civil_via_labos_003_a_regional_market_capital	0	2	4
inv_rome_civil_via_labos_007_livestock_and_pastures	inv_rome_civil_via_labos_004_a_pig_in_honour_of_ceres	0	2	4
inv_rome_civil_via_labos_008_the_miracle_of_the_crane	inv_rome_civil_via_labos_005_modern_cities	0	2	4
inv_rome_civil_via_labos_009_the_positive_side_of_slavery	inv_rome_civil_via_labos_006_theory_about_economics	0	2	4
inv_rome_civil_via_magisterium_004_patricians_and_plebeians	inv_rome_civil_via_magisterium_001_five_classes_of_romans	0	2	4
inv_rome_civil_via_magisterium_001_five_classes_of_romans	inv_rome_civil_via_magisterium_002_republican_values	0	1	4
inv_rome_civil_via_magisterium_003_the_legend_of_brutus_and_collatinus	inv_rome_civil_via_magisterium_002_republican_values	0	3	2
inv_rome_civil_via_magisterium_005_the_responsible_roman_citizen	inv_rome_civil_via_magisterium_002_republican_values	0	2	4
inv_rome_civil_via_magisterium_006_the_legend_of_cincinnatus	inv_rome_civil_via_magisterium_003_the_legend_of_brutus_and_collatinus	0	2	4
