effect_bundle_key	effect_key	effect_scope	value	advancement_stage
inv_faction_group_gallic	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_gallic	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_gallic	rom_faction_trait_germanic_core_terrors_night	all_your_generals	1.0000	start_turn_completed
inv_faction_group_gallic	rom_tech_military_navy_navy_action_points_hidden_invasion	in_all_your_forces	100.0000	start_turn_completed
inv_faction_group_greek	3c_hidden_enable_champion_recruitment	in_all_your_provinces	1.0000	start_turn_completed
inv_faction_group_greek	3c_hidden_enable_dignitary_recruitment	in_all_your_provinces	1.0000	start_turn_completed
inv_faction_group_greek	3c_hidden_enable_siege_tower	in_all_your_forces	1.0000	start_turn_completed
inv_faction_group_greek	inv_faction_group_greek_greek_patriotism	in_all_your_provinces_unseen	6.0000	start_turn_completed
inv_faction_group_greek	inv_faction_group_greek_naval_prowess	in_all_your_sea_regions	2.0000	start_turn_completed
inv_faction_group_greek	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_greek	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_greek	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_greek	rom_tech_military_navy_navy_action_points_hidden_invasion	in_all_your_forces	100.0000	start_turn_completed
inv_faction_group_iapygian	3c_hidden_enable_champion_recruitment	in_all_your_provinces	1.0000	start_turn_completed
inv_faction_group_iapygian	3c_hidden_enable_dignitary_recruitment	in_all_your_provinces	1.0000	start_turn_completed
inv_faction_group_iapygian	3c_hidden_enable_siege_tower	in_all_your_forces	1.0000	start_turn_completed
inv_faction_group_iapygian	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_iapygian	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_iapygian	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_iapygian	rom_faction_trait_eastern_parthia_multiculturalism	in_all_your_provinces_unseen	-75.0000	start_turn_completed
inv_faction_group_iapygian	rom_tech_military_navy_navy_action_points_hidden_invasion	in_all_your_forces	100.0000	start_turn_completed
inv_faction_group_italian_civ	3c_hidden_enable_champion_recruitment	in_all_your_provinces	1.0000	start_turn_completed
inv_faction_group_italian_civ	3c_hidden_enable_dignitary_recruitment	in_all_your_provinces	1.0000	start_turn_completed
inv_faction_group_italian_civ	3c_hidden_enable_siege_tower	in_all_your_forces	1.0000	start_turn_completed
inv_faction_group_italian_civ	inv_faction_group_italian_civilisations_destined_for_greatness	this_faction	50.0000	start_turn_completed
inv_faction_group_italian_civ	inv_faction_group_italian_civilisations_written_knowledge	this_faction	10.0000	start_turn_completed
inv_faction_group_italian_civ	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_italian_civ	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_italian_civ	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_italian_civ	rom_tech_military_navy_navy_action_points_hidden_invasion	in_all_your_forces	100.0000	start_turn_completed
inv_faction_group_italic	3c_hidden_enable_champion_recruitment	in_all_your_provinces	1.0000	start_turn_completed
inv_faction_group_italic	3c_hidden_enable_dignitary_recruitment	in_all_your_provinces	1.0000	start_turn_completed
inv_faction_group_italic	3c_hidden_enable_siege_tower	in_all_your_forces	1.0000	start_turn_completed
inv_faction_group_italic	inv_faction_group_italic_italic_independence	in_all_your_forces	10.0000	start_turn_completed
inv_faction_group_italic	inv_faction_group_italic_native_strength	in_all_your_provinces_unseen	4.0000	start_turn_completed
inv_faction_group_italic	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_italic	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_italic	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_italic	rom_tech_military_navy_navy_action_points_hidden_invasion	in_all_your_forces	100.0000	start_turn_completed
inv_faction_group_nuragic	3c_hidden_enable_champion_recruitment	in_all_your_provinces	1.0000	start_turn_completed
inv_faction_group_nuragic	3c_hidden_enable_dignitary_recruitment	in_all_your_provinces	1.0000	start_turn_completed
inv_faction_group_nuragic	3c_hidden_enable_siege_tower	in_all_your_forces	1.0000	start_turn_completed
inv_faction_group_nuragic	inv_faction_group_nuragic_defenders_of_the_homeland	in_all_your_provinces_unseen	1.0000	start_turn_completed
inv_faction_group_nuragic	inv_faction_group_nuragic_seasoned_scouts	all_agents	15.0000	start_turn_completed
inv_faction_group_nuragic	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_nuragic	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_nuragic	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
inv_faction_group_nuragic	rom_tech_military_navy_navy_action_points_hidden_invasion	in_all_your_forces	100.0000	start_turn_completed
inv_faction_trait_insubres	3c_hidden_enable_champion_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_insubres	3c_hidden_enable_spy_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_insubres	inv_faction_insubres_diplomacy	this_faction	30.0000	start_turn_completed
inv_faction_trait_insubres	inv_faction_insubres_druids	this_faction	1.0000	start_turn_completed
inv_faction_trait_iolei	3c_hidden_enable_champion_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_iolei	3c_hidden_enable_dignitary_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_iolei	inv_faction_iolei_sardinian_tournament	this_faction	1.0000	start_turn_completed
inv_faction_trait_iolei	inv_force_iolei_territory_attrition	this_faction	3.0000	start_turn_completed
inv_faction_trait_iolei	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
inv_faction_trait_rome	3c_hidden_enable_dignitary_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_rome	3c_hidden_enable_spy_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_rome	inv_faction_rome_capitolline_hill	this_faction	1.0000	start_turn_completed
inv_faction_trait_rome	inv_faction_rome_elections	this_faction	1.0000	start_turn_completed
inv_faction_trait_samnites	3c_hidden_enable_dignitary_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_samnites	3c_hidden_enable_spy_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_samnites	inv_faction_samnites_adaptable_warriors	this_faction	1.0000	start_turn_completed
inv_faction_trait_samnites	inv_faction_samnites_ver_sacrum	this_faction	1.0000	start_turn_completed
inv_faction_trait_samnites	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
inv_faction_trait_senones	3c_hidden_enable_dignitary_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_senones	3c_hidden_enable_spy_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_senones	inv_faction_senones_druids	this_faction	1.0000	start_turn_completed
inv_faction_trait_senones	inv_faction_senones_invader_instincts	this_faction	1.0000	start_turn_completed
inv_faction_trait_syracuse	3c_hidden_enable_champion_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_syracuse	3c_hidden_enable_dignitary_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_syracuse	inv_faction_syracuse_colony_expedition	this_faction	1.0000	start_turn_completed
inv_faction_trait_syracuse	inv_faction_syracuse_mercenaries	this_faction	1.0000	start_turn_completed
inv_faction_trait_syracuse	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	300.0000	start_turn_completed
inv_faction_trait_taras	3c_hidden_enable_champion_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_taras	3c_hidden_enable_spy_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_taras	inv_faction_taras_philosophical_research	this_faction	1.0000	start_turn_completed
inv_faction_trait_taras	inv_faction_taras_write_treatise	this_faction	1.0000	start_turn_completed
inv_faction_trait_taras	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	1000.0000	start_turn_completed
inv_faction_trait_tarchuna	3c_hidden_enable_champion_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_tarchuna	3c_hidden_enable_spy_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_tarchuna	inv_faction_tarchuna_capital_loss	this_faction	1.0000	start_turn_completed
inv_faction_trait_tarchuna	inv_faction_tarchuna_fanum_voltumnae	this_faction	1.0000	start_turn_completed
inv_faction_trait_tarchuna	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
inv_faction_trait_veneti	3c_hidden_enable_champion_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_veneti	3c_hidden_enable_dignitary_recruitment	in_all_your_provinces	-1.0000	start_turn_completed
inv_faction_trait_veneti	inv_faction_veneti_horse	this_faction	1.0000	start_turn_completed
inv_faction_trait_veneti	inv_faction_veneti_royal_herd	this_faction	1.0000	start_turn_completed
inv_faction_trait_veneti	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	250.0000	start_turn_completed
inv_festival_cerealia_Rome_payload	rom_faction_political_party_loyalty	this_faction	10.0000	start_turn_completed
inv_festival_cerealia_Rome_payload	rom_tech_civil_economy_food_mod	this_faction	7.0000	start_turn_completed
inv_festival_cerealia_Rome_payload	rom_tech_civil_economy_growth_mod	in_all_your_provinces	3.0000	start_turn_completed
inv_festival_cerealia_Rome_payload	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	5.0000	start_turn_completed
inv_festival_cerealia_Samnites_payload	rom_faction_political_party_loyalty	this_faction	10.0000	start_turn_completed
inv_festival_cerealia_Samnites_payload	rom_tech_civil_economy_food_mod	this_faction	7.0000	start_turn_completed
inv_festival_cerealia_Samnites_payload	rom_tech_civil_economy_growth_mod	in_all_your_provinces	3.0000	start_turn_completed
inv_festival_cerealia_Samnites_payload	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	5.0000	start_turn_completed
inv_festival_great_dionysia_Syracuse_payload	inv_building_cost_mod_buildings_culture_greek	in_all_your_regions	-15.0000	start_turn_completed
inv_festival_great_dionysia_Syracuse_payload	rom_tech_civil_economy_food_mod	this_faction	7.0000	start_turn_completed
inv_festival_great_dionysia_Syracuse_payload	rom_tech_civil_economy_growth_mod	in_all_your_provinces	7.0000	start_turn_completed
inv_festival_great_dionysia_Syracuse_payload	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	5.0000	start_turn_completed
inv_festival_great_dionysia_Taranto_payload	inv_building_cost_mod_buildings_culture_greek	in_all_your_regions	-18.0000	start_turn_completed
inv_festival_great_dionysia_Taranto_payload	rom_tech_civil_economy_food_mod	this_faction	7.0000	start_turn_completed
inv_festival_great_dionysia_Taranto_payload	rom_tech_civil_economy_growth_mod	in_all_your_provinces	7.0000	start_turn_completed
inv_festival_great_dionysia_Taranto_payload	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	5.0000	start_turn_completed
inv_festival_rural_dionysia_Samnites_payload	rom_building_cost_mod_buildings_agriculture	in_all_your_provinces	-18.0000	start_turn_completed
inv_festival_rural_dionysia_Samnites_payload	rom_tech_civil_economy_food_mod	this_faction	5.0000	start_turn_completed
inv_festival_rural_dionysia_Samnites_payload	rom_tech_civil_economy_growth_mod	in_all_your_provinces	5.0000	start_turn_completed
inv_festival_rural_dionysia_Samnites_payload	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	5.0000	start_turn_completed
inv_festival_rural_dionysia_Veneti_payload	rom_building_cost_mod_buildings_agriculture	in_all_your_provinces	-15.0000	start_turn_completed
inv_festival_rural_dionysia_Veneti_payload	rom_tech_civil_economy_food_mod	this_faction	7.0000	start_turn_completed
inv_festival_rural_dionysia_Veneti_payload	rom_tech_civil_economy_growth_mod	in_all_your_provinces	7.0000	start_turn_completed
inv_festival_rural_dionysia_Veneti_payload	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	5.0000	start_turn_completed
inv_festival_vinalia_rustica_payload	rom_building_cost_mod_buildings_religious	in_all_your_regions	-15.0000	start_turn_completed
inv_festival_vinalia_rustica_payload	rom_tech_civil_economy_food_mod	this_faction	5.0000	start_turn_completed
inv_festival_vinalia_rustica_payload	rom_tech_civil_economy_growth_mod	in_all_your_provinces	5.0000	start_turn_completed
inv_festival_vinalia_rustica_payload	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	5.0000	start_turn_completed
inv_geographical_carthage_1_A	dk_diplomacy_punic	this_faction	-15.0000	start_turn_completed
inv_geographical_carthage_1_B	dk_diplomacy_punic	this_faction	15.0000	start_turn_completed
inv_geographical_carthage_2_A	dk_diplomacy_punic	this_faction	15.0000	start_turn_completed
inv_geographical_carthage_2_A	rom_building_slave_gpd_mod	in_all_your_provinces	150.0000	start_turn_completed
inv_geographical_carthage_2_B	rom_building_slave_gpd_mod	in_all_your_provinces	150.0000	start_turn_completed
inv_geographical_carthage_2_C	dk_diplomacy_punic	this_faction	-15.0000	start_turn_completed
inv_geographical_carthage_2_C	rom_building_slave_gpd_mod	in_all_your_provinces	150.0000	start_turn_completed
inv_geographical_carthage_3_A	dk_diplomacy_punic	this_faction	15.0000	start_turn_completed
inv_geographical_carthage_3_A	rom_faction_public_order_foreign_culture_penalty	in_all_your_provinces	-50.0000	start_turn_completed
inv_geographical_carthage_3_B	dk_diplomacy_punic	this_faction	-15.0000	start_turn_completed
