key	building_level_key	culture	faction	sprawl_piece_level	sprawl_piece_type	sub_culture
barbarian_wall_12_lvl2		rom_Barbarian		2	wall_12	
barbarian_wall_12_lvl3		rom_Barbarian		3	wall_12	
barbarian_wall_13_inverse_lvl1		rom_Barbarian		1	wall_13_inverse	
barbarian_wall_13_inverse_lvl2		rom_Barbarian		2	wall_13_inverse	
barbarian_wall_13_inverse_lvl3		rom_Barbarian		3	wall_13_inverse	
barbarian_wall_13_lvl1		rom_Barbarian		1	wall_13	
barbarian_wall_13_lvl2		rom_Barbarian		2	wall_13	
barbarian_wall_13_lvl3		rom_Barbarian		3	wall_13	
barbarian_wall_14_lvl1		rom_Barbarian		1	wall_14	
barbarian_wall_14_lvl2		rom_Barbarian		2	wall_14	
barbarian_wall_14_lvl3		rom_Barbarian		3	wall_14	
blockade_barbarian		rom_Barbarian		1	blockade	
blockade_eastern		rom_Eastern		1	blockade	
blockade_etruscan		rom_Roman		1	blockade	sc_rom_etruscan
blockade_greek		rom_Hellenistic		1	blockade	
blockade_nomadic		rom_Barbarian		1	blockade	sc_rom_barb_east
blockade_roman		rom_Roman		1	blockade	
blockade_venetic			inv_veneti	1	blockade	
default_damaged_slot_addition				1	damaged_slot_addition	
default_ruined_slot_addition				1	ruined_slot_addition	
dk_afr_city_centre_1	dk_afr_city_centre_1			0		
dk_afr_city_centre_arena_2	dk_afr_city_centre_arena_2			0		
dk_afr_city_centre_arena_3	dk_afr_city_centre_arena_3			0		
dk_afr_city_centre_arena_4	dk_afr_city_centre_arena_4			0		
dk_afr_city_centre_grain_2	dk_afr_city_centre_grain_2			0		
dk_afr_city_centre_grain_3	dk_afr_city_centre_grain_3			0		
dk_afr_city_centre_grain_4	dk_afr_city_centre_grain_4			0		
dk_afr_city_centre_library_2	dk_afr_city_centre_library_2			0		
dk_afr_city_centre_library_3	dk_afr_city_centre_library_3			0		
dk_afr_city_centre_library_4	dk_afr_city_centre_library_4			0		
dk_afr_city_centre_palace_2	dk_afr_city_centre_palace_2			0		
dk_afr_city_centre_palace_3	dk_afr_city_centre_palace_3			0		
dk_afr_city_centre_palace_4	dk_afr_city_centre_palace_4			0		
dk_afr_city_centre_slave_2	dk_afr_city_centre_slave_2			0		
dk_afr_city_centre_slave_3	dk_afr_city_centre_slave_3			0		
dk_afr_city_centre_slave_4	dk_afr_city_centre_slave_4			0		
dk_afr_city_centre_wine_2	dk_afr_city_centre_wine_2			0		
dk_afr_city_centre_wine_3	dk_afr_city_centre_wine_3			0		
dk_afr_city_centre_wine_4	dk_afr_city_centre_wine_4			0		
dk_all_city_1	dk_all_city_1			0		
dk_all_city_2	dk_all_city_2			0		
dk_all_city_3	dk_all_city_3			0		
dk_all_city_4	dk_all_city_4			0		
dk_all_city_5	dk_all_city_5			0		
dk_all_military_infantry_1	dk_all_military_infantry_1			0		
dk_all_military_infantry_2	dk_all_military_infantry_2			0		
dk_all_military_infantry_3	dk_all_military_infantry_3			0		
dk_all_military_infantry_4	dk_all_military_infantry_4			0		
dk_all_sanitation_1	dk_all_sanitation_1			0		
dk_all_sanitation_canal_2	dk_all_sanitation_canal_2			0		
dk_all_sanitation_canal_3	dk_all_sanitation_canal_3			0		
dk_all_sanitation_canal_4	dk_all_sanitation_canal_4			0		
dk_all_sanitation_tank_2	dk_all_sanitation_tank_2			0		
dk_all_sanitation_tank_3	dk_all_sanitation_tank_3			0		
dk_all_sanitation_tank_4	dk_all_sanitation_tank_4			0		
dk_all_siege_1	dk_all_siege_1			0		
dk_all_siege_2	dk_all_siege_2			0		
dk_all_siege_3	dk_all_siege_3			0		
dk_all_stables_1	dk_all_stables_1			0		
dk_all_stables_2	dk_all_stables_2			0		
dk_all_stables_3	dk_all_stables_3			0		
dk_all_stables_4	dk_all_stables_4			0		
dk_all_stables_camel_2	dk_all_stables_camel_2			0		
dk_all_stables_camel_3	dk_all_stables_camel_3			0		
dk_all_stables_camel_4	dk_all_stables_camel_4			0		
dk_all_stables_exotic_2	dk_all_stables_exotic_2			0		
dk_all_stables_exotic_3	dk_all_stables_exotic_3			0		
dk_all_training_1	dk_all_training_1			0		
dk_all_training_attack_2	dk_all_training_attack_2			0		
dk_all_training_attack_3	dk_all_training_attack_3			0		
dk_all_training_horse_2	dk_all_training_horse_2			0		
dk_all_training_horse_3	dk_all_training_horse_3			0		
dk_all_training_range_2	dk_all_training_range_2			0		
dk_all_training_range_3	dk_all_training_range_3			0		
dk_ara_city_centre_1	dk_ara_city_centre_1			0		
dk_ara_city_centre_arena_2	dk_ara_city_centre_arena_2			0		
dk_ara_city_centre_arena_3	dk_ara_city_centre_arena_3			0		
dk_ara_city_centre_arena_4	dk_ara_city_centre_arena_4			0		
dk_ara_city_centre_funduq_2	dk_ara_city_centre_funduq_2			0		
dk_ara_city_centre_funduq_3	dk_ara_city_centre_funduq_3			0		
dk_ara_city_centre_funduq_4	dk_ara_city_centre_funduq_4			0		
dk_ara_city_centre_library_2	dk_ara_city_centre_library_2			0		
dk_ara_city_centre_library_3	dk_ara_city_centre_library_3			0		
dk_ara_city_centre_library_4	dk_ara_city_centre_library_4			0		
dk_ara_city_centre_palace_2	dk_ara_city_centre_palace_2			0		
dk_ara_city_centre_palace_3	dk_ara_city_centre_palace_3			0		
dk_ara_city_centre_palace_4	dk_ara_city_centre_palace_4			0		
dk_ara_city_centre_slave_2	dk_ara_city_centre_slave_2			0		
dk_ara_city_centre_slave_3	dk_ara_city_centre_slave_3			0		
dk_ara_city_centre_spice_2	dk_ara_city_centre_spice_2			0		
dk_ara_city_centre_spice_3	dk_ara_city_centre_spice_3			0		
dk_ara_city_centre_spice_4	dk_ara_city_centre_spice_4			0		
dk_ara_town_centre_1	dk_ara_town_centre_1			0		
dk_ara_town_centre_caravanserai_2	dk_ara_town_centre_caravanserai_2			0		
dk_ara_town_centre_caravanserai_3	dk_ara_town_centre_caravanserai_3			0		
dk_ara_town_centre_caravanserai_4	dk_ara_town_centre_caravanserai_4			0		
dk_ara_town_centre_caravanserai_5	dk_ara_town_centre_caravanserai_5			0		
dk_ara_town_centre_game_2	dk_ara_town_centre_game_2			0		
dk_ara_town_centre_game_3	dk_ara_town_centre_game_3			0		
dk_ara_town_centre_game_4	dk_ara_town_centre_game_4			0		
dk_industry_1	dk_industry_1			0		
dk_industry_adobe_2	dk_industry_adobe_2			0		
dk_industry_adobe_3	dk_industry_adobe_3			0		
dk_industry_adobe_4	dk_industry_adobe_4			0		
dk_industry_mint_2	dk_industry_mint_2			0		
dk_industry_mint_3	dk_industry_mint_3			0		
dk_industry_mint_4	dk_industry_mint_4			0		
dk_industry_weaver_2	dk_industry_weaver_2			0		
dk_industry_weaver_3	dk_industry_weaver_3			0		
dk_industry_weaver_4	dk_industry_weaver_4			0		
dk_kush_city_centre_game_2	dk_kush_city_centre_game_2			0		
dk_kush_city_centre_game_3	dk_kush_city_centre_game_3			0		
dk_kush_city_centre_game_4	dk_kush_city_centre_game_4			0		
dk_kush_industry_1	dk_kush_industry_1			0		
dk_kush_industry_amphora_2	dk_kush_industry_amphora_2			0		
dk_kush_industry_amphora_3	dk_kush_industry_amphora_3			0		
dk_kush_industry_amphora_4	dk_kush_industry_amphora_4			0		
dk_kush_industry_jeweller_2	dk_kush_industry_jeweller_2			0		
dk_kush_industry_jeweller_3	dk_kush_industry_jeweller_3			0		
dk_kush_industry_jeweller_4	dk_kush_industry_jeweller_4			0		
dk_kush_industry_mint_2	dk_kush_industry_mint_2			0		
dk_kush_industry_mint_3	dk_kush_industry_mint_3			0		
dk_kush_industry_mint_4	dk_kush_industry_mint_4			0		
dk_kush_religious_1	dk_kush_religious_1			0		
dk_kush_religious_amani_2	dk_kush_religious_amani_2			0		
dk_kush_religious_amani_3	dk_kush_religious_amani_3			0		
dk_kush_religious_amani_4	dk_kush_religious_amani_4			0		
dk_kush_religious_apedemak_2	dk_kush_religious_apedemak_2			0		
dk_kush_religious_apedemak_3	dk_kush_religious_apedemak_3			0		
dk_kush_religious_apedemak_4	dk_kush_religious_apedemak_4			0		
dk_kush_religious_hathor_2	dk_kush_religious_hathor_2			0		
dk_kush_religious_hathor_3	dk_kush_religious_hathor_3			0		
dk_kush_religious_hathor_4	dk_kush_religious_hathor_4			0		
dk_kush_religious_horus_2	dk_kush_religious_horus_2			0		
dk_kush_religious_horus_3	dk_kush_religious_horus_3			0		
dk_kush_religious_horus_4	dk_kush_religious_horus_4			0		
dk_kush_religious_isis_2	dk_kush_religious_isis_2			0		
dk_kush_religious_isis_3	dk_kush_religious_isis_3			0		
dk_kush_religious_isis_4	dk_kush_religious_isis_4			0		
dk_kush_religious_royal_2	dk_kush_religious_royal_2			0		
dk_kush_religious_royal_3	dk_kush_religious_royal_3			0		
dk_kush_religious_royal_4	dk_kush_religious_royal_4			0		
dk_kush_religious_royal_5	dk_kush_religious_royal_5			0		
dk_kush_town_centre_1	dk_kush_town_centre_1			0		
dk_kush_town_centre_game_2	dk_kush_town_centre_game_2			0		
dk_kush_town_centre_game_3	dk_kush_town_centre_game_3			0		
dk_kush_town_centre_game_4	dk_kush_town_centre_game_4			0		
dk_kush_town_centre_hunt_2	dk_kush_town_centre_hunt_2			0		
dk_kush_town_centre_hunt_3	dk_kush_town_centre_hunt_3			0		
dk_kush_town_centre_hunt_4	dk_kush_town_centre_hunt_4			0		
dk_minor_amber_1	dk_minor_amber_1			0		
dk_minor_amber_2	dk_minor_amber_2			0		
dk_minor_amber_3	dk_minor_amber_3			0		
dk_minor_amber_4	dk_minor_amber_4			0		
dk_minor_glass_1	dk_minor_glass_1			0		
dk_minor_glass_2	dk_minor_glass_2			0		
dk_minor_glass_3	dk_minor_glass_3			0		
dk_minor_glass_4	dk_minor_glass_4			0		
dk_minor_gold_1	dk_minor_gold_1			0		
dk_minor_gold_2	dk_minor_gold_2			0		
dk_minor_gold_3	dk_minor_gold_3			0		
dk_minor_gold_4	dk_minor_gold_4			0		
dk_minor_grain_1	dk_minor_grain_1			0		
dk_minor_grain_2	dk_minor_grain_2			0		
dk_minor_grain_3	dk_minor_grain_3			0		
dk_minor_grain_4	dk_minor_grain_4			0		
dk_minor_horse_1	dk_minor_horse_1			0		
dk_minor_horse_2	dk_minor_horse_2			0		
dk_minor_horse_3	dk_minor_horse_3			0		
dk_minor_iron_1	dk_minor_iron_1			0		
dk_minor_iron_armour_2	dk_minor_iron_armour_2			0		
dk_minor_iron_armour_3	dk_minor_iron_armour_3			0		
dk_minor_iron_weapon_2	dk_minor_iron_weapon_2			0		
dk_minor_iron_weapon_3	dk_minor_iron_weapon_3			0		
dk_minor_lead_1	dk_minor_lead_1			0		
dk_minor_lead_2	dk_minor_lead_2			0		
dk_minor_lead_3	dk_minor_lead_3			0		
dk_minor_lead_4	dk_minor_lead_4			0		
dk_minor_leather_1	dk_minor_leather_1			0		
dk_minor_leather_2	dk_minor_leather_2			0		
dk_minor_leather_3	dk_minor_leather_3			0		
dk_minor_leather_4	dk_minor_leather_4			0		
dk_minor_lumber_1	dk_minor_lumber_1			0		
dk_minor_lumber_2	dk_minor_lumber_2			0		
dk_minor_lumber_3	dk_minor_lumber_3			0		
dk_minor_lumber_4	dk_minor_lumber_4			0		
dk_minor_marble_1	dk_minor_marble_1			0		
dk_minor_marble_2	dk_minor_marble_2			0		
dk_minor_marble_3	dk_minor_marble_3			0		
dk_minor_marble_4	dk_minor_marble_4			0		
dk_minor_olive_1	dk_minor_olive_1			0		
dk_minor_olive_2	dk_minor_olive_2			0		
dk_minor_olive_3	dk_minor_olive_3			0		
dk_minor_olive_4	dk_minor_olive_4			0		
dk_minor_purple_dye_1	dk_minor_purple_dye_1			0		
dk_minor_purple_dye_2	dk_minor_purple_dye_2			0		
dk_minor_purple_dye_3	dk_minor_purple_dye_3			0		
dk_minor_purple_dye_4	dk_minor_purple_dye_4			0		
dk_minor_settlement_1	dk_minor_settlement_1			0		
dk_minor_settlement_garrison_2	dk_minor_settlement_garrison_2			0		
dk_minor_settlement_garrison_3	dk_minor_settlement_garrison_3			0		
dk_minor_settlement_garrison_4	dk_minor_settlement_garrison_4			0		
dk_minor_settlement_trade_2	dk_minor_settlement_trade_2			0		
dk_minor_settlement_trade_3	dk_minor_settlement_trade_3			0		
dk_minor_settlement_trade_4	dk_minor_settlement_trade_4			0		
dk_minor_silk_1	dk_minor_silk_1			0		
dk_minor_silk_2	dk_minor_silk_2			0		
dk_minor_silk_3	dk_minor_silk_3			0		
dk_minor_silk_4	dk_minor_silk_4			0		
dk_minor_spice_1	dk_minor_spice_1			0		
dk_minor_spice_2	dk_minor_spice_2			0		
dk_minor_spice_3	dk_minor_spice_3			0		
dk_minor_spice_4	dk_minor_spice_4			0		
dk_minor_wine_1	dk_minor_wine_1			0		
dk_minor_wine_2	dk_minor_wine_2			0		
dk_minor_wine_3	dk_minor_wine_3			0		
dk_minor_wine_4	dk_minor_wine_4			0		
dk_nab_military_greek_2	dk_nab_military_greek_2			0		
dk_nab_military_greek_3	dk_nab_military_greek_3			0		
dk_nab_religious_1	dk_nab_religious_1			0		
dk_nab_religious_aluzza_2	dk_nab_religious_aluzza_2			0		
dk_nab_religious_aluzza_3	dk_nab_religious_aluzza_3			0		
dk_nab_religious_aluzza_4	dk_nab_religious_aluzza_4			0		
dk_nab_religious_dhushara_2	dk_nab_religious_dhushara_2			0		
dk_nab_religious_dhushara_3	dk_nab_religious_dhushara_3			0		
dk_nab_religious_dhushara_4	dk_nab_religious_dhushara_4			0		
dk_nab_religious_royal_2	dk_nab_religious_royal_2			0		
dk_nab_religious_royal_3	dk_nab_religious_royal_3			0		
dk_nab_religious_royal_4	dk_nab_religious_royal_4			0		
dk_num_military_roman_3	dk_num_military_roman_3			0		
dk_num_military_roman_4	dk_num_military_roman_4			0		
dk_num_religious_1	dk_num_religious_1			0		
dk_num_religious_baal_2	dk_num_religious_baal_2			0		
dk_num_religious_baal_3	dk_num_religious_baal_3			0		
dk_num_religious_baal_4	dk_num_religious_baal_4			0		
dk_num_religious_royal_2	dk_num_religious_royal_2			0		
dk_num_religious_royal_3	dk_num_religious_royal_3			0		
dk_num_religious_royal_4	dk_num_religious_royal_4			0		
dk_num_religious_royal_5	dk_num_religious_royal_5			0		
dk_num_religious_sun_2	dk_num_religious_sun_2			0		
dk_num_religious_sun_3	dk_num_religious_sun_3			0		
dk_num_religious_sun_4	dk_num_religious_sun_4			0		
dk_saba_marib_dam_1	dk_saba_marib_dam_1			0		
dk_saba_marib_dam_2	dk_saba_marib_dam_2			0		
dk_saba_marib_dam_3	dk_saba_marib_dam_3			0		
dk_saba_religious_1	dk_saba_religious_1			0		
dk_saba_religious_almaqah_2	dk_saba_religious_almaqah_2			0		
dk_saba_religious_almaqah_3	dk_saba_religious_almaqah_3			0		
dk_saba_religious_almaqah_4	dk_saba_religious_almaqah_4			0		
dk_saba_religious_almaqah_5	dk_saba_religious_almaqah_5			0		
dk_saba_religious_royal_2	dk_saba_religious_royal_2			0		
dk_saba_religious_royal_3	dk_saba_religious_royal_3			0		
dk_saba_religious_royal_4	dk_saba_religious_royal_4			0		
dk_saba_religious_shams_2	dk_saba_religious_shams_2			0		
dk_saba_religious_shams_3	dk_saba_religious_shams_3			0		
dk_saba_religious_shams_4	dk_saba_religious_shams_4			0		
east_agriculture_1	east_agriculture_1			0		
east_agriculture_farm_2	east_agriculture_farm_2			0		
east_agriculture_farm_3	east_agriculture_farm_3			0		
east_agriculture_farm_4	east_agriculture_farm_4			0		
east_agriculture_granary_2	east_agriculture_granary_2			0		
east_agriculture_granary_3	east_agriculture_granary_3			0		
east_agriculture_granary_4	east_agriculture_granary_4			0		
east_agriculture_herding_2	east_agriculture_herding_2			0		
east_agriculture_herding_3	east_agriculture_herding_3			0		
east_agriculture_herding_4	east_agriculture_herding_4			0		
east_amber_1	east_amber_1			0		
east_amber_2	east_amber_2			0		
east_amber_3	east_amber_3			0		
east_amber_4	east_amber_4			0		
east_city_1	east_city_1			0		
east_city_centre_1	east_city_centre_1			0		
east_city_centre_arena_2	east_city_centre_arena_2			0		
east_city_centre_arena_3	east_city_centre_arena_3			0		
east_city_centre_arena_4	east_city_centre_arena_4			0		
east_city_centre_library_2	east_city_centre_library_2			0		
east_city_centre_library_3	east_city_centre_library_3			0		
east_city_centre_library_4	east_city_centre_library_4			0		
east_city_centre_palace_2	east_city_centre_palace_2			0		
east_city_centre_palace_3	east_city_centre_palace_3			0		
east_city_centre_palace_4	east_city_centre_palace_4			0		
east_city_centre_slave_2	east_city_centre_slave_2			0		
east_city_centre_slave_3	east_city_centre_slave_3			0		
east_city_centre_spice_2	east_city_centre_spice_2			0		
east_city_centre_spice_3	east_city_centre_spice_3			0		
east_city_centre_spice_4	east_city_centre_spice_4			0		
east_city_royal_2	east_city_royal_2			0		
east_city_royal_3	east_city_royal_3			0		
east_city_royal_4	east_city_royal_4			0		
east_city_satrap_2	east_city_satrap_2			0		
east_city_satrap_3	east_city_satrap_3			0		
east_city_satrap_4	east_city_satrap_4			0		
east_glass_1	east_glass_1			0		
east_glass_2	east_glass_2			0		
east_glass_3	east_glass_3			0		
east_glass_4	east_glass_4			0		
east_gold_1	east_gold_1			0		
east_gold_2	east_gold_2			0		
east_gold_3	east_gold_3			0		
east_gold_4	east_gold_4			0		
east_grain_1	east_grain_1			0		
east_grain_2	east_grain_2			0		
east_grain_3	east_grain_3			0		
east_grain_4	east_grain_4			0		
east_horse_1	east_horse_1			0		
east_horse_2	east_horse_2			0		
east_horse_3	east_horse_3			0		
east_industry_1	east_industry_1			0		
east_industry_adobe_2	east_industry_adobe_2			0		
east_industry_adobe_3	east_industry_adobe_3			0		
east_industry_adobe_4	east_industry_adobe_4			0		
east_industry_mint_2	east_industry_mint_2			0		
east_industry_mint_3	east_industry_mint_3			0		
east_industry_mint_4	east_industry_mint_4			0		
east_industry_weaver_2	east_industry_weaver_2			0		
east_industry_weaver_3	east_industry_weaver_3			0		
east_industry_weaver_4	east_industry_weaver_4			0		
east_iron_1	east_iron_1			0		
east_iron_armour_2	east_iron_armour_2			0		
east_iron_armour_3	east_iron_armour_3			0		
east_iron_weapon_2	east_iron_weapon_2			0		
east_iron_weapon_3	east_iron_weapon_3			0		
east_lead_1	east_lead_1			0		
east_lead_2	east_lead_2			0		
east_lead_3	east_lead_3			0		
east_lead_4	east_lead_4			0		
east_leather_1	east_leather_1			0		
east_leather_2	east_leather_2			0		
east_leather_3	east_leather_3			0		
east_leather_4	east_leather_4			0		
east_lumber_1	east_lumber_1			0		
east_lumber_2	east_lumber_2			0		
east_lumber_3	east_lumber_3			0		
east_lumber_4	east_lumber_4			0		
east_marble_1	east_marble_1			0		
east_marble_2	east_marble_2			0		
east_marble_3	east_marble_3			0		
east_marble_4	east_marble_4			0		
east_military_buff_1	east_military_buff_1			0		
east_military_buff_horse_2	east_military_buff_horse_2			0		
east_military_buff_horse_3	east_military_buff_horse_3			0		
east_military_buff_range_2	east_military_buff_range_2			0		
east_military_buff_range_3	east_military_buff_range_3			0		
east_military_infantry_1	east_military_infantry_1			0		
east_military_infantry_2	east_military_infantry_2			0		
east_military_infantry_3	east_military_infantry_3			0		
east_military_infantry_4	east_military_infantry_4			0		
east_military_siege_1	east_military_siege_1			0		
east_military_siege_2	east_military_siege_2			0		
east_military_siege_3	east_military_siege_3			0		
east_military_stables_1	east_military_stables_1			0		
east_military_stables_animal_2	east_military_stables_animal_2			0		
east_military_stables_animal_3	east_military_stables_animal_3			0		
east_military_stables_heavy_2	east_military_stables_heavy_2			0		
east_military_stables_heavy_3	east_military_stables_heavy_3			0		
east_military_stables_heavy_4	east_military_stables_heavy_4			0		
east_military_stables_light_2	east_military_stables_light_2			0		
east_military_stables_light_3	east_military_stables_light_3			0		
east_military_stables_light_4	east_military_stables_light_4			0		
east_olive_1	east_olive_1			0		
east_olive_2	east_olive_2			0		
east_olive_3	east_olive_3			0		
east_olive_4	east_olive_4			0		
east_port_1	east_port_1			0		
east_port_fish_2	east_port_fish_2			0		
east_port_fish_3	east_port_fish_3			0		
east_port_fish_4	east_port_fish_4			0		
east_port_military_2	east_port_military_2			0		
east_port_military_3	east_port_military_3			0		
east_port_military_4	east_port_military_4			0		
east_port_trade_2	east_port_trade_2			0		
east_port_trade_3	east_port_trade_3			0		
east_port_trade_4	east_port_trade_4			0		
east_purple_dye_1	east_purple_dye_1			0		
east_purple_dye_2	east_purple_dye_2			0		
east_purple_dye_3	east_purple_dye_3			0		
east_purple_dye_4	east_purple_dye_4			0		
east_religious_1	east_religious_1			0		
east_religious_fire_2	east_religious_fire_2			0		
east_religious_fire_3	east_religious_fire_3			0		
east_religious_fire_4	east_religious_fire_4			0		
east_religious_royal_2	east_religious_royal_2			0		
east_religious_royal_3	east_religious_royal_3			0		
east_religious_royal_4	east_religious_royal_4			0		
east_religious_tower_2	east_religious_tower_2			0		
east_religious_tower_3	east_religious_tower_3			0		
east_religious_tower_4	east_religious_tower_4			0		
east_silk_1	east_silk_1			0		
east_silk_2	east_silk_2			0		
east_silk_3	east_silk_3			0		
east_silk_4	east_silk_4			0		
east_spice_1	east_spice_1			0		
east_spice_2	east_spice_2			0		
east_spice_3	east_spice_3			0		
east_spice_4	east_spice_4			0		
east_tax_1	east_tax_1			0		
east_tax_inspector_2	east_tax_inspector_2			0		
east_tax_inspector_3	east_tax_inspector_3			0		
east_tax_inspector_4	east_tax_inspector_4			0		
east_tax_tax_2	east_tax_tax_2			0		
east_tax_tax_3	east_tax_tax_3			0		
east_tax_tax_4	east_tax_tax_4			0		
east_town_1	east_town_1			0		
east_town_centre_1	east_town_centre_1			0		
east_town_centre_game_2	east_town_centre_game_2			0		
