trait_level	effect	effect_scope	value
r2_sp_trait_all_agent_character_kill_slaughter_1	rom_agent_skill_action_mod_champion_assassinate_brutalise	this_agent	5.0000
r2_sp_trait_all_agent_character_kill_slaughter_2	rom_agent_skill_action_mod_champion_assassinate_brutalise	this_agent	10.0000
r2_sp_trait_all_agent_character_kill_slaughter_3	rom_agent_skill_action_mod_champion_assassinate_brutalise	this_agent	15.0000
r2_sp_trait_all_agent_character_marksmanship_1	rom_agent_skill_action_mod_champion_assassinate_marksmanship	this_agent	5.0000
r2_sp_trait_all_agent_character_marksmanship_2	rom_agent_skill_action_mod_champion_assassinate_marksmanship	this_agent	10.0000
r2_sp_trait_all_agent_character_marksmanship_3	rom_agent_skill_action_mod_champion_assassinate_marksmanship	this_agent	15.0000
r2_sp_trait_all_agent_character_single_combat_1	rom_agent_action_success_chance_mod_enemy	this_agent	-5.0000
r2_sp_trait_all_agent_character_single_combat_1	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_all_agent_character_single_combat_2	rom_agent_action_success_chance_mod_enemy	this_agent	-10.0000
r2_sp_trait_all_agent_character_single_combat_2	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_agent_character_single_combat_3	rom_agent_action_success_chance_mod_enemy	this_agent	-15.0000
r2_sp_trait_all_agent_character_single_combat_3	rom_agent_attribute_authority_mod	this_agent	3.0000
r2_sp_trait_all_agent_civil_admin_1	age_agent_tax_rate_local_province_deployed	this_agent	3.0000
r2_sp_trait_all_agent_civil_admin_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_all_agent_civil_admin_2	age_agent_tax_rate_local_province_deployed	this_agent	6.0000
r2_sp_trait_all_agent_civil_admin_2	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_all_agent_civil_admin_3	age_agent_tax_rate_local_province_deployed	this_agent	9.0000
r2_sp_trait_all_agent_civil_admin_3	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_all_agent_corrupt_1	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_trait_all_agent_corrupt_1	rom_building_gdp_mod_all	this_character_local_region	3.0000
r2_sp_trait_all_agent_corrupt_2	rom_agent_attribute_zeal_mod	this_agent	2.0000
r2_sp_trait_all_agent_corrupt_2	rom_building_gdp_mod_all	this_character_local_region	6.0000
r2_sp_trait_all_agent_corrupt_3	rom_agent_attribute_zeal_mod	this_agent	3.0000
r2_sp_trait_all_agent_corrupt_3	rom_building_gdp_mod_all	this_character_local_region	9.0000
r2_sp_trait_all_agent_counterspy_1	age_agent_success_chance_against_agents_generals	this_agent	3.0000
r2_sp_trait_all_agent_counterspy_1	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_all_agent_counterspy_2	age_agent_success_chance_against_agents_generals	this_agent	6.0000
r2_sp_trait_all_agent_counterspy_2	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_agent_counterspy_3	age_agent_success_chance_against_agents_generals	this_agent	9.0000
r2_sp_trait_all_agent_counterspy_3	rom_agent_attribute_authority_mod	this_agent	3.0000
r2_sp_trait_all_agent_harass_1	age_agent_movement_mod	this_agent	10.0000
r2_sp_trait_all_agent_harass_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_all_agent_harass_2	age_agent_movement_mod	this_agent	20.0000
r2_sp_trait_all_agent_harass_2	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_all_agent_harass_3	age_agent_movement_mod	this_agent	30.0000
r2_sp_trait_all_agent_harass_3	rom_agent_attribute_subterfuge_mod	this_agent	3.0000
r2_sp_trait_all_agent_infiltrate_1	rom_agent_action_success_chance_mod	this_agent	5.0000
r2_sp_trait_all_agent_infiltrate_2	rom_agent_action_success_chance_mod	this_agent	10.0000
r2_sp_trait_all_agent_infiltrate_3	rom_agent_action_success_chance_mod	this_agent	15.0000
r2_sp_trait_all_agent_instructor_1	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_agent_instructor_2	rom_agent_attribute_authority_mod	this_agent	4.0000
r2_sp_trait_all_agent_instructor_3	rom_agent_attribute_authority_mod	this_agent	6.0000
r2_sp_trait_all_agent_military_admin_1	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_all_agent_military_admin_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_all_agent_military_admin_2	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_agent_military_admin_2	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_all_agent_military_admin_3	rom_agent_attribute_authority_mod	this_agent	3.0000
r2_sp_trait_all_agent_military_admin_3	rom_agent_attribute_subterfuge_mod	this_agent	3.0000
r2_sp_trait_all_agent_passive_adventurer_1	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_all_agent_passive_adventurer_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_all_agent_passive_adventurer_1	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_trait_all_agent_passive_adventurer_1	rom_agent_skill_action_mod_champion_passive_adventure	this_agent	50.0000
r2_sp_trait_all_agent_passive_adventurer_2	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_agent_passive_adventurer_2	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_all_agent_passive_adventurer_2	rom_agent_attribute_zeal_mod	this_agent	2.0000
r2_sp_trait_all_agent_passive_adventurer_2	rom_agent_skill_action_mod_champion_passive_adventure	this_agent	100.0000
r2_sp_trait_all_agent_passive_adventurer_3	rom_agent_attribute_authority_mod	this_agent	3.0000
r2_sp_trait_all_agent_passive_adventurer_3	rom_agent_attribute_subterfuge_mod	this_agent	3.0000
r2_sp_trait_all_agent_passive_adventurer_3	rom_agent_attribute_zeal_mod	this_agent	3.0000
r2_sp_trait_all_agent_passive_adventurer_3	rom_agent_skill_action_mod_champion_passive_adventure	this_agent	150.0000
r2_sp_trait_all_agent_passive_cultural_proponent_1	age_agent_culture_conversion_local_province_passive	this_agent	2.0000
r2_sp_trait_all_agent_passive_cultural_proponent_1	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_all_agent_passive_cultural_proponent_2	age_agent_culture_conversion_local_province_passive	this_agent	4.0000
r2_sp_trait_all_agent_passive_cultural_proponent_2	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_agent_passive_cultural_proponent_3	age_agent_culture_conversion_local_province_passive	this_agent	8.0000
r2_sp_trait_all_agent_passive_cultural_proponent_3	rom_agent_attribute_authority_mod	this_agent	3.0000
r2_sp_trait_all_agent_reconaissance_1	age_agent_line_of_sight_mod	this_agent	10.0000
r2_sp_trait_all_agent_reconaissance_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_all_agent_reconaissance_2	age_agent_line_of_sight_mod	this_agent	20.0000
r2_sp_trait_all_agent_reconaissance_2	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_all_agent_reconaissance_3	age_agent_line_of_sight_mod	this_agent	30.0000
r2_sp_trait_all_agent_reconaissance_3	rom_agent_attribute_subterfuge_mod	this_agent	3.0000
r2_sp_trait_all_agent_seduce_coercion_1	rom_agent_action_success_chance_mod	this_agent	5.0000
r2_sp_trait_all_agent_seduce_coercion_1	rom_agent_attribute_zeal_mod	this_agent	2.0000
r2_sp_trait_all_agent_seduce_coercion_2	rom_agent_action_success_chance_mod	this_agent	10.0000
r2_sp_trait_all_agent_seduce_coercion_2	rom_agent_attribute_zeal_mod	this_agent	4.0000
r2_sp_trait_all_agent_seduce_persuasion_1	rom_agent_action_success_chance_mod	this_agent	5.0000
r2_sp_trait_all_agent_seduce_persuasion_1	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_agent_seduce_persuasion_2	rom_agent_action_success_chance_mod	this_agent	10.0000
r2_sp_trait_all_agent_seduce_persuasion_2	rom_agent_attribute_authority_mod	this_agent	4.0000
r2_sp_trait_all_agent_seduce_temptation_1	rom_agent_skill_action_mod_all_manipulate_tempt	this_agent	5.0000
r2_sp_trait_all_agent_seduce_temptation_2	rom_agent_skill_action_mod_all_manipulate_tempt	this_agent	10.0000
r2_sp_trait_all_agent_settle_assault_garrison_1	rom_agent_action_success_chance_mod	this_agent	5.0000
r2_sp_trait_all_agent_settle_assault_garrison_1	rom_agent_action_success_chance_mod_enemy	this_agent	-5.0000
r2_sp_trait_all_agent_settle_assault_garrison_2	rom_agent_action_success_chance_mod	this_agent	10.0000
r2_sp_trait_all_agent_settle_assault_garrison_2	rom_agent_action_success_chance_mod_enemy	this_agent	-10.0000
r2_sp_trait_all_agent_settle_assault_garrison_3	rom_agent_action_success_chance_mod	this_agent	15.0000
r2_sp_trait_all_agent_settle_assault_garrison_3	rom_agent_action_success_chance_mod_enemy	this_agent	-15.0000
r2_sp_trait_all_agent_settle_buy_off_1	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_all_agent_settle_buy_off_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_all_agent_settle_buy_off_2	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_agent_settle_buy_off_2	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_all_agent_settle_buy_off_3	rom_agent_attribute_authority_mod	this_agent	3.0000
r2_sp_trait_all_agent_settle_buy_off_3	rom_agent_attribute_subterfuge_mod	this_agent	3.0000
r2_sp_trait_all_agent_settle_commit_arson_1	rom_agent_attribute_zeal_mod	this_agent	3.0000
r2_sp_trait_all_agent_settle_commit_arson_2	rom_agent_attribute_zeal_mod	this_agent	6.0000
r2_sp_trait_all_agent_settle_commit_arson_3	rom_agent_attribute_zeal_mod	this_agent	9.0000
r2_sp_trait_all_agent_settle_cultural_propaganda_1	age_agent_culture_conversion_local_province_passive	this_agent	2.0000
r2_sp_trait_all_agent_settle_cultural_propaganda_1	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_all_agent_settle_cultural_propaganda_2	age_agent_culture_conversion_local_province_passive	this_agent	4.0000
r2_sp_trait_all_agent_settle_cultural_propaganda_2	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_agent_settle_cultural_propaganda_3	age_agent_culture_conversion_local_province_passive	this_agent	6.0000
r2_sp_trait_all_agent_settle_cultural_propaganda_3	rom_agent_attribute_authority_mod	this_agent	3.0000
r2_sp_trait_all_agent_settle_incite_unrest_1	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_all_agent_settle_incite_unrest_1	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_trait_all_agent_settle_incite_unrest_2	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_agent_settle_incite_unrest_2	rom_agent_attribute_zeal_mod	this_agent	2.0000
r2_sp_trait_all_agent_settle_incite_unrest_3	rom_agent_attribute_authority_mod	this_agent	3.0000
r2_sp_trait_all_agent_settle_incite_unrest_3	rom_agent_attribute_zeal_mod	this_agent	3.0000
r2_sp_trait_all_agent_settle_poison_well_1	rom_agent_skill_action_mod_spy_sabotage_poison_wells_damage	this_agent	5.0000
r2_sp_trait_all_agent_settle_poison_well_2	rom_agent_skill_action_mod_spy_sabotage_poison_wells_damage	this_agent	10.0000
r2_sp_trait_all_agent_settle_poison_well_3	rom_agent_skill_action_mod_spy_sabotage_poison_wells_damage	this_agent	15.0000
r2_sp_trait_all_agent_settle_promote_disorder_1	rom_agent_skill_action_mod_spy_sabotage_incite_unrest	this_agent	-5.0000
r2_sp_trait_all_agent_settle_promote_disorder_2	rom_agent_skill_action_mod_spy_sabotage_incite_unrest	this_agent	-10.0000
r2_sp_trait_all_agent_settle_promote_disorder_3	rom_agent_skill_action_mod_spy_sabotage_incite_unrest	this_agent	-15.0000
r2_sp_trait_all_agent_settle_raid_1	rom_agent_action_success_chance_mod_enemy	this_agent	-5.0000
r2_sp_trait_all_agent_settle_raid_1	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_all_agent_settle_raid_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_all_agent_settle_raid_1	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_trait_all_agent_settle_raid_2	rom_agent_action_success_chance_mod_enemy	this_agent	-10.0000
r2_sp_trait_all_agent_settle_raid_2	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_agent_settle_raid_2	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_all_agent_settle_raid_2	rom_agent_attribute_zeal_mod	this_agent	2.0000
r2_sp_trait_all_agent_settle_raid_3	rom_agent_action_success_chance_mod_enemy	this_agent	-15.0000
r2_sp_trait_all_agent_settle_raid_3	rom_agent_attribute_authority_mod	this_agent	3.0000
r2_sp_trait_all_agent_settle_raid_3	rom_agent_attribute_subterfuge_mod	this_agent	3.0000
r2_sp_trait_all_agent_settle_raid_3	rom_agent_attribute_zeal_mod	this_agent	3.0000
r2_sp_trait_all_agent_settle_rally_slaves_1	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_all_agent_settle_rally_slaves_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_all_agent_settle_rally_slaves_2	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_agent_settle_rally_slaves_2	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_all_agent_settle_rally_slaves_3	rom_agent_attribute_authority_mod	this_agent	3.0000
r2_sp_trait_all_agent_settle_rally_slaves_3	rom_agent_attribute_subterfuge_mod	this_agent	3.0000
r2_sp_trait_all_agent_solicit_traitor_1	age_agent_movement_mod	this_agent	20.0000
r2_sp_trait_all_ambusher_bad_1	rom_force_campaign_mod_ambush_attack_success_chance	this_general_force	-5.0000
r2_sp_trait_all_ambusher_bad_2	rom_force_campaign_mod_ambush_attack_success_chance	this_general_force	-10.0000
r2_sp_trait_all_ambusher_bad_3	rom_force_campaign_mod_ambush_attack_success_chance	this_general_force	-15.0000
r2_sp_trait_all_ambusher_good_1	rom_force_campaign_mod_ambush_attack_success_chance	this_general_force	5.0000
r2_sp_trait_all_ambusher_good_2	rom_force_campaign_mod_ambush_attack_success_chance	this_general_force	10.0000
r2_sp_trait_all_ambusher_good_3	rom_force_campaign_mod_ambush_attack_success_chance	this_general_force	15.0000
r2_sp_trait_all_assassin_1	rom_agent_skill_action_mod_spy_assassinate_solicit_traitor	this_agent	5.0000
r2_sp_trait_all_assassin_2	rom_agent_skill_action_mod_spy_assassinate_poison	this_agent	10.0000
r2_sp_trait_all_assassin_3	rom_agent_skill_action_mod_spy_assassinate_concealed_blade	this_agent	15.0000
r2_sp_trait_all_attacker_bad_1	rom_force_unit_mod_morale_attacking	this_general_army	-5.0000
r2_sp_trait_all_attacker_bad_2	rom_force_unit_mod_morale_attacking	this_general_army	-10.0000
r2_sp_trait_all_attacker_bad_3	rom_force_unit_mod_morale_attacking	this_general_army	-15.0000
r2_sp_trait_all_attacker_good_1	rom_force_unit_mod_morale_attacking	this_general_army	5.0000
r2_sp_trait_all_attacker_good_2	rom_force_unit_mod_morale_attacking	this_general_army	10.0000
r2_sp_trait_all_attacker_good_3	rom_force_unit_mod_morale_attacking	this_general_army	15.0000
r2_sp_trait_all_attacker_sea_bad_1	rom_general_force_mod_command_sea_attack	this_general_force	-5.0000
r2_sp_trait_all_attacker_sea_bad_2	rom_general_force_mod_command_sea_attack	this_general_force	-10.0000
r2_sp_trait_all_attacker_sea_bad_3	rom_general_force_mod_command_sea_attack	this_general_force	-20.0000
r2_sp_trait_all_attacker_sea_good_1	rom_general_force_mod_command_sea_attack	this_general_force	5.0000
r2_sp_trait_all_attacker_sea_good_2	rom_general_force_mod_command_sea_attack	this_general_force	10.0000
r2_sp_trait_all_attacker_sea_good_3	rom_general_force_mod_command_sea_attack	this_general_force	20.0000
r2_sp_trait_all_background_abandoned_1	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_all_background_abandoned_1	rom_agent_defence_evade_enemies_mod	this_agent	10.0000
r2_sp_trait_all_background_assassin_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_all_background_beautiful_1	rom_agent_action_success_chance_mod	this_agent	5.0000
r2_sp_trait_all_background_bright_1	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_trait_all_background_bright_1	rom_tech_civil_philosophy_political_action_cost_mod	this_character_faction	-5.0000
r2_sp_trait_all_background_command_1	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_all_background_command_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_all_background_diplomacy_1	rom_building_trade_tariffs_all	this_character_faction	5.0000
r2_sp_trait_all_background_diplomacy_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_all_background_inbred_1	rom_agent_attribute_authority_mod	this_agent	-1.0000
r2_sp_trait_all_background_inbred_1	rom_province_initiative_festival_mod_happiness_entertainment	this_character_local_province	3.0000
r2_sp_trait_all_background_philosopher_1	rom_building_research_points_mod_civil	this_character_faction	5.0000
r2_sp_trait_all_background_philosopher_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_all_background_scientist_1	rom_building_research_points_mod_military	this_character_faction	5.0000
r2_sp_trait_all_background_scientist_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_all_background_slave_1	rom_building_slave_decrease_mod	this_character_local_province	10.0000
