building_level_key	technology_key
dk_minor_purple_dye_3	dk_nabatea_civil_construction_quadag
dk_minor_purple_dye_3	dk_saba_civil_construction_architectural_advances
dk_minor_purple_dye_4	dk_gen_civil_construction_improved_material_transportation
dk_minor_purple_dye_4	dk_num_civil_construction_concrete
dk_minor_purple_dye_4	dk_saba_civil_construction_improved_material_transportation
dk_minor_settlement_garrison_3	dk_gen_civil_construction_architectural_advances
dk_minor_settlement_garrison_3	dk_nabatea_civil_construction_quadag
dk_minor_settlement_garrison_3	dk_saba_civil_construction_architectural_advances
dk_minor_settlement_garrison_4	dk_gen_civil_construction_improved_material_transportation
dk_minor_settlement_garrison_4	dk_num_civil_construction_concrete
dk_minor_settlement_garrison_4	dk_saba_civil_construction_improved_material_transportation
dk_minor_settlement_trade_3	dk_gen_civil_construction_architectural_advances
dk_minor_settlement_trade_3	dk_nabatea_civil_construction_quadag
dk_minor_settlement_trade_3	dk_saba_civil_construction_architectural_advances
dk_minor_settlement_trade_4	dk_gen_civil_construction_improved_material_transportation
dk_minor_settlement_trade_4	dk_num_civil_construction_concrete
dk_minor_settlement_trade_4	dk_saba_civil_construction_improved_material_transportation
dk_minor_silk_3	dk_gen_civil_construction_architectural_advances
dk_minor_silk_3	dk_nabatea_civil_construction_quadag
dk_minor_silk_3	dk_saba_civil_construction_architectural_advances
dk_minor_silk_4	dk_gen_civil_construction_improved_material_transportation
dk_minor_silk_4	dk_num_civil_construction_concrete
dk_minor_silk_4	dk_saba_civil_construction_improved_material_transportation
dk_minor_spice_3	dk_gen_civil_construction_architectural_advances
dk_minor_spice_3	dk_nabatea_civil_construction_quadag
dk_minor_spice_3	dk_saba_civil_construction_architectural_advances
dk_minor_spice_4	dk_gen_civil_construction_improved_material_transportation
dk_minor_spice_4	dk_num_civil_construction_concrete
dk_minor_spice_4	dk_saba_civil_construction_improved_material_transportation
dk_minor_wine_3	dk_gen_civil_construction_architectural_advances
dk_minor_wine_3	dk_nabatea_civil_construction_quadag
dk_minor_wine_3	dk_saba_civil_construction_architectural_advances
dk_minor_wine_4	dk_gen_civil_construction_improved_material_transportation
dk_minor_wine_4	dk_num_civil_construction_concrete
dk_minor_wine_4	dk_saba_civil_construction_improved_material_transportation
dk_nab_military_greek_2	dk_nabatea_military_management_hellenic_traditions
dk_nab_military_greek_3	dk_nabatea_military_management_hellenic_traditions
dk_nab_religious_aluzza_4	dk_gen_civil_construction_improved_material_transportation
dk_nab_religious_dhushara_4	dk_nab_civil_construction_moulded_architecture
dk_nab_religious_royal_3	dk_nab_civil_philosophy_cultural_assimilation
dk_nab_religious_royal_4	dk_gen_civil_construction_architectural_advances
dk_nab_religious_royal_4	dk_gen_civil_philosophy_cultism
dk_num_military_roman_3	dk_num_military_management_roman_reforms
dk_num_military_roman_4	dk_num_military_management_roman_reforms
dk_num_religious_baal_4	dk_gen_civil_construction_monumental_architecture
dk_num_religious_royal_4	dk_gen_civil_construction_architectural_advances
dk_num_religious_royal_5	dk_gen_civil_construction_monumental_architecture
dk_num_religious_sun_4	dk_gen_civil_construction_crane
dk_saba_marib_dam_2	dk_saba_civil_economy_qanat
dk_saba_marib_dam_3	dk_gen_civil_construction_monumental_architecture
dk_saba_religious_almaqah_5	dk_gen_civil_construction_monumental_architecture
dk_saba_religious_royal_3	dk_saba_civil_economy_legal_institutions
dk_saba_religious_royal_4	dk_gen_civil_construction_architectural_advances
dk_saba_religious_royal_4	dk_gen_civil_philosophy_cultism
dk_saba_religious_shams_4	dk_saba_civil_construction_improved_material_transportation
east_agriculture_farm_2	rom_eastern_civil_top_social_organisation
east_agriculture_farm_3	dk_gen_civil_economy_crop_rotation
east_agriculture_farm_3	dk_num_civil_economy_crop_rotation
east_agriculture_farm_3	dk_saba_civil_economy_artificial_lakes
east_agriculture_farm_3	rom_eastern_civil_agriculture_crop_rotation
east_agriculture_farm_4	dk_gen_civil_economy_intensified_agriculture
east_agriculture_farm_4	rom_eastern_civil_agriculture_intensified_agriculture
east_agriculture_granary_3	dk_gen_civil_economy_seeding_plough
east_agriculture_granary_3	dk_num_civil_economy_fertilisation
east_agriculture_granary_3	rom_eastern_civil_agriculture_seeding_plough
east_agriculture_granary_4	dk_gen_civil_economy_intensified_agriculture
east_agriculture_granary_4	rom_eastern_civil_agriculture_canal_and_dam_system
east_agriculture_herding_3	dk_afr_ara_civil_top_goat_husbandry
east_agriculture_herding_3	dk_gen_civil_economy_crop_rotation
east_agriculture_herding_3	rom_eastern_civil_agriculture_crop_rotation
east_agriculture_herding_4	dk_gen_civil_economy_intensified_agriculture
east_agriculture_herding_4	rom_eastern_civil_agriculture_intensified_agriculture
east_amber_3	rom_eastern_civil_agriculture_qanat
east_amber_4	rom_eastern_engineering_construction_improved_material_transportation
east_city_centre_arena_3	rom_eastern_civil_economy_formal_government
east_city_centre_arena_4	rom_eastern_civil_philosophy_ceremonial_rites
east_city_centre_library_2	rom_eastern_civil_economy_temple_tax
east_city_centre_library_3	rom_eastern_civil_philosophy_ritual_sacrifice
east_city_centre_library_4	rom_eastern_civil_philosophy_religious_ethos
east_city_centre_palace_2	rom_eastern_engineering_construction_quarrying
east_city_centre_palace_3	rom_eastern_engineering_construction_crane
east_city_centre_palace_4	rom_eastern_engineering_construction_improved_fortifications
east_city_centre_slave_3	rom_eastern_civil_philosophy_foreign_policy
east_city_centre_spice_3	rom_eastern_civil_economy_trade_language
east_city_centre_spice_4	rom_eastern_civil_economy_fixed_tarrifs
east_city_royal_3	pel_civics_mathematics_acoustics
east_city_royal_3	rom_eastern_civil_agriculture_qanat
east_city_royal_4	pel_civics_mathematics_pythagoreian_order
east_city_royal_4	rom_eastern_engineering_construction_improved_material_transportation
east_city_satrap_3	pel_civics_mathematics_acoustics
east_city_satrap_3	rom_eastern_civil_agriculture_qanat
east_city_satrap_4	pel_civics_mathematics_pythagoreian_order
east_city_satrap_4	rom_eastern_engineering_construction_improved_material_transportation
east_glass_3	rom_eastern_civil_agriculture_qanat
east_glass_4	rom_eastern_engineering_construction_improved_material_transportation
east_gold_3	rom_eastern_civil_agriculture_qanat
east_gold_4	rom_eastern_engineering_construction_improved_material_transportation
east_grain_3	rom_eastern_civil_agriculture_qanat
east_grain_4	rom_eastern_engineering_construction_improved_material_transportation
east_horse_2	rom_eastern_military_tactics_advanced_cavalry_tactics
east_horse_3	rom_eastern_military_management_chariotry
east_industry_adobe_2	pel_civics_aesthetics_greek_classical_art
east_industry_adobe_3	pel_civics_aesthetics_red_figure_painting
east_industry_adobe_3	rom_eastern_engineering_construction_quarrying
east_industry_adobe_4	pel_civics_aesthetics_votive_art
east_industry_adobe_4	rom_eastern_engineering_construction_improved_material_transportation
east_industry_mint_2	pel_civics_aesthetics_greek_classical_art
east_industry_mint_3	pel_civics_aesthetics_red_figure_painting
east_industry_mint_3	rom_eastern_civil_economy_formal_government
east_industry_mint_4	pel_civics_aesthetics_votive_art
east_industry_mint_4	rom_eastern_civil_philosophy_foreign_policy
east_industry_weaver_2	pel_civics_aesthetics_greek_classical_art
east_industry_weaver_3	pel_civics_aesthetics_red_figure_painting
east_industry_weaver_3	rom_eastern_civil_economy_preferred_markets
east_industry_weaver_4	pel_civics_aesthetics_votive_art
east_industry_weaver_4	rom_eastern_civil_economy_trade_language
east_iron_armour_2	dk_afr_military_siege_siege_tower
east_iron_armour_2	dk_ara_military_siege_battering_ram
east_iron_armour_2	pel_military_support_ammunition_stores
east_iron_armour_2	rom_eastern_engineering_siege_battering_ram
east_iron_armour_2	rom_eastern_engineering_siege_siege_tower_EMP_ARMENIA
east_iron_armour_2	rom_eastern_engineering_siege_siege_tower_ROM_ARMENIA
east_iron_armour_3	dk_afr_military_siege_torsion_techniques
east_iron_armour_3	dk_ara_military_siege_armoured_siege_engineers
east_iron_armour_3	pel_military_support_advanced_weaponsmith
east_iron_armour_3	rom_eastern_engineering_siege_onager
east_iron_armour_3	rom_eastern_engineering_siege_onager_EMP_ARMENIA
east_iron_armour_3	rom_eastern_engineering_siege_onager_ROM_ARMENIA
east_iron_weapon_2	dk_afr_military_siege_improved_defensive_artillery
east_iron_weapon_2	dk_ara_military_siege_central_grain_warehouse
east_iron_weapon_2	pel_military_support_supply_tunnels
east_iron_weapon_2	rom_eastern_engineering_siege_central_grain_warehouse
east_iron_weapon_3	dk_afr_military_siege_central_grain_warehouse
east_iron_weapon_3	dk_ara_military_siege_emergency_siege_measures
east_iron_weapon_3	pel_military_support_advanced_weaponsmith
east_iron_weapon_3	rom_eastern_engineering_siege_improved_defensive_artillery
east_lead_3	rom_eastern_civil_agriculture_qanat
east_lead_4	rom_eastern_engineering_construction_improved_material_transportation
east_leather_3	rom_eastern_civil_agriculture_qanat
east_leather_4	rom_eastern_engineering_construction_improved_material_transportation
east_lumber_3	rom_eastern_civil_agriculture_qanat
east_lumber_4	rom_eastern_engineering_construction_improved_material_transportation
east_marble_3	rom_eastern_civil_agriculture_qanat
east_marble_4	rom_eastern_engineering_construction_improved_material_transportation
east_military_buff_horse_2	pel_military_support_organized_supply
east_military_buff_horse_2	rom_eastern_military_tactics_advanced_cavalry_tactics
east_military_buff_horse_3	rom_eastern_military_tactics_tactical_flexibility
east_military_buff_range_2	pel_military_support_physical_conditioning
east_military_buff_range_2	rom_eastern_military_tactics_physical_conditioning
east_military_buff_range_3	pel_military_support_peltast_trainning
east_military_buff_range_3	rom_eastern_military_tactics_weapon_proficiency
east_military_infantry_1	rom_eastern_military_management_organised_supply
east_military_infantry_2	pel_military_top
east_military_infantry_2	rom_eastern_military_top_logistics
east_military_infantry_3	pel_military_army_phalanx_drill
east_military_infantry_3	rom_eastern_military_management_signalling
east_military_infantry_4	pel_military_army_laconian_trainning
east_military_infantry_4	rom_eastern_military_management_training_reforms
east_military_siege_1	dk_afr_military_siege_engineering
east_military_siege_1	dk_ara_military_siege_engineering
east_military_siege_1	rom_eastern_engineering_top_mechanics
east_military_siege_1	rom_eastern_military_siege_emergency_siege_measures_EMP_ARMENIA
east_military_siege_1	rom_eastern_military_siege_emergency_siege_measures_ROM_ARMENIA
east_military_siege_2	dk_afr_military_siege_siege_tower
east_military_siege_2	dk_ara_military_siege_siege_tower
east_military_siege_2	rom_eastern_engineering_siege_battering_ram
east_military_siege_2	rom_eastern_engineering_top_engineering_EMP_ARMENIA
east_military_siege_2	rom_eastern_engineering_top_engineering_ROM_ARMENIA
east_military_siege_3	dk_afr_military_siege_torsion_techniques
east_military_siege_3	dk_ara_military_siege_torsion_techniques
east_military_siege_3	rom_eastern_engineering_siege_battering_ram_EMP_ARMENIA
east_military_siege_3	rom_eastern_engineering_siege_battering_ram_ROM_ARMENIA
east_military_siege_3	rom_eastern_engineering_siege_onager
east_military_stables_animal_2	rom_eastern_military_management_increased_ammunition
east_military_stables_animal_3	rom_eastern_military_management_elephant_trading
east_military_stables_animal_3	rom_eastern_military_management_supply_reforms_EMP_ARMENIA
east_military_stables_animal_3	rom_eastern_military_management_supply_reforms_ROM_ARMENIA
east_military_stables_heavy_3	rom_eastern_military_tactics_kataphractoi
east_military_stables_heavy_4	rom_eastern_military_management_chariotry
east_military_stables_light_3	rom_eastern_military_tactics_advanced_cavalry_tactics
east_military_stables_light_4	rom_eastern_military_tactics_tactical_flexibility
east_olive_3	rom_eastern_civil_agriculture_qanat
east_olive_4	rom_eastern_engineering_construction_improved_material_transportation
east_port_fish_3	dk_saba_civil_economy_artificial_lakes
east_port_fish_4	dk_gen_civil_economy_crop_rotation
east_port_fish_4	dk_num_civil_economy_improved_drainage
east_port_fish_4	rom_eastern_civil_economy_trade_language
east_port_military_3	dk_gen_military_management_naval_manoeuvres
east_port_military_3	rom_eastern_military_navy_naval_manoeuvres
east_port_military_4	dk_ara_military_management_naval_artillery_training
east_port_military_4	dk_gen_military_management_marine_training
east_port_military_4	rom_eastern_military_navy_marine_training
east_port_trade_4	dk_gen_civil_economy_trade_language
east_port_trade_4	dk_num_civil_economy_trade_language
east_port_trade_4	rom_eastern_civil_economy_trade_language
east_purple_dye_3	rom_eastern_civil_agriculture_qanat
east_purple_dye_4	rom_eastern_engineering_construction_improved_material_transportation
east_religious_fire_4	rom_eastern_engineering_construction_improved_material_transportation
east_religious_royal_4	rom_eastern_civil_philosophy_religious_tolerance
east_religious_tower_4	rom_eastern_engineering_construction_improved_fortifications
east_silk_3	rom_eastern_civil_agriculture_qanat
east_silk_4	rom_eastern_engineering_construction_improved_material_transportation
east_spice_3	rom_eastern_civil_agriculture_qanat
east_spice_4	rom_eastern_engineering_construction_improved_material_transportation
east_tax_inspector_2	pel_civics_mathematics_golden_ratio
east_tax_inspector_3	dk_gen_civil_economy_temple_tax
east_tax_inspector_3	dk_nab_civil_philosophy_cultural_assimilation
east_tax_inspector_3	pel_civics_mathematics_architectural_illusions
east_tax_inspector_3	rom_eastern_civil_economy_temple_tax
east_tax_inspector_4	dk_gen_civil_philosophy_ritual_sacrifice
east_tax_inspector_4	dk_nab_civil_philosophy_military_mint
east_tax_inspector_4	dk_saba_civil_economy_annual_survey
east_tax_inspector_4	dk_saba_civil_economy_legal_institutions
east_tax_inspector_4	pel_civics_mathematics_classical_engineering
east_tax_inspector_4	rom_eastern_civil_philosophy_ritual_sacrifice
east_tax_tax_2	pel_civics_mathematics_golden_ratio
east_tax_tax_3	dk_gen_civil_economy_armed_escorts
east_tax_tax_3	dk_num_civil_economy_armed_escorts
east_tax_tax_3	pel_civics_mathematics_architectural_illusions
east_tax_tax_4	dk_gen_civil_economy_fixed_tarrifs
east_tax_tax_4	pel_civics_mathematics_classical_engineering
east_tax_tax_4	rom_eastern_civil_economy_armed_escorts
east_town_centre_game_4	dk_gen_civil_philosophy_ceremonial_rites
east_town_centre_game_4	rom_eastern_civil_philosophy_ceremonial_rites
east_town_centre_trade_3	dk_num_civil_economy_armed_escorts
east_town_centre_trade_3	rom_eastern_civil_economy_armed_escorts
east_town_centre_trade_4	dk_num_civil_economy_trade_language
east_town_centre_trade_4	rom_eastern_civil_economy_trade_language
east_town_garrison_3	pel_civics_mathematics_acoustics
